audio	sentence	gender_domain
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-002328_bem_798_elicit_23.wav	alabalondolwela nelyo amwene nokuti ba mangala bali panuma kanofye ukwendesha	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-091537_bem_798_elicit_23.wav	nicifye mfuli nasho shaba basuka bacimba	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-054811_bem_798_elicit_9.wav	leesa tata nimwe mwaishiba ukulamununa lamununeni abafiita nababuuta	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-114142_bem_798_elicit_45.wav	nga mulefwaya ukwishibilapo nafimbi pali ba support for trafficked people program kabiyeni pe buula lyapa intaneti	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-125910_bem_798_elicit_3.wav	amashiwi ayalatantama apa pesamba yamo tabayalanda kuncende shimo elyo yambi nayo yalalandwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201003-235942_bem_798_elicit_23.wav	ifyo fine nako kaisaiposa pa mulongo mpaka twaisulafye ilungu pa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-062606_bem_798_elicit_55.wav	nga cakuti umulimo wa kushitisha ifitabo walubana tekuti kube ukupokelela ifitabo ifyakulakonkapo pali lulya lukuta	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-040939_bem_798_elicit_19.wav	eico balandila ati akabupe takacepa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-061220_bem_798_elicit_23.wav	er  cisuma mwikatila nshamyebele	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-013752_bem_798_elicit_7.wav	anatole nao alamukonkomesha no kuti alebika amaano pa nito nokuya umute ku kupepa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-015824_bem_798_elicit_24.wav	lelo kalemoneka akashipa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-015824_bem_798_elicit_17.wav	kaumfwilefye uko inshosho shafula pa mwinshi elyo kabuka kalafikinina ne filamba	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200915-234914_bem_798_elicit_43.wav	ba katumbi na katumba mitwe iyo iletulanga ifyo amatontonkanyo yabo yaba	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-194133_bem_798_elicit_30.wav	nga cakuti uleshimpa ulukuta mu mushi umo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-004908_bem_798_elicit_48.wav	nomba alau aibukisha lingi untu waluba camupesha amaano ali nga tukopana shani	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-033028_bem_798_elicit_25.wav	tulebalombelako lesa pakuti abalundileko inshiku pano pa calo na pakuti atalushe kuli bena ifiswango fimoneka ne fitamoneka	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200918-110406_bem_798_elicit_42.wav	katubatotele ne palo lileba pali bena	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-061220_bem_798_elicit_37.wav	bushe bamwebele ukuti ing'wena yakwata ameno ayaatwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-085315_bem_798_elicit_19.wav	bushe cinshi calengele aleshipula	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-011410_bem_798_elicit_19.wav	aleti amona umuntu onse uwaingila abala atibila pakati elyo ayafwaya apa kufukama	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-051828_bem_798_elicit_6.wav	banakasonde bamona ninguma kukanwa awe batala bampela utumupunga nenyanje shibili nalya naumfwa notumaka twaisa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-154823_bem_798_elicit_25.wav	ngacakuti mwalikwata icitupa ca bwikalo icapa nshita iinono	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-133712_bem_798_elicit_33.wav	ilyashi lyakukati telyakutwala pacibwanse	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-114142_bem_798_elicit_6.wav	ngacakuti mulefwaya uwakumipilibwilako icitundu tumeni pa one three one four five zero	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-003654_bem_798_elicit_0.wav	ukukonka ku flbelelo fyabo wishl aall nok umushindika	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-022920_bem_798_elicit_15.wav	bawishi kwa shamitombo bena bamonana na patili fernand	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-021353_bem_798_elicit_24.wav	kanshi naco calingilefye pakuti shamitombo akayeumfwa fyonse bwinobwino kwa wongo umwakubacinshisha pakuti bakabapumikishefye	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-004908_bem_798_elicit_21.wav	kabili nabaishibe ukuti ni mfumuku mwabo kuntu afuma niomba umucinshi bamupeelo ukalamba saana	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201003-235942_bem_798_elicit_0.wav	ala fyafumine ku lubembe mu caalo mwa mwimba ku tanganyika	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-214522_bem_798_elicit_1.wav	kabili kuti twamwimbila ukumutotela no kupepa kuli wene mwisenge na bena kristu bambi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-010537_bem_798_elicit_44.wav	tabali abena kristu iyoo ba mayo balenwafye ubwalwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-011712_bem_798_elicit_20.wav	amweba nefyo batemenwefye ukufuma kale na kale	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-162447_bem_798_elicit_30.wav	ukupatikisha umuntu ukuti asumine kuntambi shimo isha mipangile ya cupo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-004908_bem_798_elicit_38.wav	lilya waishile mukulosha anastasia lyena mwlandi caisha no mwana	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-003654_bem_798_elicit_5.wav	muhenda uwaendele no musungu ukufuma ku mwabo ku tanzania ena aalishibe ne misango yonse iyakwendelamo na basungu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-051828_bem_798_elicit_2.wav	ilyo kwaba ukunwa ubwalwa bwakutufishapo awe naumfwa abakulu abati katwambeko pantu tafilya wenda	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201003-235942_bem_798_elicit_27.wav	elyo baisaima nakabili balekulaikafye ku kunaka na ku cilaka	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-103454_bem_798_elicit_12.wav	ilingi line bemo bushiku ku kuyalunge cipondo nangu ukuyabula nkulikwa nga epo ali	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-154823_bem_798_elicit_45.wav	ilyashi limbi ilyapa milandu ya mutitikisha wamu mayanda ne fitupa fya bwikalo ifyupo fyakupatikishiwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-002050_bem_798_elicit_22.wav	ici cinti no kubasekesha tacabasekeshe ba mukenda na kaitali	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-114142_bem_798_elicit_0.wav	ukushitisha kwa bantu elyo no kusunga mu busha	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-062606_bem_798_elicit_25.wav	twaishiba ukuti ifwe pamo nge nkuta twalikwata ifintu ifyalinga ukubikako amano pakuti tukafikilishe amapange yakwa lesa pali lino isonde	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-091908_bem_798_elicit_5.wav	londolola ico balemwitila ifyo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-004908_bem_798_elicit_7.wav	imfumu mukwai kulapukunyafye umutwe aiti kanshi uli mfumu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-214522_bem_798_elicit_17.wav	mufwile ukulasosa nacisambilila isambililo mu kuicefya lelo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-103454_bem_798_elicit_35.wav	ninshi baleya cinda saana ubo bushiku	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-113233_bem_798_elicit_13.wav	kuti pa mutwe epo babililila pawame cibi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-154823_bem_798_elicit_17.wav	abena australia bonse balikwata insambu ishakwikala ukwabula ukutitikishiwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-160552_bem_798_elicit_15.wav	ukutalusha umunobe ku fibusa nangu ku lupwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200916-152419_bem_346_elicit_21.wav	bushe bonse namumfwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-021353_bem_798_elicit_26.wav	kwa wongo afikile icungulo bushiku	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-002050_bem_798_elicit_5.wav	alemweba nefyo bacuulile mu nshila nefyo bafiikile mu caalo cakwe elyo na fyonse nomo imfumu yafwilile	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-142856_bem_798_elicit_29.wav	uwenda na ngoshe no kumubeya eumubeya	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-054811_bem_798_elicit_14.wav	dona aisampeela amalaya mutanda ayakutumina bamaayonayambi ayafumine kuli nkashi nankwe ati nokutila ninkufwaila incite mushitoolo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-043821_bem_798_elicit_26.wav	magazine musuma akabila ifikope nefilangililo ifisuma	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-053533_bem_798_elicit_11.wav	kwaba inshila ishalekana lekana isho utubungwe twa batetekela bengapokelelamo bamembala bapya	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-194133_bem_798_elicit_18.wav	ku fintu tulelanda nga cakuti twaishiba bwino ululimi lwa cibemba tulingile ukulanda no kulembela mu cibemba	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-120506_bem_798_elicit_22.wav	iyi enshita elyo kutendeka ukukaba elyo namabula kufimiti yakosa yafuma mululembelya	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-015847_bem_798_elicit_18.wav	te mushi onse uwisa mu nsaka	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-033028_bem_798_elicit_44.wav	nga byalamo afwile ukupempwilamo no kusunga bwino ifyo abyala pakuti fitwale ifisabo bwino	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-063230_bem_798_elicit_28.wav	bushe ilyo pio akumenya teacher donald amwebele ukulamwita shinanshi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-015856_bem_798_elicit_23.wav	mu nshikunkulu mwine emwali no kubo bwinga ku mushi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-162447_bem_798_elicit_6.wav	elyo ukubakankamba mulandu nganshi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-154823_bem_798_elicit_22.wav	ukupitila mu kubatinya nangu ukutinya umutende wabo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-011410_bem_798_elicit_42.wav	nao anatole ebele ico eco usose kabili nomba nawishiba icilimi cesu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-010537_bem_798_elicit_45.wav	batata baleyako ku jehovah's witness	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-033028_bem_798_elicit_11.wav	umuntu onse pano pe samba lya calo afwile ukwishiba ukuti alalwala	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-033028_bem_798_elicit_49.wav	nangu aliya shani munkambi yakwe iya mu mpanga nangu iya mu mana nangu aliya paleleke kanofye ubushiku bumo nabwelela ku mushi ku mwakwe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-160552_bem_798_elicit_26.wav	aka kabungwe kalapelako ilyashi lya bumpanda mano ilya lutu kabili ilya nkama pali lamya elyo napa intaneti	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-053533_bem_798_elicit_22.wav	ngacakutila panuma yakulanshanya tatushininkishe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-200908_bem_798_elicit_13.wav	nakalya inshita shalipilibuka	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-112400_bem_798_elicit_22.wav	ba mpandamano bakomfwa kuli fintu mulelanda ukwasuka amepusho yenu elyo nokumituma kumbi uko mwingasanga ubwafwilisho mu ncende yenu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-154823_bem_798_elicit_40.wav	my blue sky kabungwe akabomfya intaneti akaipelesha mukupeela ubwafwilisho pa milandu ya kucingilila ifyupo fyakupatikishiwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200916-193611_bem_346_elicit_12.wav	efyo ndefwaya ku mwana wandi kusambilila elo nomba	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-033028_bem_798_elicit_45.wav	fikule elo akafisombole nangu ukusepa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200915-120130_bem_346_elicit_26.wav	pakweba ati mwibombamufwile mubutuke	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-133712_bem_798_elicit_15.wav	bakolwe basekana utupato	0
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200915-120130_bem_346_elicit_43.wav	lintu naile ku ng'anda abana bandi bali nensansa sana pakumona ine	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-013831_bem_798_elicit_40.wav	kuu tapalapita na kashita kakuli katenga malilo naisasenda musa na ahbudula	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-105818_bem_798_elicit_52.wav	nga cakuti umubomfi wa mu cipatala uuletangata umulwele wa kolonavailasi talekonka inshila shapeelwa ishakuicingililamo ku malwele	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-062606_bem_798_elicit_13.wav	pantu bena kuti basambilila no kusokwa pamulandu wa fintu inkuta shashimpilwe akale shapitamo pamyaka umwanda umo no kucila	0
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200915-120130_bem_346_elicit_31.wav	muleya pa holide	0
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200916-152419_bem_346_elicit_39.wav	nabakafundisha tabalekumanisha ukulanda naena	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-105818_bem_798_elicit_13.wav	takwaba umuti wa bulwele bwa kolonavailasi twenty nineteen	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201003-235942_bem_798_elicit_20.wav	ukutali kuu tulemoneka ngo tupombo nomba twena twacepesha kabili utwasalapuka nganshi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-105818_bem_798_elicit_10.wav	tamufwile ukuya pa bulendo nga tamuleumfwa bwino	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-022920_bem_798_elicit_8.wav	ilyo baumfwile ukuti nomba koyikoyi nafwa abantu bayaula no tupundu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-070127_bem_798_elicit_32.wav	ukutwala pa ntanshi ukukula kwa ku mupashi kwa bamembala wabo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200915-120130_bem_346_elicit_4.wav	bushe mulemona ati mwalafika ku ng'anda	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201001-105646_bem_798_elicit_24.wav	ukwishiba ukubyala nokulobolola	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-013752_bem_798_elicit_34.wav	cuti bamupeele wa milungu ibili ukupekanya ubulendo bwakuya alelunga ba mangala	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-200908_bem_798_elicit_32.wav	nalimo kuli nganga iilemubuka iilefwayo kumupeela umulandu pamo na matipu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-114142_bem_798_elicit_46.wav	ilya ciputulwa icilolesha pa milimo ya bwafwilisho ica department of social services pa wwwdssgovau	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-194133_bem_798_elicit_26.wav	ifi efyo dabidi acitile pakuipekanya cacine lesa ali nankwe lelo tacilepilibulo kuti ali nokuleka ukucita ne fintu ifyali mu maka yakwe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-002328_bem_798_elicit_42.wav	ba mangala basikilefye pale pale basuka bapenda bakumana amakumi yatatu nacine lubali	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-010158_bem_798_elicit_25.wav	kwena twalishiba ati munda ni mu cabu mulabuka no mung'o ne ndoshi no musuma	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-013752_bem_798_elicit_25.wav	anatole icali ku mukoshi capwa ayankulako ati we mwaume we ala nga nalikwebako pali aba bantu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200918-110406_bem_798_elicit_12.wav	pakuti bekwata amafi tubatotele tusunge bwino ifyo balekula	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-133712_bem_798_elicit_24.wav	ifilala fyamunda yanama	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-010537_bem_798_elicit_37.wav	na basosa ukutila lesa tabomba ilyo baumfwa ubunte cilabafwilisha ukwishiba lesa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-061220_bem_798_elicit_6.wav	iyo ni ng'wena talukeniko kuli yena	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-021353_bem_798_elicit_37.wav	wongo ubulanda bwam wikata saana pantu anatole alimwishibe nokuti muntu umusuma saana	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-010537_bem_798_elicit_7.wav	twapapata twishibisheniko	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-062606_bem_798_elicit_38.wav	coordinator akalapeela abakasalanganya mu miputule imisumba nelyo imishi ya citungu cakwe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-200908_bem_798_elicit_44.wav	moneni ukuti muli abatonta amano yenu pali lesa pa maka yakwe na pa fyakufikilisha fyakwe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200918-110406_bem_798_elicit_51.wav	katufumye aya mano na matontonkanyo mu mitima na mu mitwe yesu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-154823_bem_798_elicit_21.wav	umutitikisha no bunkalwe bwa mpango mulasangwa imibele ya cintinya iiminina pakupindulula umuntu nangu balupwa bakwe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-070127_bem_798_elicit_30.wav	ifilonganino fyaikatana ca pamo mu busumino bumo ne ficitwa fimo fine te mu kukumbinkana kwa buteko bumo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-154823_bem_798_elicit_16.wav	ubuteko bwa calo ca australia bwaliposako amano sana kuli ili lyashi lya mutitikisha wamu mayanda pamofye no mutitikisha wa mpango	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-013831_bem_798_elicit_36.wav	naikwangula kuti napa mpumi na sepu aisafuluntuka	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-200908_bem_798_elicit_41.wav	mukaba pamo nga bamunyina bakwa dabidi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200923-215451_bem_798_elicit_4.wav	lelo motoka wandi mukalamba tali bwafya kuli ena	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201003-235942_bem_798_elicit_25.wav	basuka baikala na mu cimpusa ngefi pakuti balyepo akakulya kanoono	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-001734_bem_798_elicit_4.wav	ala kuti cilya baingila mu mato pa mu mana pabuta na tutu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-054811_bem_798_elicit_39.wav	amalipilo yesu nikuboko pakanwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-033028_bem_798_elicit_31.wav	nangu alipelapo umo ulemubombela nangu ulemusungila	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-040939_bem_798_elicit_24.wav	bupe bwabo teti tubebe ati uku kucita ifi elo kulya filya citemwa mwine	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200920-120041_bem_798_elicit_35.wav	bomfyeni mukati ka kaboyo apapetamina ukuboko ukufimba pa kanwa na pa moona pa kukoola na pa kutesula atemwa kuti mwafimbapo tiishu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-194133_bem_798_elicit_43.wav	lesa akeshibilwa mu kucimfya kwesu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-010158_bem_798_elicit_18.wav	napakulanga umwana ukuba umusuma balamweba ukupelako abanakwe uto akwete  balamusambilisha ubupe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-002328_bem_798_elicit_54.wav	uko kwine bayasoso mulandu kuli ofisa mukalamba	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-113233_bem_798_elicit_9.wav	kuti basala abantu abashipa saana	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200915-234914_bem_798_elicit_38.wav	mukulanda ululimi lumbi tulundapo fye amano pa mano yesu ayafuma mu lulimi lwesu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-122608_bem_798_elicit_10.wav	amalumo kuu beshile nabapangwilalye limo pakwisa beshile balecinda na malaila	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200918-110406_bem_798_elicit_1.wav	ifibomba baume filashala	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-022920_bem_798_elicit_30.wav	umulandu bautwele ku bakalamba ba mu kapokola wa ku blueville	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-022920_bem_798_elicit_46.wav	wongo nao atile ashibamonafye baisa akonka na shamitombo ati nkayaba cilolo obe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-023738_bem_798_elicit_48.wav	ifisosa abanakashi fya buwelewele nomba ushiteshako cipuba	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200920-120041_bem_798_elicit_52.wav	ukulya ifyakulya ifikwete akashiishi ka kolonavailasi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-010158_bem_798_elicit_21.wav	mukucite fi balemulanga ukusosa ifiintu ifyo fili	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-091537_bem_798_elicit_26.wav	kwaba no kuya ku mpili shamipashi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-050356_bem_798_elicit_35.wav	bushe mwalikwete abalemwafwilisha ukufuma muno zambia nangu kunse ya calo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-015856_bem_798_elicit_62.wav	aa lwali lubuli	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-021353_bem_798_elicit_4.wav	alesubilo kuti nkashinankwe akafwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200920-120041_bem_798_elicit_36.wav	ipikisheni inama ne fyakulya ififuma ku nama ilyo tamulafilya	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-015847_bem_798_elicit_33.wav	eico tabalaba kwafwa muntu ukulingana napo bakwaatule	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-050356_bem_798_elicit_40.wav	bushe cilepilibula ukutila icilonganino icikalamba kabili icisuma cilya mulonganinamo shino nshiku cakuulilwe na bena kristu abene	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-023738_bem_798_elicit_37.wav	eico afwile ukulaibikako	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-002050_bem_798_elicit_21.wav	nangu line incito iingi yali mu minwe ya bacilolo babili muhenda aali na maka ayengi saana ayakulesha ukuti batwale ifintu icitwaletwale	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-091908_bem_798_elicit_12.wav	imica intanda bwanga ikando nefifuba fya mankowesha	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-125910_bem_798_elicit_5.wav	eco yacindamina nico abantu baliyasunga pamo ngefishilano elyo kabili yalafwilishako nabantu bamo ukwibukisha ifintu fimo ifyo bengalaba	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-023738_bem_798_elicit_10.wav	abafyashi tabalaba ukweba umwana bapeela ifupa ukuli umunofu ukuti alingile ukulikatilila pantu ngalyaponena panshi lileba nobucafu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-194133_bem_798_elicit_9.wav	bushe ababomfya malegeni bantu bamusango shani	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-053533_bem_798_elicit_0.wav	ine ici tacansakamike lelo ku lupwa lwandi ici tacabasekeshe	0
