speaker_id	audio	sentence	duration	gender	gender_domain
1	01-200929-221342_bem_fb0_elicit_30.wav	bakumbatana balaya na ku tebulo uko ashile ababiye	5.79	M	1
1	01-201004-205737_bem_fb0_elicit_23.wav	bamfubu abati ala mukwai bamayo mwati ifwe nga tulesheta umusheto wawame fi tufwaya na mali yene ala iyo mukwai besakamana tukalya mailo ulucelo	14.07	M	1
1	01-180101-042805_bem_d31_elicit_50.wav	umuntu onse uuleshitisha ulupapulo akulabulamo two hundred kwacha mu lupapulo lumo elyo no kutuma two thousand eight hundred kwacha ulwa lupapulo lumo ku mukalamba aleimininako icitungu	14.23	M	1
1	01-201001-231632_bem_fb0_elicit_29.wav	janet pa kumono bukali bwakwa robin ifilamba fyalapona ubulanda no mwenso fyaisulo mutima wakwe atampa ukulanguluka	9.85	M	1
1	01-201005-232741_bem_fb0_elicit_26.wav	ale we mwine sosa kanshi washile shani amalibu ukuti yacite ubusanso bwabipa ifi	6.28	M	1
1	01-201005-230705_bem_fb0_elicit_50.wav	bashifyala na banafyala no mukashi batemwa nganshi bati acakuti twashukila umupalu	10.6	M	1
1	01-180101-141937_bem_d31_elicit_24.wav	bushe robina ni nkashi obe ukuti ulelanda ati nine mulamu obe	3.74	M	1
1	01-180102-143243_bem_d31_elicit_23.wav	ukwali intamfu iitali	2.2	M	1
1	01-201012-193916_bem_fb0_elicit_8.wav	bapanga na maboko ku mitwe balaimba na kalwimbo ka kufulukilamo bafyashi	6.78	M	1
1	01-200922-091556_bem_d31_elicit_41.wav	elyo umuntu atwalilile ukutila inshita yandi yafikile ilintu nathan kyabo afunike ukulu	9.64	M	1
1	01-200922-004748_bem_d31_elicit_46.wav	nga shashininwa shikatetekela ukuti takwaba lesa umo lelo baba abengi nalimo amakana na makana	8.62	M	1
1	01-201004-205737_bem_fb0_elicit_55.wav	lelo ilya fye ifyakulya mupepi no mumana taiya mu kulya ifyakulya ifyabela mu mpanga umutali pantu itiina umulilo ukuti nakabili ukayoca	10.21	M	1
1	01-201011-223928_bem_fb0_elicit_16.wav	nomba nga batendwa ukwangala shikitishikiti balacita utwangalo tumbi nelyo utwakwangufyanya ukusosa utumashiwi	9.48	M	1
1	01-201001-201528_bem_fb0_elicit_44.wav	janet atala acebaceba pa kumona joni nga ali mupepil amona tali mupepi	8.55	M	1
1	01-201002-005539_bem_fb0_elicit_27.wav	janet aisasantamuka ayolola ati ala nakile cibi ku mulandu wa kwenda bushiku bonse ukwabula ukutuusha	11.75	M	1
1	01-201005-230705_bem_fb0_elicit_39.wav	mwane ati natesha tata nkalacita fyonse ifyo mwanjeba	6.08	M	1
1	01-180101-031630_bem_d31_elicit_42.wav	mwilaba ukuti ulu lubembu kuti lwaba matukutuku yakwa kasebanya kukufwayo konaula ubumi bwa lukuta	7.78	M	1
1	01-201004-193949_bem_fb0_elicit_13.wav	yonse iyashala nashikile fye ne mwine ukwabula ukumfwa ku bantu bambi	5.4	M	1
1	01-200918-101707_bem_d31_elicit_44.wav	iyi milimo ilingile ukusalapule mibili ya misepela	3.43	M	1
1	01-201006-090721_bem_fb0_elicit_55.wav	pali kashimi kapela	2.43	M	1
1	01-180101-020249_bem_d31_elicit_43.wav	mu malembo ya pa mulu tulemona ukuti yesu aliibimbile mu kupyunga ukukalamba nganshi ilyo talabwelela kuncende uko aleba eka	12.82	M	1
1	01-180101-020137_bem_d31_elicit_5.wav	mwilembo ilyo tulemonapo tulemona ukutila yesu aposele inshita ya lucelocelo ukuba na lesa mu mapepo	8.26	M	1
1	01-200922-004748_bem_d31_elicit_16.wav	elyo pa cibelushi tukalapoka icitupa icakulangisha ukuti natupwisha amasambililo	6.24	M	1
1	01-201006-093742_bem_fb0_elicit_27.wav	nakanda nakabushe na kamuno mpindi cilya pabwela fye imbwa yafyuka ne pe bumba lya babiye yalungama na ku mushi	13.43	M	1
1	01-200914-194432_bem_d31_elicit_13.wav	naisa mukulondola inkongole shakwa chintelelwe	3.49	M	1
1	01-200922-110537_bem_d31_elicit_21.wav	mu nshiku ishileisa nafimbi ifyakubelenga fikalasangwa pali ii website	6.1	M	1
1	01-201011-231356_bem_fb0_elicit_40.wav	uyu ninshi atapa	2.22	M	1
1	01-200929-215409_bem_fb0_elicit_30.wav	joni mwikala kwi	2.06	M	1
1	01-201006-002700_bem_fb0_elicit_34.wav	munomba ati cawama sana we mwaume witila ni lelo lyeka twakupokolola ku fiswango	6.78	M	1
1	01-200918-090125_bem_d31_elicit_43.wav	kabili uuli umo pe bumba litwa volunteer ministers abo pali ino nshita baimya lulu wakula endauka mufyalo ifya lekana lekana mu africa	11.75	M	1
1	01-180101-141937_bem_d31_elicit_15.wav	inkweteko iyiine hundred kwacha iyashalapo nalafwaya	3.72	M	1
8	08-200915-143450_bem_346_elicit_2.wav	abana mufyalo ifyapusana pusana nemitundu	5.74	M	1
1	01-201011-223928_bem_fb0_elicit_15.wav	apo pene bafumbata ne minwe elyo kabili abali no kusonta basonta nakabili uukwete inanda nga filya fine baciba bacitile pakubala	10.73	M	1
1	01-180101-023548_bem_d31_elicit_40.wav	icikomo ndefwaya ukupeela cakuti ukuposa inshita neka na lesa mu nshita ya mafya kulangafwilisha ukutendeka ukumona fintu mu nshila lesa alefimwenamo	11.39	M	1
1	01-201011-234841_bem_fb0_elicit_26.wav	bamo bata lunwe na baishiba cikofi	4.29	M	1
1	01-180101-120903_bem_d31_elicit_19.wav	efyo ba fwaya ba mayo senge ifi	2.38	M	1
1	01-200929-223449_bem_fb0_elicit_43.wav	batini alasunga fye forty pounds atampa no kufwaya icitukutuku ca kushita	5.85	M	1
1	01-201001-225221_bem_fb0_elicit_49.wav	paul atala akumpa ku minwe ati kwena joni nga bakashana ba muno kalaleacili aleupa uyu wena tabakakokole nankwe	10.69	M	1
8	08-200915-143450_bem_346_elicit_22.wav	iyi filimu ibomfya utumitwe utwamalangi ayengi	6.62	M	1
1	01-180101-143137_bem_d31_elicit_4.wav	bushe caani ici taumwene ati mabuula aya iwe	4.11	M	1
1	01-201001-225221_bem_fb0_elicit_34.wav	mukwai janet wa kantu alaba na ku ifumo asumina fye apo pene baima baikatana	7.24	M	1
1	01-200918-082418_bem_d31_elicit_25.wav	mwipifye kusosa fye pali amaminute yasano nelyo ukucefyako	6.08	M	1
1	01-200918-090125_bem_d31_elicit_5.wav	mucine kuti casoswa ukuti abantu tabakwata icibusa ukucila ena	3.88	M	1
1	01-201002-011519_bem_fb0_elicit_14.wav	joni ele ulucelo na nshita nshi	3.15	M	1
1	01-180101-223427_bem_d31_elicit_48.wav	aendele imilundu umwanda umo ukupitilila na pa mupaka wa mutundu wa hmar	6.81	M	1
1	01-201011-231356_bem_fb0_elicit_45.wav	kwangala fye no kufukisha icangalo cabo pakuti bonse baleshilimuka	9.8	M	1
1	01-201001-223110_bem_fb0_elicit_21.wav	ine nine nkaleenda na matebela ya mwana wasanga imisu mu numa nga mumupaapa	10.62	M	1
1	01-201001-223110_bem_fb0_elicit_20.wav	awe mwandi amano nayapela nshishibe na fyakucita	4.04	M	1
1	01-200917-185936_bem_d31_elicit_23.wav	ili bumba lya bantu abapalana mu matontonkanyo no kwikatana mu mweo untu lesa abapela no kukakana pamo ukupitila mu cibwesha pamo no buyo lyacingililwa kuli kasebanya ukupitila mwi senge	15.34	M	1
10	10-200914-180622_bem_346_elicit_6.wav	kwati ifyo kuti aba uwakutuletela umuti ngatatuleumfwa bwino	10.12	M	1
1	01-180101-122837_bem_d31_elicit_9.wav	bushe nauipekanya ukutwala ubusonge	2.4	M	1
1	01-200918-112337_bem_d31_elicit_21.wav	lesa atontonkanyapo shani pa mutima uyu	2.95	M	1
1	01-201006-002700_bem_fb0_elicit_35.wav	twakulakupokololakofye pe pantu nomba ifwe twakulaipaya insoka shonse mu mpanga umo ulunga	8.44	M	1
1	01-200922-084033_bem_d31_elicit_35.wav	bushe finshi fingacitwa ku lubali lwa ntungulushi pakwampana nabana banono	6.97	M	1
1	01-200930-081904_bem_fb0_elicit_42.wav	mu kwangufyanya janet apanga natii aleta na pa tebulo balanwa bonse babili balepuma ne lyashi	10.91	M	1
1	01-200929-215409_bem_fb0_elicit_31.wav	janet njikala pa yadi pa mr thorncroft epo ndela abana bakwe	8.35	M	1
1	01-200921-192247_bem_d31_elicit_13.wav	ifintu tubelenga mu cipingo ca kale ifyacitike kukusambilisha bamushilo nafyo kuti twafibomfya pa kusambilisha	10.39	M	1
1	01-180101-060018_bem_d31_elicit_1.wav	ukucetekelwa abena kristu nangu ulukuta ulwakwata umutima wakwelela lulacetekelwa	9.19	M	1
1	01-201013-132016_bem_fb0_elicit_13.wav	tabaninako kabili tabasaila abakalamba balabalesha abati mwilaonaula filyo	7.35	M	1
1	01-200918-132008_bem_d31_elicit_5.wav	bamayo balelila pamo no lupwa lwabo	2.47	M	1
1	01-200918-112337_bem_d31_elicit_2.wav	natukutike ishiwi lya kacema wesu cila bushiku	3.63	M	1
1	01-180101-143137_bem_d31_elicit_42.wav	iloleshe weka umungulu weka weka	3.2	M	1
1	01-180101-134124_bem_d31_elicit_48.wav	ee kuti mwatuma pa nambala iyiine	2.45	M	1
1	01-201011-223928_bem_fb0_elicit_2.wav	atemwa mung'ang'a nshi	2.13	M	1
1	01-200917-231428_bem_d31_elicit_20.wav	bushe tulondolola pamulandu wa fintu ifyatantikwa pa cilonganino nelyo tuilondola fye fwe bene	7.19	M	1
1	01-201011-223928_bem_fb0_elicit_5.wav	naimona menso kubekabeka nga ne ulele pa lwino ndoleni ee	9.17	M	1
1	01-200930-133148_bem_fb0_elicit_40.wav	janet aipusha joni ati bushe ninshi mailo tatwakaye ku biaolo	5.04	M	1
1	01-201005-230705_bem_fb0_elicit_35.wav	nea waya mu mpanga ku kulunga nga wasanga inama waecba amalibu inama ulefwaya ukwipaya nga ni shinga nayo kuti yatesha	13.5	M	1
1	01-201012-190124_bem_fb0_elicit_6.wav	ubukungilo bwa kubika mu maliba nga bateya bwingi kabili bwa misango misango	7.85	M	1
1	01-180101-134124_bem_d31_elicit_34.wav	ka leteni aka pepa insendepo inambala	3.29	M	1
1	01-201006-105203_bem_fb0_elicit_23.wav	lekeni nga alsa mwimucenjesha aleisaibukila fye uke namufukukila ndemutinaula uleke intumpu shakwe lelo shipwe	13.05	M	1
1	01-180101-023953_bem_d31_elicit_31.wav	kabili icifulo ici ca mapaalo sana pantu ni lesa uwamupeele impanga ukuba iya kutushamo ku balwani bakwe	8.96	M	1
1	01-200918-082418_bem_d31_elicit_1.wav	kuti twapyungila abantu no bunte bwesu mu musango shani	5.29	M	1
1	01-200918-090125_bem_d31_elicit_16.wav	ngacakuti onse alemoneka uwasekela pali ici bushe kuti catupamfya ukucilandapo	6.9	M	1
1	01-201002-002057_bem_fb0_elicit_9.wav	kanshi e mukashi obe ulya mwa ulya umwene aishiba sana ukucinda jaivi	5.99	M	1
1	01-200922-091556_bem_d31_elicit_9.wav	ee pali munonko paulo	2.65	M	1
1	01-180101-221817_bem_d31_elicit_11.wav	nangu ukupokelela ubwafwilisho ukwabula ukuba abakusalapo	5.58	M	1
1	01-200914-202459_bem_d31_elicit_25.wav	uleibukisha filya nakwebelepo ati chintelelwe alimpangileo umuti	4.61	M	1
1	01-180101-122837_bem_d31_elicit_44.wav	wemutemwikwa wandi ndelomba ukuti unga mpelakofye akashita akanono ukuti injesenda umwipwa wandi ku siteshoni	8.46	M	1
1	01-200921-163326_bem_d31_elicit_19.wav	bushe kuti twasambilisha shani ukwabulo kusambilila	2.72	M	1
1	01-201012-182347_bem_fb0_elicit_13.wav	abali lubali kulya balalwisha abanabo abali lubali lumbi	6.51	M	1
1	01-180101-020249_bem_d31_elicit_14.wav	umwana wa ku mushi uulebomfeshiwa na lesa	4.02	M	1
1	01-180101-134124_bem_d31_elicit_1.wav	mulamu fuka bushe cali ninebo	2.38	M	1
1	01-200918-130145_bem_d31_elicit_12.wav	wishi atile ubu butandashi bwaciba ubwakupumikisha kabili ubwaibela	5.74	M	1
1	01-200922-004748_bem_d31_elicit_34.wav	te bantu abengi balemoneka ukukwata ubwafya pali ici	4.95	M	1
1	01-201006-105203_bem_fb0_elicit_7.wav	ukwile imbwili umumbulu ulubwabwa taiga ne nama shonse ishikali shayaumfwa amashiwi ya musango umo wine	11.23	M	1
1	01-201006-110929_bem_fb0_elicit_18.wav	amakanga yati yateshe ifyo imitima te pa bukali ayati	6.1	M	1
1	01-201006-090721_bem_fb0_elicit_37.wav	ebo bakashale bamona ifi fintu fyatupesha amano	3.81	M	1
1	01-201012-182347_bem_fb0_elicit_23.wav	balashila icishilwa ukushingulusha kapala wine bacita ifyo fine kuli shonse ishacelwa	7.46	M	1
1	01-201013-141625_bem_fb0_elicit_16.wav	imilimo yonse ii nga yapwa kwimya iliba no kuliteka pa mpela ya mumposempose uko akakile akamuti	11.18	M	1
1	01-200914-213535_bem_d31_elicit_29.wav	bushe taufwile ukuba ku sukulu ukuti ulelasambilila	3.38	M	1
1	01-200921-163326_bem_d31_elicit_44.wav	ukubomfya malembo ekwalengele kasebanya ukufulumuka ukufuma kuli yesu	5.56	M	1
1	01-200922-003122_bem_d31_elicit_8.wav	nga mulekabila ukusendamo ulubali muli uku kucimfyanya tumeni ifilefwaikwa apa pesamba kuli ba editor ukushinta pa thirty june two thousand and nine	14.18	M	1
1	01-200918-120021_bem_d31_elicit_19.wav	muli iyo nshila umutengo uyo bakabelenga bafwile ukulipila kuli magazini yabo ukaba uo bengakwanisha	10.03	M	1
1	01-180101-223427_bem_d31_elicit_34.wav	fyakubatamfya pa mushi umofye uo aishibe ukuti ewalifye na benamupalamano	9.17	M	1
1	01-200918-132008_bem_d31_elicit_18.wav	nelyo anakishe pamulandu wa kubombesha yohane alifililwe ukulala	6.6	M	1
1	01-200930-150533_bem_fb0_elicit_27.wav	ifwe tuloma nga uleti masange mukaya abukila zambezi pampilibili	6.35	M	1
1	01-200922-091556_bem_d31_elicit_37.wav	eico natendeke ukukonka fyonse ifyo alecita	2.61	M	1
1	01-201002-005539_bem_fb0_elicit_28.wav	bonse babili baya mu bafa ku kusamba	2.84	M	1
1	01-200917-202141_bem_d31_elicit_41.wav	yesu alitasha pakalamba ubunte bwakwa petro pamulandu wa citetekelo muli wene	6.92	M	1
13	13-201009-113828_bem_40e_elicit_15.wav	naumfwa mwamba nao ati mune cola endesha yama tukushimikileko ifyo tumwene lelo ubushiku	11.84	M	1
1	01-201011-221153_bem_fb0_elicit_27.wav	ala cimfundawila kuluba noo mpele nanda kalonga	6.97	M	1
1	01-201001-172058_bem_fb0_elicit_8.wav	ilyo afikile pa mr thorncroft alitinine ukwingila ne citukutuku mu yadi	6.31	M	1
1	01-200922-010446_bem_d31_elicit_42.wav	ala mukwai ilyo line nabikile ifyola fyandi panshi pa mwinshi wamu bank elyo namukumbatila bonse twalalila nokulila	10.05	M	1
1	01-201012-182347_bem_fb0_elicit_29.wav	abashikwete bakapala bafwile ukuisunga nganshi pa kuposela bakapala imifwi teti balecita icongo	9.69	M	1
1	01-201004-205737_bem_fb0_elicit_16.wav	kuti bamfubu ukuikwensapo ne filamba fyalapona na mu menso	5.33	M	1
1	01-180101-031848_bem_d31_elicit_46.wav	pa mpela ye sambililo lyaku lekelesha pali cisano icungulo bushiku	6.06	M	1
1	01-200921-192247_bem_d31_elicit_39.wav	lelo kwaliba inkuta ishitantika amashina ya babomfi pamo ne mitwe ya masambililo nangu amalembo yantu bali no kubomfya	9.78	M	1
1	01-201012-183344_bem_fb0_elicit_28.wav	pantu onse ulefwaya kuti atako kulila pa kwingila baleingila babili babili umo aya ku ibumba limo umubiye nao ku ibumba limbi	13.88	M	1
1	01-201002-005539_bem_fb0_elicit_36.wav	lilya balenwa tii janet ashimikila umubiye tonse utwalengele ukuti afyuke ati no kuti	7.62	M	1
1	01-201002-002057_bem_fb0_elicit_8.wav	wena aishile mu kunjipusha ilyo amwene janet aishile ku kumpempula ati	6.03	M	1
1	01-201005-224141_bem_fb0_elicit_25.wav	buleca ulucelo fyamona abalondo baisa ku kulengula amasumbu bashile pa mumana	6.92	M	1
1	01-201001-195552_bem_fb0_elicit_33.wav	nga wamona talekumfwila toola akabwembya wamukampa acenjela	6.19	M	1
1	01-180101-031630_bem_d31_elicit_14.wav	mu cifulo cakuti lesa amupanike nelyo kumulofya amupekanishe pamo no mukashi wakwe ifyakufwala no kupelela fye pakubafumya mwi bala	10.01	M	1
1	01-200922-093621_bem_d31_elicit_4.wav	umuntu atile ni fyo fine mulumendo efyo paulo asosele mu kuwaminisha no kupatikisha badikone ukumusuminisha ukuya eka nelyo bawiso tabalefwaya	13.39	M	1
1	01-180101-020137_bem_d31_elicit_11.wav	shikulu wesu aishibe ubukankala bwa kusha imilimo no kuya ku ncende ukwakuba eka na wishi ukukokola no kuipakisha ukwikalanankwe mwisenge lyakwe	16.83	M	1
1	01-200922-084033_bem_d31_elicit_36.wav	cikankala intungulushi ukufwaya inshila isuma iyakumfwaninamo nabana banono ukupitila mufyo nandile kale	8.89	M	1
1	01-201006-105203_bem_fb0_elicit_27.wav	awe cinecine iyoine e mifyukile yaongolokela na ku mushi	5.4	M	1
1	01-180101-042805_bem_d31_elicit_49.wav	umulimo wa kushitisha ulupapulo uli no kulungatana na ba kalamba ba cila cilonganinno nelyo kapyunga umwaume nangu umwanakashi engasontwa ukulashitisha	13.61	M	1
1	01-201011-224854_bem_fb0_elicit_7.wav	bali no kumweba ukuti aye ikala eka mu cishilwa cimo abengi nabo baikala mu cishilwa cibiye	8.73	M	1
1	01-201012-184652_bem_fb0_elicit_2.wav	umbi wa kuteya utuni tonse utusala panshi utuli nga tumutengu ifipalabuswa bakonkonta bacibangwampopo	15.5	M	1
1	01-200917-234543_bem_d31_elicit_43.wav	ifi efyo twamona apa yesu atendeko bubomfi ubukalamba ukucila bubomfi bwakwa yohane kabatisha uwali nomba mu cifungo	8.92	M	1
1	01-200918-101707_bem_d31_elicit_17.wav	ubusuko ubuli bonse ubwawamisha mukumona kwenu twapapata tulembeleni mukwangufyanya	6.08	M	1
1	01-200921-163326_bem_d31_elicit_41.wav	lelo kwa fye ukushinshimuna banshinshimuna amasambilisho basambilisha mafunde ya bantu	8.51	M	1
1	01-201002-000224_bem_fb0_elicit_28.wav	janet ati iyoo cinecine apo wandesha nshakamubweseshe kalata wakwe	5.51	M	1
1	01-200922-090011_bem_d31_elicit_5.wav	umulimo wa ntungulushi ya misepeela te kutulika ifilubo pa bantu lelo iifwile yaibikamo nokupwisha ifilubo bwino	9.05	M	1
1	01-201006-112930_bem_fb0_elicit_53.wav	no busuma ubu nakupa bula amasako aya nobe wakulabeka panono	5.56	M	1
1	01-180101-045438_bem_d31_elicit_10.wav	musumba nshi ukwafumine abakalamba balile pamo na paulo	5.24	M	1
1	01-201005-212422_bem_fb0_elicit_6.wav	namwishiba abantu batemwa sana nga basanga inama ya kutoola	4.15	M	1
1	01-200917-221220_bem_d31_elicit_33.wav	takwaba mafunde ayaimikwa pamuland wa ici cibukisho	3.54	M	1
1	01-200917-223740_bem_d31_elicit_13.wav	ukulangilila ukutemwa kwakwa lesa ku bantu bambi e cishibilo cimo pa fishibilo ifingi icilingile ukumoneka mu bantu abafyalwa cipya cipya no kubikwa mu lupwa lwakwa lesa	11.18	M	1
1	01-200918-113920_bem_d31_elicit_26.wav	pashanya yesu na petro ukusosa icishinka kuti caba icakosa	5.2	M	1
1	01-200929-223449_bem_fb0_elicit_28.wav	joni te mukani aeba paul na robin ati bane natwala janet kumwakwe nalaisa nshapose nshita	10.14	M	1
1	01-200922-003122_bem_d31_elicit_35.wav	umuti untu muke alekabila pa mukashi wakwe tawali ku cipatala lelo wali ku muntu uwacila imiti ya ku cipatala	10.1	M	1
1	01-200917-202141_bem_d31_elicit_18.wav	mu kusondwelela ukwendauka na mafuta ukulasuba bantu amayanda imyotoka ifyakulya ne fintu fimbi tacilefwaikwa kabili cilelanga ukufuma mwisambililo lya mu cipingo cipya	16.92	M	1
