speaker_id	audio	sentence	duration	gender	gender_domain
3	03-200920-120041_bem_798_elicit_4.wav	akashiishi ka kolonavailasi twenty nineteen kaasangilwe ku caalo ca china mu mwaka wa twenty nineteen lelo kalisalanganina ku fyalo fimbi	11.66	F	0
1	01-180101-062208_bem_d31_elicit_0.wav	roy alifye ne myaka yakufyalwa ikumi ilyo bawishi bamusendele pa mbali no kumweba pa kukabila	7.19	M	1
1	01-200922-004748_bem_d31_elicit_17.wav	ifyo twebelwe kuli bamo pali bene	3.15	M	1
3	03-201006-003654_bem_798_elicit_5.wav	muhenda uwaendele no musungu ukufuma ku mwabo ku tanzania ena aalishibe ne misango yonse iyakwendelamo na basungu	9.71	F	0
1	01-200921-192247_bem_d31_elicit_2.wav	bushe mulukuta lwesu twalitantike mibombele	3.24	M	1
1	01-201001-231632_bem_fb0_elicit_11.wav	balamufwaya kuti ngefi babatulila mu citenge bali na cilumendo wakwe wine balenwa ubwalwa	8.3	M	1
3	03-201006-013752_bem_798_elicit_10.wav	cila bushiku eko alepitila pa kuyasambililako katikishimu	5.1	F	0
3	03-200920-120041_bem_798_elicit_5.wav	ifilangililo ne fishibilo	3.18	F	0
17	17-200916-152419_bem_346_elicit_9.wav	teti wendefye mung'anda ya muntu ukwabula ukukonkosha	5.17	F	0
3	03-201007-022920_bem_798_elicit_9.wav	ubulanda bwabeketefye pa kusanga ukuti muka shamitombo nao ni mfwafye ku mfuti bamulishishe	8.98	F	0
3	03-201007-015856_bem_798_elicit_62.wav	aa lwali lubuli	2.93	F	0
3	03-201004-113233_bem_798_elicit_21.wav	ilingi line bamuteka pa mutwe wakwa mwansafyela nyina wamipashi	5.54	F	0
17	17-200916-152419_bem_346_elicit_20.wav	kubwelela mu kalasi	2.56	F	0
3	03-200916-015847_bem_798_elicit_45.wav	leelo alingile ukusakamana fye ifyo aikwatile  ifi fine e fikulu	6.49	F	0
3	03-201007-015856_bem_798_elicit_45.wav	amaano yalifye ayasalangana mu mutwe	3.22	F	0
3	03-201004-122608_bem_798_elicit_17.wav	umwaka walenga pabula apo babwelele ku nsakwe shapakubala elyo ninshi baya ku nsakwe shineshine nomba	10.3	F	0
3	03-201006-002050_bem_798_elicit_15.wav	ine ndetontonkanya ukuti nga naya ku caalo ca basungu kuti nayafwaye mfuti shakwisabalwishishako	8.3	F	0
3	03-200921-160552_bem_798_elicit_6.wav	ngamulefwaya bu mpanda mano ubwa lutu kabili ubwa nkama tummineni ba one eight zero zero respect pa one eight zero zero seven three seven seven three two	12.34	F	0
3	03-201007-013831_bem_798_elicit_41.wav	ba shamitombo no mukashi bena baya na ku ofeshi ku kufisha lipoti	6.35	F	0
3	03-201007-002328_bem_798_elicit_40.wav	abashilika babiye abebele ukuti balolele ba mangala na bambi kuti bese pantu baali ku makasa	8.3	F	0
3	03-200924-181036_bem_798_elicit_2.wav	ekutila ni lesa umwine galyati aletumfya	3.77	F	0
1	01-201012-193916_bem_fb0_elicit_0.wav	ayasosa na kuli banyina tekuti bamushinaule sana iyo kuti bati fye te mulandu umwana apona ku muleshi	11.71	M	1
3	03-201002-093346_bem_798_elicit_23.wav	bushe indalama bapela ukulanga ukutila waikatila umwanakashi bashita shani  insalamu	7.55	F	0
3	03-200925-010537_bem_798_elicit_14.wav	lesa eutupilibula no kutuwamya	2.88	F	0
3	03-201002-051828_bem_798_elicit_26.wav	abanakashi baleula nabasungu encito nabo balekwila	6.08	F	0
3	03-200916-010158_bem_798_elicit_18.wav	napakulanga umwana ukuba umusuma balamweba ukupelako abanakwe uto akwete  balamusambilisha ubupe	9.46	F	0
3	03-200925-050356_bem_798_elicit_46.wav	ndemona akuba ukubombela pamo na bena kristu bonse icilonganino nga calikuulile mu fyakwa lesa	7.44	F	0
3	03-200925-003120_bem_798_elicit_22.wav	twakaana ukulolesha pa bwafya ukumfwa ku tusebo twa pa mafundisho yabufi	6.1	F	0
3	03-201001-105646_bem_798_elicit_24.wav	ukwishiba ukubyala nokulobolola	3.04	F	0
3	03-200920-120041_bem_798_elicit_21.wav	bushe ni baani abengambula ubulwele bwa kolonavailasi twenty nineteen	6.35	F	0
1	01-180101-213930_bem_d31_elicit_18.wav	ici cikafwilisha kuku leta isenge nokwikatanya indupwa shonse shibili	8.26	M	1
3	03-200916-125910_bem_798_elicit_32.wav	niwe katyetye mwenda mwalimwa	3.36	F	0
3	03-200921-162447_bem_798_elicit_25.wav	imibele ya mipangilwe yakwe iyakupangaicupo	5.26	F	0
1	01-180102-181703_bem_d31_elicit_34.wav	panuma yakufuma kwisano baile mukutandalila icipatala ca mwami advantist hospital	7.85	M	1
3	03-200916-010158_bem_798_elicit_45.wav	bantu abatalaba banabo bakubwaice	3.81	F	0
3	03-201002-063230_bem_798_elicit_6.wav	ekutila utushe mucibote ca mfumu	3.63	F	0
3	03-200925-062606_bem_798_elicit_21.wav	kuti cawama ukwishibisha babwamanyina bambi ukupitila muli ici citabo epali nalimo bamo balefwaya ukulanshanya nabo	9.32	F	0
3	03-200915-234914_bem_798_elicit_15.wav	nangu mubwalwa teeti acicite iyoo	4.15	F	0
3	03-201002-063230_bem_798_elicit_16.wav	lwimbo nshi baumfwile luleimbwa muli waileshi	4.29	F	0
3	03-200916-023738_bem_798_elicit_36.wav	umuntu onse apo ali alingile alelanga ukuti epwali talingile ukulabwa nangu ukutumpikwa	10.98	F	0
3	03-200925-062606_bem_798_elicit_12.wav	abantu bonse bali abantungwa ukubelenga ici citabo makamaka abali mu nkunta ishileshimpwa muli ino myaka	9.17	F	0
3	03-201007-004908_bem_798_elicit_22.wav	na maria wine kuti umo ashipikishe asuka alakumbwa ukuti ulya muntu kanshi esyo umutima wakwe waba filya fine	10.3	F	0
3	03-200918-110406_bem_798_elicit_34.wav	ala akamana ukupoma ni pa mabwe	3.04	F	0
3	03-200925-070127_bem_798_elicit_1.wav	bushe kuti nacita shani nga cakuti abantu balefwaya ukukongola ifitabo	4.81	F	0
3	03-201004-091537_bem_798_elicit_38.wav	umusango umbi baleti nga baikato mweni uo bashishibe balala bamutwala ku mfumu yabo	7.44	F	0
3	03-201007-022920_bem_798_elicit_19.wav	nefyo mwane shamitombo amushile pa cifulo ukuti nkabwela	5.67	F	0
3	03-201002-063230_bem_798_elicit_26.wav	bushe aka kene kalusapato filemboshi kalesha pa mushily	5.35	F	0
3	03-200921-105818_bem_798_elicit_64.wav	abantu abalwala amalwele ayasenda inshita iitali kabili ayayafya ukupola	5.67	F	0
1	01-200922-003122_bem_d31_elicit_1.wav	nangu ubupilibulo bwe sambililo bulefwaikwa ukwendelapamo ne cikope icisuma icilepela ubulondoloshi	9.12	M	1
3	03-200916-040939_bem_798_elicit_33.wav	tata mulibabufi tamundetele impila mwandaile	6.19	F	0
1	01-200930-081904_bem_fb0_elicit_40.wav	ikaleni apa ala muno nganda mwabula ne mipando ineine mwaba fye utu twine utwa kuwayawaya	8.62	M	1
3	03-201007-004908_bem_798_elicit_47.wav	uku lubali balemupeela no bukalamba pa nito	5.01	F	0
3	03-200925-003120_bem_798_elicit_25.wav	iyi nshila ingamoneka ukusunga umutende pakati kesu	4.24	F	0
17	17-200916-193611_bem_346_elicit_46.wav	ba geledi one bushe tamwacilya	3.49	F	0
3	03-201003-235942_bem_798_elicit_37.wav	amato kuti waluba nelyo yapindulwike	4.15	F	0
1	01-180101-143137_bem_d31_elicit_36.wav	iwe uli wancito pano pa ng'anda balinjeba ba yama	3.63	M	1
3	03-200915-234914_bem_798_elicit_8.wav	kanshi fwebene tucindike ululimi lwesu	4.51	F	0
3	03-201007-002328_bem_798_elicit_55.wav	baisa nokwisa ubushiku bwakonkelepo ku kwisaoca abo bantu bafwile no kwisalondole fipe fyalimo	8.69	F	0
3	03-201004-103454_bem_798_elicit_36.wav	banwe basekelele mipashi yabo	3.04	F	0
3	03-201001-100406_bem_798_elicit_42.wav	icisaka caleba kwisano eko baletuma abalumendo abacenjela eko bakulila abacenjelesha beena balebapela nabana bamfumu aupa	10.53	F	0
1	01-200922-003122_bem_d31_elicit_46.wav	ifyo fine aishile pano isonde efyo engesa na mu bwafya bobe	5.17	M	1
3	03-200925-062606_bem_798_elicit_39.wav	kumfwa bakasalanganya nabo bakalapeela abakashitisha aba bakashitisha bakalasenda ifitabo ukulingana ne mpendwa bengashitisha	10.23	F	0
3	03-200925-043821_bem_798_elicit_5.wav	panuma yakumfwa candetele umwenso uukalamba nganshi pamulandu wakutila ine nali ushilaishiba lesa	8.6	F	0
3	03-201006-003654_bem_798_elicit_9.wav	nao pakwasuka ebele katwishi	2.9	F	0
3	03-200916-142856_bem_798_elicit_23.wav	uwaupa noko ni wiso	2.81	F	0
3	03-201001-100406_bem_798_elicit_46.wav	ngawaipaya kumubiika munkoloso baoca mwapya akalalanganda	5.74	F	0
3	03-201006-003654_bem_798_elicit_18.wav	alelambe mishi ya bantu yonsefye	3.11	F	0
3	03-200921-105818_bem_798_elicit_46.wav	bushe ubulwele bwa kolonavailasi busalangana shani	3.74	F	0
3	03-200916-033028_bem_798_elicit_2.wav	tulamona kwati balituumpa ilyo abaume balaimona abacengela	6.99	F	0
3	03-201007-022920_bem_798_elicit_13.wav	papililefye milungu ibili ninshi cili na mu mwaka lupya nokufuma mu cipatala afuma	7.19	F	0
3	03-200921-154823_bem_798_elicit_38.wav	ba mpandamano bakomfwa kuli fintu mulelanda ukwasuka amepusho yenu elyo nokumituma kumbi uko mwingasanga ubwafwilisho mu ncende yenu	10.87	F	0
3	03-201002-085315_bem_798_elicit_19.wav	bushe cinshi calengele aleshipula	2.75	F	0
3	03-201002-054811_bem_798_elicit_26.wav	bamayo bamonekela awe bakalipa nokutila nakwebele ukupa icupo icampomfu leelo walolalola fye	8.98	F	0
3	03-201007-002328_bem_798_elicit_38.wav	aalefwaya nokuu nalimo atungulule kuli ba mashetu	4.88	F	0
3	03-201002-054811_bem_798_elicit_37.wav	mukalaale kumwena ku meeno ayafiita	2.97	F	0
3	03-200915-234914_bem_798_elicit_16.wav	ifya bubi filandwa mu ng'anda pakushiniina umubi	5.26	F	0
3	03-200925-010537_bem_798_elicit_51.wav	kabili natwalilile ukwikala mu nshila ishabipa	3.4	F	0
3	03-200918-110406_bem_798_elicit_53.wav	onse uwasoma ici citabo asambililamo amapinda yamoyamo	5.92	F	0
3	03-200925-003120_bem_798_elicit_49.wav	abo ebongola abantu no kubatwa mu cilubo ku mano yabo aya bucenjeshi	5.76	F	0
3	03-200921-114142_bem_798_elicit_31.wav	bushe imwe nangu umuntu umbi ali mubusanso	3.81	F	0
1	01-201006-105203_bem_fb0_elicit_46.wav	ici calengele ukuti inkalamo ne mbwili ne fiswango fyonse ifya mu mpanga fiipatishe no kucila	7.42	M	1
1	01-200917-185936_bem_d31_elicit_14.wav	lelo lesa alekele abantu bakwe ukumusula nokumulaba pa myaka amakana	5.63	M	1
3	03-201002-054811_bem_798_elicit_9.wav	leesa tata nimwe mwaishiba ukulamununa lamununeni abafiita nababuuta	6.94	F	0
3	03-201004-091537_bem_798_elicit_37.wav	kuli wati nalimo afwile pali mailo kanshi wa myaka ishishi bantu	6.26	F	0
1	01-200930-150533_bem_fb0_elicit_44.wav	elyo asosa ati umfwa janet ine ndefwaya nkakuupe pantu nalikutemwa sana nga iwe apo uletipo shani	10.48	M	1
3	03-201001-100406_bem_798_elicit_35.wav	elyo natila yabwe utwakubika tula papatala	4.74	F	0
3	03-201007-022920_bem_798_elicit_42.wav	maria na shamitombo nabo basekele cibi pa kuti nomba balaya mu kuteke caalo cabo abene	7.78	F	0
1	01-180101-044203_bem_d31_elicit_18.wav	ukusambilila ukufuma mu malembo	2.54	M	1
3	03-201001-105646_bem_798_elicit_45.wav	nokutila katukaye tulefwila fwila mumpanga yaba mbulu matali	5.67	F	0
3	03-201007-011712_bem_798_elicit_9.wav	nao wa ku bufumu bwa ku kabara ekwabo mutundu wa ba cimba abo bopilana na ba maindo	8.62	F	0
3	03-200916-040939_bem_798_elicit_5.wav	tekuyafye ku mwesu munshita ya busale	4.02	F	0
3	03-201004-113233_bem_798_elicit_17.wav	no kumubeya bamubeyela uko kwine ku mpili asanguka aba ni mfumu ya caalo	6.85	F	0
3	03-201004-001734_bem_798_elicit_16.wav	ico ici cinkupiti wa bantu akulisha ne ng'wena shine umwenso waisa shasalangana	7.06	F	0
3	03-200925-070127_bem_798_elicit_8.wav	kasalanganya wa fitabo aba mu lukuta ulo tatubomba nalo	5.1	F	0
3	03-201003-235942_bem_798_elicit_18.wav	kuti balalilafye utunama twakocela no mulopa wa nama shine sha mpanga ee menshi yakunwa	7.69	F	0
17	17-200916-193611_bem_346_elicit_21.wav	imwe mwe baume iseni kuno	3.88	F	0
3	03-200916-125910_bem_798_elicit_9.wav	elyo filya imbwa icita kuikota mulubansa efyo nomuntu umukali acita kufintu ifyafishe panono panono nangu bucebuce asuka afikilisha ifyo alefwaya	13.75	F	0
3	03-201004-110412_bem_798_elicit_47.wav	umo mwine mwaba fitandabube ifishaikulila	4.27	F	0
3	03-200923-230549_bem_798_elicit_17.wav	nelyo ali acili umwaice alishibe fintu alingile ukucita	5.13	F	0
3	03-200915-234914_bem_798_elicit_21.wav	ngaine nshikwete amapange yambi yambi mukulemba	5.58	F	0
3	03-200925-053533_bem_798_elicit_11.wav	kwaba inshila ishalekana lekana isho utubungwe twa batetekela bengapokelelamo bamembala bapya	6.81	F	0
3	03-201006-021353_bem_798_elicit_22.wav	aya fika na ku mushi kwa wongo kacili akasuba takalawa	5.24	F	0
1	01-200921-235328_bem_d31_elicit_4.wav	yesu aitile nokusonta abaume ikumi limo na babili aba muba yuda ukuba abasambi bakwe ukulingana nabo umwine alefwaya kabili aitile aba bantu ishina lyakutila basambi ne milandu abetile	17.2	M	1
3	03-201007-013831_bem_798_elicit_38.wav	kalafumya na pintu kati na pyepye	3.58	F	0
1	01-200917-221220_bem_d31_elicit_32.wav	ukumokaulo mukate lyonse ilyo tuleikala ku mulalilo wakwa shikulu ninshi tulelango kunakila	7.46	M	1
3	03-200921-162447_bem_798_elicit_0.wav	umutitikisha wamu ndupwa namu mayanda mu bantu ababa mu bwampano bwa lgbtiq	8.85	F	0
1	01-200914-185607_bem_d31_elicit_13.wav	cinshi kanshi ukwima mu lubilo	2.2	M	1
3	03-201006-015824_bem_798_elicit_25.wav	ubucushi nga bwati bukuponene ala bulashisha	4.36	F	0
1	01-200918-101707_bem_d31_elicit_17.wav	ubusuko ubuli bonse ubwawamisha mukumona kwenu twapapata tulembeleni mukwangufyanya	6.08	M	1
3	03-201007-022920_bem_798_elicit_25.wav	ifya mitekele ya caalo kumwabo	2.93	F	0
17	17-200915-120130_bem_346_elicit_25.wav	ngamwafuma mu kalasi mufwile mwabutukila nwangu ku ng'anda	5.47	F	0
1	01-200922-012211_bem_d31_elicit_17.wav	ici cali icisuma nganshi kabili calitukoselesha	3.65	M	1
3	03-201006-005222_bem_798_elicit_11.wav	taimine bwangu pa wongo pa mushi	3.13	F	0
3	03-201007-004908_bem_798_elicit_38.wav	lilya waishile mukulosha anastasia lyena mwlandi caisha no mwana	5.83	F	0
3	03-201006-011410_bem_798_elicit_32.wav	shamitombo ena batangishanya na anatole balaya na ku ng'anda	6.06	F	0
1	01-201012-180720_bem_fb0_elicit_0.wav	nomba nga shafuma shonse  ninshi shasandana	3.43	M	1
3	03-201006-013752_bem_798_elicit_21.wav	nomba umutima umo auti awe pali filya walatamantama pakulubulula	5.92	F	0
1	01-200930-081904_bem_fb0_elicit_28.wav	ati abikemo aima no kuya mu musebo uwashinguluke inganda	6.26	M	1
3	03-200924-200908_bem_798_elicit_10.wav	pamulandu wakuti ali uwasubwa na mupashi wa mushilo tacamwanshishe ukulwa bulya bulwi	6.67	F	0
1	01-180101-023548_bem_d31_elicit_47.wav	nokulanda nankwe pamo nga shifwe uwa mu mulu umusango wa mipepele yesu ukashintilila pa nshita iyo tuleposa mukuba fweka na lesa	11.93	M	1
1	01-201006-093742_bem_fb0_elicit_9.wav	alikwata imifwi iya bulembe iyo alashilako inama na ifwe nga akumona nga akulasa no mufwi wa musango uyu nangu wakucembula fye	13.23	M	1
3	03-201007-011712_bem_798_elicit_15.wav	baima baya na kuli patili ferdinand ku kuyafisha umulandu	5.67	F	0
3	03-200920-120041_bem_798_elicit_32.wav	sambeni ku minwe libililibili ukubomfya isopo na menshi ayabusaka atemwa kuti mwabomfya umuti wa kusuba ku minwe uwakwipaya utushiishi	12.07	F	0
3	03-200916-142856_bem_798_elicit_0.wav	umwana wa mulanda kukakata	3.22	F	0
3	03-200925-053533_bem_798_elicit_3.wav	elyo lyena twatendeke ukushimpa icilonganino ca bubili	4.31	F	0
3	03-200925-062606_bem_798_elicit_43.wav	umuntu onse uuli mu mulimo wa ifi fitabo cibe ni mu kulemba nelyo mukusalanganya nangu ni mu kushitisha alingile ukwishibo kuti alebombela lesa mukwafwa ababwananyina	13.77	F	0
1	01-200921-163326_bem_d31_elicit_28.wav	ilingi line balesange nshila shakuleukilamo kucite fyo baibolo yalesambilisha	5.38	M	1
3	03-200915-234914_bem_798_elicit_6.wav	cifwile naifwe tulelanshanya mululimi lwesu ilingi lingi	5.26	F	0
3	03-201002-051828_bem_798_elicit_7.wav	ilyo twaleele apa nalotele twafika pacimana icikulu abantu baleta akabwato akafye fye akampenumpenu kabwato	11.16	F	0
3	03-201002-085315_bem_798_elicit_6.wav	christu eulonganya abantu	2.88	F	0
3	03-200924-204525_bem_798_elicit_49.wav	nga kuti twaishiba shani ifya kukabila fyabo nga tatukwete isenge nabo	5.24	F	0
3	03-200924-222234_bem_798_elicit_8.wav	imipashi yakowela	2.13	F	0
1	01-180101-020249_bem_d31_elicit_49.wav	cilifye icaololoka ukutila yesu ali ne milimo iyafula icungulo bushiku iya kundapa nokutamfya ingulu ngefyo twingamona ukufuma mu versi twenty one ukufika ku thirty four	13.27	M	1
3	03-201001-105646_bem_798_elicit_15.wav	nati nokuti awe ciine ilyo bali abalumendo nenkoko shalepelakwali  akantu nakabiye	7.8	F	0
3	03-201004-113233_bem_798_elicit_5.wav	bena nomba amaano yaloleelefye pakusubila ukuti nalimo nga aya ku mipashi imipashi ikayamwipaya	8.62	F	0
3	03-201007-004908_bem_798_elicit_18.wav	uyo onse ushatala amona uko abanakashi nabo batemwa abaume abale atontonkanyefye ukuti imfwa ya kwa anastasia yalikubwile munyina umutima	12.75	F	0
1	01-200918-101707_bem_d31_elicit_40.wav	panshita ya kupekanya cilingile ukutontonkanya pa fintu ifyaba ngefi	5.94	M	1
15	15-201009-114723_bem_40e_elicit_4.wav	kanshi ulya mubili nomba teti ubombe umulimo umbi uo walebomba kale	8.98	M	1
3	03-200916-141341_bem_798_elicit_20.wav	tukolwe tupalamene tufukana amabungo	4.08	F	0
3	03-200916-142856_bem_798_elicit_19.wav	ukupoka icinsenda kunkoko kuna kilila	3.56	F	0
3	03-201006-005222_bem_798_elicit_35.wav	ati alolekeshe abene amona nabo bafwele mpapa nga ena	5.38	F	0
3	03-200925-010537_bem_798_elicit_50.wav	nalekele isukulu no kutendeka umulimo uwalebomba abafyashi ukwipaya isabi	6.26	F	0
3	03-200918-110406_bem_798_elicit_1.wav	ifibomba baume filashala	3.47	F	0
17	17-200916-193611_bem_346_elicit_34.wav	nkwetefye imo	2.88	F	0
3	03-201007-013831_bem_798_elicit_49.wav	viloto ailesanga muhenda ali mu cifungo kaitali na mukenda ninshi ebene ba pa cambaso	8.05	F	0
3	03-200916-010158_bem_798_elicit_6.wav	tabaiimya ifipeya balibafye abaiicefya icakuti ngabali beka munshila umuntu teti eshibe ati bakantwa niba fulani	9.42	F	0
1	01-180101-023953_bem_d31_elicit_7.wav	pantu satana aleesha na maka sana ukukosha imilandu inono pakuti ifilonganino filabikilwe mu kukansana ukucila ukuya ku ntanshi	11.75	M	1
3	03-201001-100406_bem_798_elicit_14.wav	napakuupa peene kusala ngafilya tusala imbuto pakubyala pantu kwaba limbi mulupwa balilwala ubushiluifibashi atemwa ninkakashi	10.66	F	0
3	03-201001-100406_bem_798_elicit_33.wav	naleti nga nabamona kutila mototansha atoota nefunda	5.17	F	0
3	03-201006-005222_bem_798_elicit_39.wav	nacine bwangubwangu fye balala	3.38	F	0
3	03-201002-063230_bem_798_elicit_1.wav	ninshi balosha mukutila mwakaba saana	3.47	F	0
3	03-200921-171929_bem_798_elicit_5.wav	umutitikisha wamu nganda tawabafye mukuuma kweka	4.58	F	0
3	03-200925-050356_bem_798_elicit_1.wav	tacali icaanguka pantu abengi baleseshiwa pa mulandu wakulufyanya	5.33	F	0
3	03-201007-022920_bem_798_elicit_47.wav	muka wongo ena ninshi alifwe cikonko ku fyebo fya ba mumushi ilyo baamwikete na koyikoyi	7.87	F	0
3	03-201006-005222_bem_798_elicit_16.wav	alelefye cilo cimo aumfwa inshindo shamubusha	4.51	F	0
3	03-200916-141341_bem_798_elicit_6.wav	mukolwe pakukula aifuna ipindo	3.24	F	0
3	03-201006-013752_bem_798_elicit_8.wav	ninshi alimulondolwelela na fyonse kale afyamipepele ya bukilistani	6.9	F	0
3	03-200925-070127_bem_798_elicit_31.wav	amapange ubuyo no kukabila kwa filonganino fyaba christian brethren ni uku	5.76	F	0
3	03-201002-063230_bem_798_elicit_22.wav	bushiku nshi ku twapia kwaleba saana ubwalwa	3.61	F	0
3	03-200916-033028_bem_798_elicit_43.wav	mutema kateshi atemeno kubyalamo	4.67	F	0
17	17-200916-152419_bem_346_elicit_5.wav	nacilanda nati ufwile ukucita shani	4.22	F	0
3	03-201007-011712_bem_798_elicit_23.wav	nacine yalile ishifikafye na patili afungulula no mulandu	5.54	F	0
1	01-201002-013220_bem_fb0_elicit_8.wav	joni yaba eya mwandi natotela sana mune daka	5.63	M	1
3	03-200923-230549_bem_798_elicit_28.wav	tawakashipikishe nakalya	2.04	F	0
1	01-200918-082418_bem_d31_elicit_46.wav	ubwite bwa mu mipepele ipya	2.09	M	1
3	03-201007-011712_bem_798_elicit_47.wav	ba mangala bamutyemenwe cibi pantu alebapokelela nokubasunga bwinobwino	6.9	F	0
17	17-200915-120130_bem_346_elicit_13.wav	kanshi ngayatampa mfula mufwile muli pa ng'anda kale	5.24	F	0
3	03-200924-200908_bem_798_elicit_0.wav	ecalenga abutukile ku ncende ya bulwi kukukumanya galyati	4.36	F	0
1	01-200930-081904_bem_fb0_elicit_15.wav	janet oh nalimo ulefwaya ukushita humber bati	4.92	M	1
3	03-201006-003654_bem_798_elicit_8.wav	elyo alamwipusha ilyo akabwela ku kuteke caalo cakwe	4.9	F	0
