audio,sentence
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201006-093742_bem_fb0_elicit_13.wav,lelo nga apwisha inama shonse isho ifwe tulya na ifwe tukafwa ku nsala
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200920-120041_bem_798_elicit_10.wav,umutwe ubukali
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-214144_bem_798_elicit_20.wav,ba mpandamano bakomfwa kuli fintu mulelanda ukwasuka amepusho yenu elyo nokumituma kumbi uko mwingasanga ubwafwilisho mu ncende yenu
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-204525_bem_798_elicit_32.wav,kabili limbi ishiwi ni metoche ililondola ngo kwaka na ifintu nangu ukuibimbamo mu fintu ifilecitika
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-002328_bem_798_elicit_23.wav,alabalondolwela nelyo amwene nokuti ba mangala bali panuma kanofye ukwendesha
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-172058_bem_fb0_elicit_13.wav,janet ati nga filya batila pasho mulenge epaye ulyeko kwena wabepa iwe enda tumone nga cinecine
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-091537_bem_798_elicit_23.wav,nicifye mfuli nasho shaba basuka bacimba
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-054811_bem_798_elicit_9.wav,leesa tata nimwe mwaishiba ukulamununa lamununeni abafiita nababuuta
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-114142_bem_798_elicit_45.wav,nga mulefwaya ukwishibilapo nafimbi pali ba support for trafficked people program kabiyeni pe buula lyapa intaneti
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-082418_bem_d31_elicit_5.wav,lelo ili shiwi lya bunte lyalola mu kulanda pa fintu ifyo twapitamo ne filecitika umo twikala
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201013-132016_bem_fb0_elicit_43.wav,nabo balatasha sana abati cine cine e cilya beba ukuti umubiyo nga afyala wilowa akakulengela ukwikuta
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-193222_bem_fb0_elicit_1.wav,lelo e bushiku bwa kuya ku lusaka ku kumona abafyashi bakwa janet
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-125910_bem_798_elicit_3.wav,amashiwi ayalatantama apa pesamba yamo tabayalanda kuncende shimo elyo yambi nayo yalalandwa
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201003-235942_bem_798_elicit_23.wav,ifyo fine nako kaisaiposa pa mulongo mpaka twaisulafye ilungu pa
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-062606_bem_798_elicit_55.wav,nga cakuti umulimo wa kushitisha ifitabo walubana tekuti kube ukupokelela ifitabo ifyakulakonkapo pali lulya lukuta
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201011-223928_bem_fb0_elicit_10.wav,lelo nga apusa aluba ninshi bapyako abo bene bali no kubwekeshapo nakabili abafilwa bafwile ukubapela akalandu
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-040939_bem_798_elicit_19.wav,eico balandila ati akabupe takacepa
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-221817_bem_d31_elicit_27.wav,nakulile mung'anda ya bena kristu lelo nshaishibe kristu palwandi
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-102640_bem_d31_elicit_27.wav,panuma yakupepa yesu asalile ibumba
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-143137_bem_d31_elicit_37.wav,abakweba ati ndiwa ncito pano nibanani
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-061220_bem_798_elicit_23.wav,er  cisuma mwikatila nshamyebele
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200921-163326_bem_d31_elicit_49.wav,ici calola mukuti mu kubomba kwakwe mwali ifyo alecita ifingi
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-172058_bem_fb0_elicit_22.wav,bati bekale panono joni kabili asosa ati ni shani mune ubulendo bwesu ubwa kuya ku kumona abafyashi bobe ku lusaka
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200914-200932_bem_d31_elicit_28.wav,ndelombakofye nga kuti mwangafwakofye ukumpelako nangu two hundred kwacha
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-110012_bem_d31_elicit_16.wav,icintu cimbi ico imisepela ilingile ukusambilila mapepo
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-044203_bem_d31_elicit_25.wav,twasangile amalembo ayakalamba kabili ayasuma icakuti nga yaumfwikike bwino bwino kuti yaleta ukucinjishiwa ukukalamba mu bwina kristu bwesu
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-003122_bem_d31_elicit_3.wav,ukulingana nefikomo fya iyi magazine balingile
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-013752_bem_798_elicit_7.wav,anatole nao alamukonkomesha no kuti alebika amaano pa nito nokuya umute ku kupepa
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-015824_bem_798_elicit_24.wav,lelo kalemoneka akashipa
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-015824_bem_798_elicit_17.wav,kaumfwilefye uko inshosho shafula pa mwinshi elyo kabuka kalafikinina ne filamba
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-113920_bem_d31_elicit_45.wav,nangula ilingi mulaba umuntu umo muli cila cilonganino uushitisha magazini kuli ilya ncende
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200915-234914_bem_798_elicit_43.wav,ba katumbi na katumba mitwe iyo iletulanga ifyo amatontonkanyo yabo yaba
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-194133_bem_798_elicit_30.wav,nga cakuti uleshimpa ulukuta mu mushi umo
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201006-093742_bem_fb0_elicit_6.wav,umuntu aba uwacenjela mu nshila ishingi ishakwipailamo inama
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-222019_bem_fb0_elicit_1.wav,kale imyaka ishishibantu ing'uni yali ni cibusa wa nshimu batemwanene nganshi baleyangalila pamo no kwafwana
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-004908_bem_798_elicit_48.wav,nomba alau aibukisha lingi untu waluba camupesha amaano ali nga tukopana shani
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-033028_bem_798_elicit_25.wav,tulebalombelako lesa pakuti abalundileko inshiku pano pa calo na pakuti atalushe kuli bena ifiswango fimoneka ne fitamoneka
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201006-090721_bem_fb0_elicit_49.wav,abaninine ku mitaba baisapuka na mu nseko
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-084033_bem_d31_elicit_21.wav,ifi bafimona ukuti abakote tabafisakama mu cilonganino
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200918-110406_bem_798_elicit_42.wav,katubatotele ne palo lileba pali bena
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-061220_bem_798_elicit_37.wav,bushe bamwebele ukuti ing'wena yakwata ameno ayaatwa
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-042805_bem_d31_elicit_18.wav,balangilile ukuti umwina kristu onse uwasumina alitwa kukubombela lesa mu kuipelesha na mukunakila
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201012-180720_bem_fb0_elicit_26.wav,isho mpeta ninshi shasanguka shabo bali no kushibomfya ifyo batemenwe
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-085315_bem_798_elicit_19.wav,bushe cinshi calengele aleshipula
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-221817_bem_d31_elicit_33.wav,nalisambilishako na bena kristu bamo bamo ifyakubomba nacita amakwebo  mu cilonganino ca mu chinsali elyo no tubungwe utwalekana lekana
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-011410_bem_798_elicit_19.wav,aleti amona umuntu onse uwaingila abala atibila pakati elyo ayafwaya apa kufukama
/scratch/skscla001/experiments/datasets/bemgen/audio/10-200914-180622_bem_346_elicit_29.wav,kanshi nomba tuli abakakulwa
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-051828_bem_798_elicit_6.wav,banakasonde bamona ninguma kukanwa awe batala bampela utumupunga nenyanje shibili nalya naumfwa notumaka twaisa
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-154823_bem_798_elicit_25.wav,ngacakuti mwalikwata icitupa ca bwikalo icapa nshita iinono
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-204524_bem_fb0_elicit_11.wav,joni aleta pa right inside
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-112337_bem_d31_elicit_19.wav,nimu fintunshi twingakonkelesha abramu elyo nefyo tushifwile
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201002-003945_bem_fb0_elicit_18.wav,aipusha kondakita ati bushe uko balolela ishitima nikwi kabili lili no kwima nshita nshi
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200921-163326_bem_d31_elicit_42.wav,takwabe cintu nangu cimo icingabombo mulimo untu amalembo yabomba ico yena yonse yabe cebo caputwamo kuli lesa
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200917-223740_bem_d31_elicit_45.wav,lelo alaishe ukuti marko ese kukumwafwa
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-133712_bem_798_elicit_33.wav,ilyashi lyakukati telyakutwala pacibwanse
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-114142_bem_798_elicit_6.wav,ngacakuti mulefwaya uwakumipilibwilako icitundu tumeni pa one three one four five zero
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201004-201313_bem_fb0_elicit_17.wav,imfubu ine nalikwata amaka sana kuti nakwafwa ukutema imiti yonse
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201013-141625_bem_fb0_elicit_22.wav,kuti bateya fye ayengi mpaka banaka kano fye ninshi ubukungilo nga bwapwa elyo balabwelela ku mushi
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-003654_bem_798_elicit_0.wav,ukukonka ku flbelelo fyabo wishl aall nok umushindika
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-022920_bem_798_elicit_15.wav,bawishi kwa shamitombo bena bamonana na patili fernand
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-021353_bem_798_elicit_24.wav,kanshi naco calingilefye pakuti shamitombo akayeumfwa fyonse bwinobwino kwa wongo umwakubacinshisha pakuti bakabapumikishefye
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-060018_bem_d31_elicit_24.wav,nakuba ni balya abaimona ukwishiba ebalingile ukwafwa abashaishiba
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-004908_bem_798_elicit_21.wav,kabili nabaishibe ukuti ni mfumuku mwabo kuntu afuma niomba umucinshi bamupeelo ukalamba saana
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201003-235942_bem_798_elicit_0.wav,ala fyafumine ku lubembe mu caalo mwa mwimba ku tanganyika
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200917-234543_bem_d31_elicit_10.wav,ati ine ndekabilo kubatishiwa kuli imwe
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-214522_bem_798_elicit_1.wav,kabili kuti twamwimbila ukumutotela no kupepa kuli wene mwisenge na bena kristu bambi
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201006-093742_bem_fb0_elicit_10.wav,ninshi walala wapapa ubwafya teti ubutunge na kubutunga
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-082418_bem_d31_elicit_46.wav,ubwite bwa mu mipepele ipya
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-010537_bem_798_elicit_44.wav,tabali abena kristu iyoo ba mayo balenwafye ubwalwa
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-222019_bem_fb0_elicit_46.wav,ine nakulashipanda no kubuulako ubuci
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200917-132419_bem_d31_elicit_9.wav,muli ulu lupwa mwali abana baume cinekonse konse samwele atuminwe kukusuba umo pali aba
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201013-132016_bem_fb0_elicit_15.wav,ee bayafisha pa mwinshi
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-011712_bem_798_elicit_20.wav,amweba nefyo batemenwefye ukufuma kale na kale
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-162447_bem_798_elicit_30.wav,ukupatikisha umuntu ukuti asumine kuntambi shimo isha mipangile ya cupo
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-004908_bem_798_elicit_38.wav,lilya waishile mukulosha anastasia lyena mwlandi caisha no mwana
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200929-221342_bem_fb0_elicit_30.wav,bakumbatana balaya na ku tebulo uko ashile ababiye
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-003654_bem_798_elicit_5.wav,muhenda uwaendele no musungu ukufuma ku mwabo ku tanzania ena aalishibe ne misango yonse iyakwendelamo na basungu
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201004-205737_bem_fb0_elicit_23.wav,bamfubu abati ala mukwai bamayo mwati ifwe nga tulesheta umusheto wawame fi tufwaya na mali yene ala iyo mukwai besakamana tukalya mailo ulucelo
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-051828_bem_798_elicit_2.wav,ilyo kwaba ukunwa ubwalwa bwakutufishapo awe naumfwa abakulu abati katwambeko pantu tafilya wenda
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-042805_bem_d31_elicit_50.wav,umuntu onse uuleshitisha ulupapulo akulabulamo two hundred kwacha mu lupapulo lumo elyo no kutuma two thousand eight hundred kwacha ulwa lupapulo lumo ku mukalamba aleimininako icitungu
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201003-235942_bem_798_elicit_27.wav,elyo baisaima nakabili balekulaikafye ku kunaka na ku cilaka
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-231632_bem_fb0_elicit_29.wav,janet pa kumono bukali bwakwa robin ifilamba fyalapona ubulanda no mwenso fyaisulo mutima wakwe atampa ukulanguluka
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-232741_bem_fb0_elicit_26.wav,ale we mwine sosa kanshi washile shani amalibu ukuti yacite ubusanso bwabipa ifi
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-103454_bem_798_elicit_12.wav,ilingi line bemo bushiku ku kuyalunge cipondo nangu ukuyabula nkulikwa nga epo ali
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-154823_bem_798_elicit_45.wav,ilyashi limbi ilyapa milandu ya mutitikisha wamu mayanda ne fitupa fya bwikalo ifyupo fyakupatikishiwa
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-230705_bem_fb0_elicit_50.wav,bashifyala na banafyala no mukashi batemwa nganshi bati acakuti twashukila umupalu
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-141937_bem_d31_elicit_24.wav,bushe robina ni nkashi obe ukuti ulelanda ati nine mulamu obe
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-002050_bem_798_elicit_22.wav,ici cinti no kubasekesha tacabasekeshe ba mukenda na kaitali
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-114142_bem_798_elicit_0.wav,ukushitisha kwa bantu elyo no kusunga mu busha
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180102-143243_bem_d31_elicit_23.wav,ukwali intamfu iitali
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201012-193916_bem_fb0_elicit_8.wav,bapanga na maboko ku mitwe balaimba na kalwimbo ka kufulukilamo bafyashi
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-091556_bem_d31_elicit_41.wav,elyo umuntu atwalilile ukutila inshita yandi yafikile ilintu nathan kyabo afunike ukulu
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-062606_bem_798_elicit_25.wav,twaishiba ukuti ifwe pamo nge nkuta twalikwata ifintu ifyalinga ukubikako amano pakuti tukafikilishe amapange yakwa lesa pali lino isonde
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-004748_bem_d31_elicit_46.wav,nga shashininwa shikatetekela ukuti takwaba lesa umo lelo baba abengi nalimo amakana na makana
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-091908_bem_798_elicit_5.wav,londolola ico balemwitila ifyo
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201004-205737_bem_fb0_elicit_55.wav,lelo ilya fye ifyakulya mupepi no mumana taiya mu kulya ifyakulya ifyabela mu mpanga umutali pantu itiina umulilo ukuti nakabili ukayoca
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201011-223928_bem_fb0_elicit_16.wav,nomba nga batendwa ukwangala shikitishikiti balacita utwangalo tumbi nelyo utwakwangufyanya ukusosa utumashiwi
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-004908_bem_798_elicit_7.wav,imfumu mukwai kulapukunyafye umutwe aiti kanshi uli mfumu
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-214522_bem_798_elicit_17.wav,mufwile ukulasosa nacisambilila isambililo mu kuicefya lelo
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-103454_bem_798_elicit_35.wav,ninshi baleya cinda saana ubo bushiku
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-113233_bem_798_elicit_13.wav,kuti pa mutwe epo babililila pawame cibi
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-201528_bem_fb0_elicit_44.wav,janet atala acebaceba pa kumona joni nga ali mupepil amona tali mupepi
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-154823_bem_798_elicit_17.wav,abena australia bonse balikwata insambu ishakwikala ukwabula ukutitikishiwa
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201002-005539_bem_fb0_elicit_27.wav,janet aisasantamuka ayolola ati ala nakile cibi ku mulandu wa kwenda bushiku bonse ukwabula ukutuusha
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-230705_bem_fb0_elicit_39.wav,mwane ati natesha tata nkalacita fyonse ifyo mwanjeba
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-160552_bem_798_elicit_15.wav,ukutalusha umunobe ku fibusa nangu ku lupwa
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200916-152419_bem_346_elicit_21.wav,bushe bonse namumfwa
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-031630_bem_d31_elicit_42.wav,mwilaba ukuti ulu lubembu kuti lwaba matukutuku yakwa kasebanya kukufwayo konaula ubumi bwa lukuta
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-021353_bem_798_elicit_26.wav,kwa wongo afikile icungulo bushiku
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201004-193949_bem_fb0_elicit_13.wav,yonse iyashala nashikile fye ne mwine ukwabula ukumfwa ku bantu bambi
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-002050_bem_798_elicit_5.wav,alemweba nefyo bacuulile mu nshila nefyo bafiikile mu caalo cakwe elyo na fyonse nomo imfumu yafwilile
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-142856_bem_798_elicit_29.wav,uwenda na ngoshe no kumubeya eumubeya
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-101707_bem_d31_elicit_44.wav,iyi milimo ilingile ukusalapule mibili ya misepela
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-054811_bem_798_elicit_14.wav,dona aisampeela amalaya mutanda ayakutumina bamaayonayambi ayafumine kuli nkashi nankwe ati nokutila ninkufwaila incite mushitoolo
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201006-090721_bem_fb0_elicit_55.wav,pali kashimi kapela
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-043821_bem_798_elicit_26.wav,magazine musuma akabila ifikope nefilangililo ifisuma
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-053533_bem_798_elicit_11.wav,kwaba inshila ishalekana lekana isho utubungwe twa batetekela bengapokelelamo bamembala bapya
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-194133_bem_798_elicit_18.wav,ku fintu tulelanda nga cakuti twaishiba bwino ululimi lwa cibemba tulingile ukulanda no kulembela mu cibemba
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-120506_bem_798_elicit_22.wav,iyi enshita elyo kutendeka ukukaba elyo namabula kufimiti yakosa yafuma mululembelya
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-020249_bem_d31_elicit_43.wav,mu malembo ya pa mulu tulemona ukuti yesu aliibimbile mu kupyunga ukukalamba nganshi ilyo talabwelela kuncende uko aleba eka
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-015847_bem_798_elicit_18.wav,te mushi onse uwisa mu nsaka
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-033028_bem_798_elicit_44.wav,nga byalamo afwile ukupempwilamo no kusunga bwino ifyo abyala pakuti fitwale ifisabo bwino
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-020137_bem_d31_elicit_5.wav,mwilembo ilyo tulemonapo tulemona ukutila yesu aposele inshita ya lucelocelo ukuba na lesa mu mapepo
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-063230_bem_798_elicit_28.wav,bushe ilyo pio akumenya teacher donald amwebele ukulamwita shinanshi
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-004748_bem_d31_elicit_16.wav,elyo pa cibelushi tukalapoka icitupa icakulangisha ukuti natupwisha amasambililo
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-015856_bem_798_elicit_23.wav,mu nshikunkulu mwine emwali no kubo bwinga ku mushi
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-162447_bem_798_elicit_6.wav,elyo ukubakankamba mulandu nganshi
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201006-093742_bem_fb0_elicit_27.wav,nakanda nakabushe na kamuno mpindi cilya pabwela fye imbwa yafyuka ne pe bumba lya babiye yalungama na ku mushi
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200914-194432_bem_d31_elicit_13.wav,naisa mukulondola inkongole shakwa chintelelwe
