speaker_id	audio	sentence	duration	gender	gender_domain
3	03-201004-122608_bem_798_elicit_21.wav	ku mpili uko nomba ninshi e pakuilanga ukuti cinccine kwena tuli baume tatuli bakusuula nakalya	8.49	F	0
10	10-200914-180622_bem_346_elicit_36.wav	tuleumfwana bonse pamo	2.84	M	1
1	01-200917-223740_bem_d31_elicit_45.wav	lelo alaishe ukuti marko ese kukumwafwa	3.22	M	1
1	01-200918-075458_bem_d31_elicit_44.wav	tuli na lesa kanshi nani nomba uwingatutinya takuli kabili takwakabe	5.74	M	1
1	01-201005-212422_bem_fb0_elicit_25.wav	bonse basuminishanya ulucelo baima bayatema ne cimuti icikalamba ica lupanda baciteya na mu mulamba ume calepita	13.79	M	1
3	03-200921-165915_bem_798_elicit_10.wav	umutitikisha wamu ndupwa namu mayanda musango wa cintinya icamapange ya kupindulula umunobe ukupitila mukumuletela umwenso nangu ukumonawila ubucingo nobwikalo bwakwe	13.45	F	0
1	01-201012-192322_bem_fb0_elicit_9.wav	pantu abafyashi bonse babili e bali no kumona ifyo umwana onse akaba mu kukula kwakwe	7.19	M	1
1	01-200930-150533_bem_fb0_elicit_10.wav	joni amupala na ati wilanjipusha ifyo nga neo usulile	7.12	M	1
1	01-201011-221153_bem_fb0_elicit_10.wav	abali no kutendeka bantu babalilapo ukutola inanda nelyo pe bumba apali uwacipingula ukucita icangalo	12.3	M	1
1	01-201013-132016_bem_fb0_elicit_42.wav	kanshi kuti uyu acita pa kape abatwalila noyu nao ifyo fine bacila na bacikwata abacilacenwa ne fisonsonkoto	11.12	M	1
1	01-200918-081050_bem_d31_elicit_6.wav	no lupapulo lwalembelwe panuma yakulanshanya lusumbula amalembo yamushilo ne fikomo fifwile ukukonkwa mu lukuta lwakwa kristu mu cipingo cipya	13.59	M	1
1	01-200918-110012_bem_d31_elicit_6.wav	kuti cawama ukuteyanya mepusho nelyo kubomfye citabo icalembwamo amepusho	5.92	M	1
1	01-201005-230705_bem_fb0_elicit_52.wav	inshiku shipita fye cilumendo epaya fye inama ku malibu pe fye alesenda kabukwe bwakwe nako kalemona ifyo alecita na po alesha afisa amalibu kalemona	15.0	M	1
1	01-180101-023953_bem_d31_elicit_7.wav	pantu satana aleesha na maka sana ukukosha imilandu inono pakuti ifilonganino filabikilwe mu kukansana ukucila ukuya ku ntanshi	11.75	M	1
3	03-201004-122608_bem_798_elicit_26.wav	ni nshita yakuilanga ubwaume bwinebwine	3.4	F	0
3	03-201001-105646_bem_798_elicit_30.wav	nalanda pamafunde aya	2.38	F	0
3	03-200921-162447_bem_798_elicit_30.wav	ukupatikisha umuntu ukuti asumine kuntambi shimo isha mipangile ya cupo	7.03	F	0
1	01-200922-000917_bem_d31_elicit_29.wav	ubunte bulabomba nokwafwilisha apakalamba mu nshita ishapusana pusana mufifulo ne ncende isha pusana	9.69	M	1
3	03-200918-110406_bem_798_elicit_18.wav	miku inga twaumfwa uko bambi balemba ifitabo na mapepala yakubatukamo ingi	8.05	F	0
3	03-200925-062606_bem_798_elicit_47.wav	panuma ya milungu ine ukufuma pabushiku ifitabo fyaletwa mu citungu indalama ishashitishiwamo shilingile ukutumwa ku kasama	10.21	F	0
1	01-200918-072441_bem_d31_elicit_0.wav	bushe nga cakuti shikulu atwita mukumubombela kuti twaipela kukumukonka ukusha bwikashi bwesu ubusuma	7.83	M	1
1	01-201001-231632_bem_fb0_elicit_11.wav	balamufwaya kuti ngefi babatulila mu citenge bali na cilumendo wakwe wine balenwa ubwalwa	8.3	M	1
3	03-200924-181036_bem_798_elicit_8.wav	kwaliba inshita isho umuntu engafulumuka ubwafya ne nshita isho umuntu engasuula kabili kwaba ne nshita isho umuntu alingile ukulolenkana no bwafya	11.55	F	0
1	01-200929-221342_bem_fb0_elicit_28.wav	pa kuposha joni abala  afulako amaglasi	3.61	M	1
1	01-200918-130145_bem_d31_elicit_12.wav	wishi atile ubu butandashi bwaciba ubwakupumikisha kabili ubwaibela	5.74	M	1
1	01-200917-223740_bem_d31_elicit_7.wav	imibele ya bena kristu pa lukuta ilingile ukupusana ne mibele ya bantu abashatetekela	5.76	M	1
1	01-200930-133148_bem_fb0_elicit_48.wav	ati acebuke amona ni mark monyoro na peter marara nabamukonka awe anasha no kwenda pakuti bamusange	8.76	M	1
1	01-180101-020137_bem_d31_elicit_47.wav	noku kwali ulubuli ne fikansa pa mulandu wa fishima eco konse ukuli ukukansanina pa menshi cibe ku mubili nelyo ku mupashi abantu balaculilamo bonse	15.29	M	1
1	01-200918-112337_bem_d31_elicit_22.wav	pali ndakai kuti mwacitapo shani muku pususha uwasendwa nolubembu nangula satana	7.1	M	1
1	01-200918-072441_bem_d31_elicit_3.wav	lipepo lyandi ukutila ilintu tulesambilila iyi mbila nsuma shikulu kuti atulengo kumukonka ukupitila mwi senge lyakwe	9.44	M	1
3	03-201004-103454_bem_798_elicit_19.wav	cilya bati e kwima nomba mu mushi mukwai nomba shatipo na lakatakatakata	6.58	F	0
3	03-200925-050356_bem_798_elicit_19.wav	ifi efyo cali kabili efyo twaishile kwata ne ncende iyo twakuulilepo kacikulwa akanono	7.19	F	0
3	03-200923-230549_bem_798_elicit_8.wav	mukwipifya ali ni kasuli uwasulilwe kuli bamunyina balemubomfwa nga kacema nelyo uwakutuma kabili tali ne mimonekele iisuma	11.43	F	0
1	01-200929-221342_bem_fb0_elicit_2.wav	kanshi ubushiku amwene joni alepante mpila nga ku mashini atampile ukufwaye nshila ya kukumanishamo joni no kulanda nankwe no kucite cibusa nankwe	14.41	M	1
1	01-201001-174927_bem_fb0_elicit_17.wav	joni ala mukwai nabayeleta fye	3.2	M	1
1	01-200929-221342_bem_fb0_elicit_41.wav	batini akasuba nako ifyo kapita ulubilo nga ulesansamuka	5.4	M	1
1	01-201006-105203_bem_fb0_elicit_32.wav	imbwa mwe bantunse ala ine abanandi balefwaya ukumyanga umubishi ku mashiwi yalya naishilemweba mailo balefwaya ukunjipaya	10.16	M	1
1	01-180102-181703_bem_d31_elicit_31.wav	tulefwaya ukwishiba efyo buleeba abantu benu pali ubu ubulwele bwa covid nineteen	5.33	M	1
1	01-201002-003945_bem_fb0_elicit_20.wav	e mukuti inshita yonse ii muleyaikala ku wetingilumu ku citesheni	8.6	M	1
1	01-180101-020137_bem_d31_elicit_40.wav	eco tuli nokubomfya ulubuuto lwa fintu fyakale ku kuletelamo ifipya	7.08	M	1
1	01-200922-091556_bem_d31_elicit_14.wav	elyo umuntu akonkenyepo ukulanda umfwa mulumendo takwatala akuba umuntu umbi uwalandapo pa kufwaisha ukulanshanya na ine	11.28	M	1
3	03-200921-105818_bem_798_elicit_64.wav	abantu abalwala amalwele ayasenda inshita iitali kabili ayayafya ukupola	5.67	F	0
1	01-180101-020249_bem_d31_elicit_19.wav	mukati ka calo ca zambia abantu babomfya ba saca na tumotoka utunono incinga	8.98	M	1
3	03-200916-120506_bem_798_elicit_27.wav	kuti mwafwaya akatabo akalembwa naba edmund kasonde akakuti imilimo ya bena kale	8.17	F	0
1	01-180101-042805_bem_d31_elicit_27.wav	amapepo yashintilile pa milandu iyi	4.47	M	1
1	01-201012-183344_bem_fb0_elicit_29.wav	nomba nga bayangala cafuula kuleka batoola impeta bapenda baishiba ukuti shonse shakumanina bapela cibinda ayabika	14.07	M	1
3	03-201007-002328_bem_798_elicit_20.wav	nesyakulanda fyafula ngashi ku bantu bebele mwandi na ifwe bene twalwilamo	6.42	F	0
3	03-200924-222234_bem_798_elicit_14.wav	imikalile yakumfwana abakoshanya aba mutima umo kabili abalashikwa	8.37	F	0
3	03-201007-004908_bem_798_elicit_42.wav	kale na kale aletontonkanya ifyakucita cilumendo ulya uwamukumpilefye ku mutima linu acilifye umweni mu mpapa shakwe	11.21	F	0
3	03-201006-003654_bem_798_elicit_4.wav	ilingi line kuti balala mu mpanga umo mwine emo wishi amupandako amaano ya kwendelamo pa bulendo	8.83	F	0
1	01-201005-222019_bem_fb0_elicit_33.wav	amani yonse yatobaika inshimu shapwila fye yonse luni pa kubwela uko aciba abutukile asanga fye ifipaapa fyekafyeka e filemulolesha	13.54	M	1
1	01-201013-132016_bem_fb0_elicit_8.wav	ilyo ifitwalo fimbi fishilapya impundu shapya fye kale mu lusuba shalibonga shakashika na cee ninshi tacilafika na ku mibundo	13.27	M	1
1	01-180101-023953_bem_d31_elicit_9.wav	twilabo kuti abena gerari abakulwa na ifwe tuli nabo pe	5.13	M	1
1	01-201005-230705_bem_fb0_elicit_28.wav	ntila nga naya mu mpanga mbwelamo fye ukwabula ukulaipaya nelyo kalulu wa maka	7.99	M	1
13	13-201009-113828_bem_40e_elicit_1.wav	mama wena cilya abuuka aisaishiba uyu muntu	4.06	M	1
3	03-200924-181036_bem_798_elicit_51.wav	lelo ine naisa kuli iwe mwishina lyakwa yehoba lesa wa milalo	5.74	F	0
13	13-201009-113828_bem_40e_elicit_5.wav	mulenga nao ayasuka mu kalishiwi kanono ati naisaikatila ifumo ili uvkafyalwamo mukamwinike mulenga	18.04	M	1
1	01-201006-093742_bem_fb0_elicit_16.wav	pa bushiku bwa lelo ine namupela icebo cakuti tulofye umuntu muno calo uleke tukaishalile	7.58	M	1
1	01-201001-172058_bem_fb0_elicit_42.wav	janet cisuma kwena ukesambula nshita nshi	5.2	M	1
1	01-200922-004748_bem_d31_elicit_13.wav	ifyakuleta ifintu nangu abantu pamo	2.88	M	1
1	01-201011-231356_bem_fb0_elicit_31.wav	nangu ilyo aleimba pa kupwishishisha ulwimbo apeema ilyo imisepe tailapwa kwingisha mu cilindi ninshi nalyo line atena	12.52	M	1
1	01-201001-172058_bem_fb0_elicit_7.wav	akasuba cilya kasenduluka banalume babwelelamo ku ncito joni nao anina pa citukutuku cakwe ku kutwalila janet uto amushitile	11.18	M	1
3	03-201004-122608_bem_798_elicit_20.wav	ilyo fine cila mwaka balepokako inkoko imbi ku bafyashi babo	5.69	F	0
3	03-200916-015847_bem_798_elicit_8.wav	ilelo imishi yabo ne calo cesu ca congo ngatabafibombeele ngefyo balecita pabushiku bwelelo	9.98	F	0
1	01-201004-205737_bem_fb0_elicit_43.wav	kuti bamfubu ukwisabuka ku bukali bwa mulilo bamona fye bali mu wingi	5.72	M	1
1	01-180101-042805_bem_d31_elicit_24.wav	ifyabupe fya mupashi	2.54	M	1
3	03-201004-103454_bem_798_elicit_7.wav	bena umunofu wa banabo e munani	2.75	F	0
17	17-200915-120130_bem_346_elicit_20.wav	pantu yalatampa ukuloka namaka saana	3.47	F	0
1	01-200922-091556_bem_d31_elicit_25.wav	ukukufyenga shani kabili walimutunka	2.9	M	1
1	01-180101-060018_bem_d31_elicit_6.wav	ukulapila inshila yakwa lesa iye pusukilo pamo no bwelelo ku maka ya mupashi wa mushilo efilengo muntu nelyo lukuta ukushininwa pamulandu wa lubembu elyo kwaba ukulapila	14.52	M	1
3	03-201007-022920_bem_798_elicit_1.wav	ubwinga bwapwa nokupwa baabafye umubili umo no mutima umo	5.72	F	0
17	17-200915-120130_bem_346_elicit_21.wav	bushe namumfwa	3.38	F	0
1	01-180101-045438_bem_d31_elicit_50.wav	isa iyo mwingatemwapo ukushita	3.27	M	1
1	01-180102-143243_bem_d31_elicit_38.wav	paku kwata ici station ca mafuta	2.52	M	1
1	01-201002-003945_bem_fb0_elicit_16.wav	basi ico alebutukisha takokwele ukufika mu ndola	3.88	M	1
1	01-200922-084033_bem_d31_elicit_48.wav	lesa tafwaya imiponto	2.09	M	1
3	03-200925-050356_bem_798_elicit_29.wav	bushe mwalikweteko ifintu fimo ifyakongwelako abantu pamo nga ukutambisha ubunkolanya nangu amabumba ukufuma kumbi ukwisa kukumwafwa mu mulimo	13.39	F	0
3	03-200925-050356_bem_798_elicit_48.wav	ifyo natemwa lesa efyalenga ukuti mbe umufyashi kabili umulume uwatemwikwa	5.99	F	0
3	03-200916-120506_bem_798_elicit_14.wav	uyu mweshi baulumbanya abati ni shinde bulale namucipe	6.42	F	0
1	01-200929-223449_bem_fb0_elicit_28.wav	joni te mukani aeba paul na robin ati bane natwala janet kumwakwe nalaisa nshapose nshita	10.14	M	1
3	03-200921-114142_bem_798_elicit_12.wav	ukubombela umuntu umbi nangu ukupatikishiwa ukubomba mu twampani pamo nga utwakupokelela abeni	8.39	F	0
3	03-200921-114142_bem_798_elicit_27.wav	alepatikishiwa ukutinishiwa nangu ukupatikishiwa ukubomba	5.2	F	0
3	03-201006-013752_bem_798_elicit_6.wav	lelo teti alabe kupitako nangu limo nakalya	4.24	F	0
1	01-200918-072441_bem_d31_elicit_29.wav	mwebatemwikwa apo shikulu yesu kristu e mwine kabili e mutwe wa cilonganino alikwata amaka ne nsambu yakucita icili conse mukati ka cilonganino	10.82	M	1
3	03-201004-113233_bem_798_elicit_32.wav	abaice bali nokuilanga ukushipa kwabo no bucenjeshi bwabo	4.74	F	0
1	01-180101-044203_bem_d31_elicit_22.wav	elyo inshiku ishi shimbi twakonkeshepo pakumfwikisha ifishinka fya mu cipingo ifyo fyalembwa mu nkalata yakwa yohane	11.16	M	1
1	01-180101-031630_bem_d31_elicit_47.wav	ifi efintu fimo ifisangwa mu kukwato mutima wa bwelelo	3.92	M	1
3	03-201006-003654_bem_798_elicit_1.wav	ifipe asendele ifya pa bulendo nifi	3.13	F	0
1	01-201001-195552_bem_fb0_elicit_7.wav	ubushiku bwakonkeleko joni atuma kalata kuli banalume no kubankomesha ukuti bakese ku bwinga	7.31	M	1
3	03-201006-021353_bem_798_elicit_17.wav	elyo shamitombo alatantika abantu bakwe mupepi na pa lucengo pene apo	6.15	F	0
1	01-180101-031848_bem_d31_elicit_23.wav	bumpomfu mubwika bwa panganda  ba edward richardson	6.42	M	1
1	01-180101-223427_bem_d31_elicit_27.wav	ilyashi lya pali ena lyashi ilisuma kabili ilyo mwingalabelengapo lyashi ilyo nalimo ilingalundwa ku mpela ya milimo ya batumwa	12.43	M	1
3	03-200921-154823_bem_798_elicit_36.wav	one eight zero zero respect kabungwe kamu calo ca australia akabombela mukupanda amano mu milandu ya kulungana nabantu ku maka elyo no bunkalwe no mutitikisha mu mayanda	14.63	F	0
1	01-180101-143137_bem_d31_elicit_42.wav	iloleshe weka umungulu weka weka	3.2	M	1
1	01-201002-011519_bem_fb0_elicit_39.wav	joni nangu pa citukutuku kuti naya ukushili mfula yakuntiinya	5.56	M	1
1	01-201005-234215_bem_fb0_elicit_14.wav	awe umuntu aingila bamuposela na kakunkusha epo aikala	5.76	M	1
3	03-201004-103454_bem_798_elicit_28.wav	kuti umo umuntu ali alepunda awe nakalya fyangilwe fye ku kufipo mulopa mpaka anaka umweo wapela afwa	9.12	F	0
1	01-180101-140752_bem_d31_elicit_18.wav	ebalaba ba noko lume balya nombaline fye	2.81	M	1
3	03-200924-222234_bem_798_elicit_37.wav	ukuba ne cishinka kuli umo no munankwe	2.75	F	0
3	03-200923-215451_bem_798_elicit_33.wav	lelo aba pelishiti balilolele nganshi batompwe bakwa shauli na bantu bakwe bacucutike nga pali kapashi	9.46	F	0
1	01-180101-042805_bem_d31_elicit_13.wav	ukulanshanya amashiwi ya mucipingo elyo na mapepo	4.56	M	1
3	03-201004-103454_bem_798_elicit_5.wav	ilingi ici abeni bashalefula abantu baleyafye mu kulunga mu mishi ya banabo	6.01	F	0
10	10-200914-180622_bem_346_elicit_14.wav	aba niba shikulu bandi ba soli'	4.88	M	1
1	01-201012-190124_bem_fb0_elicit_39.wav	eico babikapo no tumashiwi twakusoka abateya amaliba utwakuti muteya ciliba cenjela nga cakufwanta wilila	11.43	M	1
1	01-180101-020249_bem_d31_elicit_16.wav	imilungu naipita ya mulimo mu germany	4.29	M	1
1	01-200922-000917_bem_d31_elicit_33.wav	paulo alandile ati ine nali nga imwe bene nemilimo alebomba	6.26	M	1
3	03-200925-053533_bem_798_elicit_25.wav	ngacakutila uyu muntu aalipo membala wacilonganino cimbi alekabilwa ukumwafwilisha pafyakale	6.19	F	0
1	01-201006-090721_bem_fb0_elicit_25.wav	basuuka balala no kulala	2.4	M	1
1	01-200918-072441_bem_d31_elicit_33.wav	mu bena efeso umubili umoneka uwalambatila no kwampana capamo no mutwe	7.9	M	1
3	03-200916-141341_bem_798_elicit_0.wav	ifi shikumana fiwa	2.61	F	0
3	03-201002-091908_bem_798_elicit_23.wav	nga aba nemiponto nangu umusalula	3.54	F	0
1	01-201001-234513_bem_fb0_elicit_0.wav	ilyo banalume kwa joni balelanda janet atalele fye tondolo alelolesha na panshi	6.35	M	1
13	13-201009-112851_bem_40e_elicit_13.wav	batushimikile ukuti paali ifipooma fimofimo ifyaleisuka nga mayanda ubushiku uyu shimapepo alepepapo na bantu baleingila nankwe mukati ka fiyanda ifi	16.88	M	1
10	10-200914-180622_bem_346_elicit_46.wav	twikatane bonse	2.45	M	1
1	01-200922-010446_bem_d31_elicit_13.wav	nga kuti babila shani nga tababa tumine	4.65	M	1
3	03-200921-160552_bem_798_elicit_16.wav	ukutukana nangu ukukonkanyapofye ukusuusha umunobe	4.88	F	0
1	01-201006-090721_bem_fb0_elicit_42.wav	bakapanga bakanga ne nama abene balisha batenshapo	7.58	M	1
3	03-201004-103454_bem_798_elicit_25.wav	pa kumuposamo baleti kafwe uli paki lya mipashi yesu	4.95	F	0
1	01-180101-044203_bem_d31_elicit_20.wav	ici cali icansansa nganshi pantu mukulonganafye konse kwashintilile palli one yoane chapter one verse one to four	9.21	M	1
1	01-200917-185936_bem_d31_elicit_36.wav	ena abomfya inshila ishapusana pusana pakubika umuntu pa bumfumu	4.47	M	1
1	01-180101-141937_bem_d31_elicit_22.wav	ndi mulamu obe kuli banani	2.06	M	1
1	01-200917-231428_bem_d31_elicit_22.wav	pantu icine cine kristu e mbila nsuma	2.29	M	1
1	01-200922-012211_bem_d31_elicit_17.wav	ici cali icisuma nganshi kabili calitukoselesha	3.65	M	1
1	01-180102-181703_bem_d31_elicit_25.wav	baliima ulwendo lwakuya ku ncende yaku kabanga pakuya shininkisha efyo umulimo uleenda	6.44	M	1
17	17-200916-152419_bem_346_elicit_12.wav	cinshi wacelelwa	2.84	F	0
1	01-180101-031630_bem_d31_elicit_40.wav	pitulukeni nangu fwailisheni ifyo ulu lubembu lwaisa	3.36	M	1
1	01-201005-230705_bem_fb0_elicit_18.wav	apa pene epo ne fyula fyaishibile ubufyashi bwa fiko na lino line efyo ficita pa kufyala abana	9.51	M	1
1	01-201001-234513_bem_fb0_elicit_14.wav	ifi fyati fipwe aya mu cikini ku kunaya ubwali	6.1	M	1
3	03-200915-234914_bem_798_elicit_31.wav	tulingile ukuyeshiba elo nokuyasambilisha ku bana besu abelekula	6.76	F	0
1	01-200918-101707_bem_d31_elicit_8.wav	nga cakuti shalyamba ukutontonkanya ukuti yesu ecibusa icacilapo shikalatila ron hubbard ecibusafye cacilapo	8.17	M	1
1	01-201012-180720_bem_fb0_elicit_26.wav	isho mpeta ninshi shasanguka shabo bali no kushibomfya ifyo batemenwe	7.8	M	1
1	01-200918-132008_bem_d31_elicit_24.wav	awe yohane abweseshe amatontonkanyo ku kupekanya ifya ku ncito	3.68	M	1
1	01-201012-184652_bem_fb0_elicit_4.wav	nalabalilapo ukulondolola amaliba ya tuni	3.88	M	1
1	01-200922-010446_bem_d31_elicit_19.wav	eico ukwabula amashiwi yakwa lesa ubumi bwenu bwapelela fye pakati bwabo ubumi ubwapelela pacakulya mulya	11.05	M	1
3	03-201007-013831_bem_798_elicit_46.wav	ubushiku baleti lelo nalimo viloto aleisa balolela nakalya	5.58	F	0
1	01-201001-172058_bem_fb0_elicit_28.wav	bacilli balelanda janet aumfwa kadona kakwe kamwita	4.88	M	1
3	03-200921-160552_bem_798_elicit_19.wav	abanakashi bakwata insambu shimo shine nga abaume	4.47	F	0
3	03-200921-171929_bem_798_elicit_15.wav	ukupatikisha nobunkalwe mukupanga icupo	3.79	F	0
1	01-200918-112337_bem_d31_elicit_15.wav	abantu abapofula ku mupashi imibele yabo yaba shani	3.49	M	1
1	01-200917-132419_bem_d31_elicit_37.wav	lesa afikilishe fi ukupitila mu	3.38	M	1
1	01-180101-044203_bem_d31_elicit_21.wav	ubushiku bwa ntanshi twaafwilishiwe ifyakwilula elyo ne fyakwishiba ifyo amalembo yalelandapo	8.62	M	1
3	03-201002-091908_bem_798_elicit_1.wav	bushe abakale balembele intambi kwisa	3.43	F	0
1	01-201011-223928_bem_fb0_elicit_18.wav	eko tuli tumo utwakuti cila muntu ali no kusosa imiku ukulingana nomo bapendela abene imiku ine nelyo isano tumo utuli ngo tu	14.18	M	1
1	01-180102-143243_bem_d31_elicit_29.wav	elo nokubombafye kwalifye ukwa lubana	2.99	M	1
3	03-201007-002328_bem_798_elicit_6.wav	mu cinsofye cakwe amona balafungulula campa ulya apeele wongo mailo icungulo	7.65	F	0
1	01-200917-234543_bem_d31_elicit_20.wav	elyo ishiwi lyafumine kumulu aliti  niwe mwana wandi uwatemwikwa muli iwe emo mbekelwa	7.9	M	1
1	01-180101-020249_bem_d31_elicit_29.wav	ubufumu bwenu bwise  buli no kwisa bwangu nga twabulenga ukwishibikwa	6.94	M	1
3	03-200925-010537_bem_798_elicit_4.wav	mu ncende shimbi abena kristu balyamba ukucitapo cimo	3.65	F	0
1	01-201011-231356_bem_fb0_elicit_38.wav	e calenga ali no kucenjela sana	3.36	M	1
3	03-200921-112400_bem_798_elicit_16.wav	umuntu onse alikwata insambu shakukwata ubwampano ubusuma kabili ubwacingililwa no lupwa lwakwe ifibusa na batemwikwa bakwe	11.34	F	0
1	01-180101-140752_bem_d31_elicit_28.wav	ninjisa nefintu ifingi mwisaka umu	2.72	M	1
1	01-200918-081050_bem_d31_elicit_32.wav	pa myaka ikumi na ibili mu makwebo yandi ndasanga amafya ayalekana lekana	4.99	M	1
3	03-200921-214144_bem_798_elicit_6.wav	ngacakuti ilyashi limo pali ifi fintu lyalimicitikilapo kuti mwasanga ukutangatwa ukwabula ukulipila pamo nokutungililwa mu calo ca australia	11.09	F	0
1	01-201002-000224_bem_fb0_elicit_17.wav	cilya ati asosepo cimo joni amuputula ati wikaana nelyo kamo pantu nga nayaleta abakukushinina cilesabipa sana	12.25	M	1
1	01-200922-110537_bem_d31_elicit_50.wav	ukubomba umulimo wakufwailisha pa milandu imoimo iikumine uyu mulimo	6.15	M	1
1	01-180101-141937_bem_d31_elicit_2.wav	awe hundredd kwacha yachepa saana	2.4	M	1
1	01-200918-112337_bem_d31_elicit_1.wav	nalishishiba nasho shilankonka	2.11	M	1
1	01-201002-000224_bem_fb0_elicit_11.wav	joni te wakuposako na mano janet wena apo atendeka no kututuma ati nalimo nabamushimikila umulandu wa ku biaolo	9.55	M	1
1	01-200922-090011_bem_d31_elicit_43.wav	ama centres ayengi yalishile yonse ni eighteen elyo fwebene twalifika kuli ninety	7.6	M	1
1	01-200914-214639_bem_d31_elicit_47.wav	iwe ninkweba ukuti akalale kakulu uku tuleya kuti naishiba shani apakwikilila iwe nga taupeshibe ishina	7.85	M	1
1	01-201001-174927_bem_fb0_elicit_2.wav	ico imitima iminine na kale baisafuma bamona joni aleisa eshile alelisha na huta ico utwaice twali mui nshila alefwaya ukupita	14.84	M	1
1	01-200929-223449_bem_fb0_elicit_3.wav	joni cilia amona ulya mulumendo abwela nakalipa alaeba ababiye ati	5.94	M	1
3	03-200921-154823_bem_798_elicit_26.wav	nangula icitupa cimbi icakwenekela icupo elyo mwasangwa mu lyashi lya mutitikisha wa mpango	7.69	F	0
1	01-201001-172058_bem_fb0_elicit_48.wav	ilyo bapitile kumwakwe cinecine basange fishilwa fya citukutuku pa lubansa	6.51	M	1
1	01-200922-004748_bem_d31_elicit_16.wav	elyo pa cibelushi tukalapoka icitupa icakulangisha ukuti natupwisha amasambililo	6.24	M	1
1	01-201002-005539_bem_fb0_elicit_28.wav	bonse babili baya mu bafa ku kusamba	2.84	M	1
3	03-200923-215451_bem_798_elicit_46.wav	yalibanashisheko	2.31	F	0
3	03-200925-003120_bem_798_elicit_32.wav	napali imwe bene pakema bamo abakalalanda ifya bufi pakuti bongole abasambi abakulabakonka	7.87	F	0
1	01-201012-183344_bem_fb0_elicit_12.wav	nomba pa kumulya icinecine kano kapala atenuka mu cilindi apo ninshi aba ku cipani ca busha peba nelyo umo uwa kucensa	15.04	M	1
3	03-201007-002328_bem_798_elicit_44.wav	ala mukwai abakandi bashumfwakofye baiposa na pa cibokoshi ca mfuti ne campolopolo mukati mulya	8.46	F	0
3	03-200916-015847_bem_798_elicit_24.wav	mu nsaka ya sempya ba katumbi naba katumba balaletamo icila	6.03	F	0
1	01-200918-113920_bem_d31_elicit_39.wav	ba editors balafwaya bakalemba makamaka pakati ka filonganino bapyungila	10.1	M	1
17	17-200916-152419_bem_346_elicit_2.wav	ufwile wakonkosha elo walasumininwa ukwingila	6.06	F	0
1	01-201005-212422_bem_fb0_elicit_48.wav	umone ine ntila nine nakwatisha amaka ukucila abantu lelo kanshi e bancita umusango uno awe kanshi te bakutwalako masange	10.19	M	1
1	01-201001-195552_bem_fb0_elicit_35.wav	ico akutumanine no kusanasansamuka nico amafunde ya bukapenta yalingile sana mu mutwe wakwe	10.91	M	1
1	01-180102-181703_bem_d31_elicit_50.wav	kuti twatemwa nakabili ukulanda ku bekala caalo mu ncende iya lekana lekana	5.76	M	1
1	01-200918-072441_bem_d31_elicit_48.wav	nipa milimo ne mibele ya mukati ka ng'anda ifyasuminishiwa nefishilingile mukati ka ng'anda yakwa lesa ifili mu cebo cakwa lesa	10.78	M	1
3	03-200921-162447_bem_798_elicit_1.wav	mu calo ca australia umutitikisha wamu ndupwa namu mayanda tawasuminishiwa	6.72	F	0
