speaker_id	audio	sentence	duration	gender	gender_domain
3	03-200924-200908_bem_798_elicit_26.wav	pamo nga fintu dabidi atekelwe na shauli tucili tulecula mu buteko bwakwa kateka wa pano isonde uulecusha kabili aleesha ukulofya bantu abalekonka shikulu yesu mu cine	14.2	F	0
1	01-180101-044203_bem_d31_elicit_20.wav	ici cali icansansa nganshi pantu mukulonganafye konse kwashintilile palli one yoane chapter one verse one to four	9.21	M	1
3	03-201001-105646_bem_798_elicit_15.wav	nati nokuti awe ciine ilyo bali abalumendo nenkoko shalepelakwali  akantu nakabiye	7.8	F	0
1	01-201001-223110_bem_fb0_elicit_9.wav	janet abo bamayo bakulila ku bulawayo no kusambilila kwine eko basambilile isukulu	6.76	M	1
3	03-201006-021353_bem_798_elicit_6.wav	na lingi wakwe epo alubila kumo	3.47	F	0
1	01-200914-185607_bem_d31_elicit_32.wav	mwamona efyi ubwalwa bwaba polopela	2.9	M	1
3	03-200916-133712_bem_798_elicit_29.wav	impupu nipa ku boko	2.61	F	0
3	03-200921-105818_bem_798_elicit_60.wav	abantu abaletandalila incende ukwapona ubulwele	3.47	F	0
3	03-201007-002328_bem_798_elicit_4.wav	asokelela na bwangubwangu ku cuulu uko abikile mfalashi	5.35	F	0
3	03-201007-002328_bem_798_elicit_10.wav	alefwaya kuti wongo amulondolweleko ifya ncito yenu nokomwikala	6.19	F	0
3	03-201006-013752_bem_798_elicit_42.wav	ali aloleshe ku kona lubali ifi nako asanga anastasia muka anatole muntu ominefye no mwele upitile na pa mukoshi	11.25	F	0
3	03-201007-002328_bem_798_elicit_23.wav	alabalondolwela nelyo amwene nokuti ba mangala bali panuma kanofye ukwendesha	7.19	F	0
3	03-200921-214144_bem_798_elicit_29.wav	ukutuma kwa lamya konse kwa lutu kabili ukwa nkama	5.2	F	0
1	01-180101-134124_bem_d31_elicit_6.wav	eee mwana wa mfumu ulya wine mwalefwaya	2.81	M	1
3	03-200924-194133_bem_798_elicit_19.wav	nga cakuti tapali fisolobelo tulingile ukubomfya ifintu lesa atupeela pamo nga bapwapwa na mashiwi ayasuma	8.46	F	0
3	03-200921-114142_bem_798_elicit_0.wav	ukushitisha kwa bantu elyo no kusunga mu busha	3.88	F	0
3	03-200916-015847_bem_798_elicit_15.wav	icipande ca bubili icila ca nsaka umo ucileta	5.81	F	0
1	01-201001-234513_bem_fb0_elicit_37.wav	awe banda abuula ne pepala atampa no kwalula kalata ulya mu cibemba	5.99	M	1
3	03-200924-194133_bem_798_elicit_23.wav	cawama ukufushako epali nshimulashile pakubomfya ilyantanshi	5.1	F	0
1	01-201001-174927_bem_fb0_elicit_6.wav	robin nao ati shuwa na ine wine kano nkacishule	6.83	M	1
1	01-201001-203149_bem_fb0_elicit_10.wav	aposa ikofi joni asoola joni ukupoosa limbi kabili cilumendo ayapona ubuseneme	8.08	M	1
3	03-200924-181036_bem_798_elicit_6.wav	ico tacilingile	2.43	F	0
17	17-200916-152419_bem_346_elicit_21.wav	bushe bonse namumfwa	2.81	F	0
3	03-201002-054811_bem_798_elicit_21.wav	inkongole shena nisotabe	2.65	F	0
1	01-200921-235328_bem_d31_elicit_27.wav	ukupitila mukumona  abasambi balemona ilyo yesu alebomba	4.33	M	1
3	03-200920-120041_bem_798_elicit_0.wav	bushe ubulwele bwa kolonavailasi twenty nineteen buulwele nshi	6.31	F	0
3	03-201007-022920_bem_798_elicit_6.wav	mu blueville namo iciswango cine cine ni koyikoyo	5.13	F	0
3	03-201001-105646_bem_798_elicit_8.wav	kakoshi sompakakoshi sompasompasompa sompa	4.33	F	0
3	03-201006-025003_bem_798_elicit_1.wav	nomba na ifwe emo twalefwaya kuti tuleikala pakuti tuleiba ifya mu musumba	7.28	F	0
1	01-200921-192247_bem_d31_elicit_23.wav	nakuba alilondolwele na pamulandu wa bukankala bwa mibele iyo bakashimika balingile ukukwata	9.12	M	1
1	01-201013-132016_bem_fb0_elicit_32.wav	na pa kulya abakalamba balasoso utumashiwi tumo abati awe e cilya beba abati iyakula yonka mu bana	10.12	M	1
3	03-200920-120041_bem_798_elicit_10.wav	umutwe ubukali	2.59	F	0
1	01-200930-081904_bem_fb0_elicit_25.wav	kanyantapo fye umuku umo no kulila calila kabili kashimya kaeba joni ukuti eo alishe	9.28	M	1
3	03-200916-023738_bem_798_elicit_13.wav	umuntu ngakobekela umwanakashi afwile aposeko amano  ngalabako lwakwe bakamupokolola umwanakashi kuli umbi	11.05	F	0
1	01-201005-234215_bem_fb0_elicit_1.wav	umuntu umo ali mulunshi wa mbwa alelunga utunama twa mu mpanga	5.94	M	1
1	01-201012-182347_bem_fb0_elicit_29.wav	abashikwete bakapala bafwile ukuisunga nganshi pa kuposela bakapala imifwi teti balecita icongo	9.69	M	1
3	03-201007-015856_bem_798_elicit_6.wav	baita na kashimoyo nao aililila na ba cilolo ebele	4.67	F	0
3	03-201006-013752_bem_798_elicit_27.wav	bantu ababi nganshi ifwe pa lupwa lwesu e batupwile na ka viloto aka wamona kaba muno nsunga kana ka mukalamba wandi	10.84	F	0
3	03-200924-214522_bem_798_elicit_13.wav	tekuti wikalefye insa imo mulukuta no kutila nacikwata isenge lya muli uno mulungu	7.31	F	0
1	01-200922-100107_bem_d31_elicit_38.wav	mukwai pepeleniko abo bonse abaibimbamo muli uyu mulimo upya	6.19	M	1
1	01-200921-163326_bem_d31_elicit_9.wav	yesu ali kasambilisha mukalamba	3.43	M	1
1	01-201005-234215_bem_fb0_elicit_21.wav	umuntunse akankamana fye ifyakucita fyabula	4.47	M	1
1	01-200929-223449_bem_fb0_elicit_43.wav	batini alasunga fye forty pounds atampa no kufwaya icitukutuku ca kushita	5.85	M	1
1	01-180101-143137_bem_d31_elicit_5.wav	manje iwe iyi incito yobe ndekupoka waumfwa	3.04	M	1
3	03-201007-015856_bem_798_elicit_3.wav	kabili balikekete no kuu bakakacushe	3.2	F	0
1	01-200917-221220_bem_d31_elicit_19.wav	shikulu yesu alaile ukuti ukuli babili nangu batatu abalonganina mwi shina lyakwe akalabako mukati kabo	9.6	M	1
3	03-200916-015847_bem_798_elicit_16.wav	nsaka ni ncende umo indupwa ishingi shi kumanina makamaka abaume	6.65	F	0
1	01-201001-193222_bem_fb0_elicit_7.wav	mukwai japhet daka kuti cilya alolesha janet acenwa ku menso na mafiga yakwa cikashana	7.71	M	1
1	01-201013-134137_bem_fb0_elicit_6.wav	bonse bali no kucita ifyo fine	2.36	M	1
1	01-200918-113920_bem_d31_elicit_28.wav	finshi wasambililapo pa bumfumu bwakwa yesu	2.81	M	1
1	01-180101-143137_bem_d31_elicit_37.wav	abakweba ati ndiwa ncito pano nibanani	2.7	M	1
1	01-200917-202141_bem_d31_elicit_27.wav	tamwaba umuntu uwalinga ukwita umutwe	2.2	M	1
1	01-180101-045438_bem_d31_elicit_25.wav	ishina lya lukuta lwa citatu ukupokelela kalata ukufuma ku mfumu	5.74	M	1
3	03-200916-033028_bem_798_elicit_15.wav	muno mwisamba lya calo temwakuseka umuntu uli onse	5.92	F	0
3	03-200916-023738_bem_798_elicit_26.wav	naifwe tulingile ukwenda mu makasa yabo  twishibe ukukwatilile fupa tulelyako	7.69	F	0
3	03-200923-230549_bem_798_elicit_41.wav	nga cakuti waumfwa palwa bwafya camano ukufwailisha	7.15	F	0
3	03-201001-100406_bem_798_elicit_29.wav	panuma abantu nomba balanwafye shikulu namaama beena tabanwene balepitamo ukulamununa abaleelwa nabakolelwe saana ukubasunga bwino bwino	11.5	F	0
3	03-200925-062606_bem_798_elicit_19.wav	kuti cawama ukwishibisha bamunyina ne nkashi ukupitila muli ci citabo pakuti baisa sangwako	6.92	F	0
1	01-200917-223740_bem_d31_elicit_26.wav	ici kuti camonekela mu mweo wabo panuma yakupilibuka	5.08	M	1
1	01-201013-132016_bem_fb0_elicit_36.wav	nefyo bacilasansawila abanabo pa kubwela ku mushi nefyo bacilasoso utumashiwi twa kucincisha abanabo	8.14	M	1
3	03-200925-053533_bem_798_elicit_22.wav	ngacakutila panuma yakulanshanya tatushininkishe	3.47	F	0
3	03-201006-025003_bem_798_elicit_17.wav	yonsefye imyendele yakwe nalipwa	3.38	F	0
3	03-200918-110406_bem_798_elicit_19.wav	twibukishe insoselo sha kibikibi candi fisuma fisuma fya bene	6.76	F	0
3	03-200923-215451_bem_798_elicit_23.wav	bushe kuti wacita shani nga cakuti abakalamba ba ncito yobe balefwaya ulecita ubucenjeshi	6.92	F	0
3	03-200921-143443_bem_798_elicit_7.wav	kabili cilapinkana namafunde ya calo ca australia ukukoselesha nangu ukupekanishishako umuntu icupo icakupatikishiwa	11.0	F	0
3	03-200925-043821_bem_798_elicit_35.wav	nga mulekabila ukusendamo ulubali muli uku kucimfyanya tumeni ifilefwaikwa apa pesamba kuli ba editor ukushinta pa fifteen october two thousand and nine	11.59	F	0
1	01-180101-140752_bem_d31_elicit_12.wav	tiye inkutwale balekufwaya ba yama obe uko	3.43	M	1
3	03-200916-040939_bem_798_elicit_39.wav	mufyo bacita no kufkilisha ifilayo fyabo bafwile ukwishiba ukuti akakubika kalasasa  icakucita ilelo tecakutwala mailo	12.52	F	0
3	03-200924-222234_bem_798_elicit_30.wav	icipingo cilatukambisha ukuba ne senge ukubomfya umo no munakwe	6.06	F	0
3	03-201007-022920_bem_798_elicit_33.wav	bamupeele abantu abengi na bashilika abakum wafwa kusenda ifipe no kuyalwisha abantu bakwe ku mushi nga cakuti balafwayo kuwipaya	12.34	F	0
1	01-200930-150533_bem_fb0_elicit_40.wav	abalumendo abalepita mupepi ne tebulo lyabo te pa kushuluka joni pa kumona alesekaseka na janet uwawama nga pali kapashi	10.5	M	1
1	01-200918-072441_bem_d31_elicit_23.wav	icilonganino atemwa ulukuta lwakwa kristu libumba lya balubulwa no mulopa wakwa kristu ilyo bamutetekele no kumupokelela mu myeo yabo ili bumba lilifye mpanga yonse nangu tatulelimona na menso	16.99	M	1
3	03-200920-120041_bem_798_elicit_48.wav	inshila iisuma iyakuicingililamo kuli ubu bulwele ku konkafye inshila shapeelwa ishakuicingililamo	8.6	F	0
3	03-200925-050356_bem_798_elicit_44.wav	pali ino inshita eko fili ifilonganino no tubungwe twa bena kristu utwafwilisha ifyo twingatemwa ukubomfya	7.71	F	0
1	01-201002-011519_bem_fb0_elicit_21.wav	joni icamusakamika no kucila ni nkoloko yakwe iyo atemwa ngo mwana aeba banalume ati yama ine pa thirty ndi no kuya nafwaya janet	10.44	M	1
3	03-200921-105818_bem_798_elicit_14.wav	lelo abantu abakwete ifilangililo ne fishibilo fya ubu bulwele bafwile ukuya ku cipatala icili mupepi ilyoline fye pakuti bengaya bondapako	10.03	F	0
17	17-200915-120130_bem_346_elicit_48.wav	nalemitontonkanyapo mulekutika ba geledi one	4.11	F	0
3	03-201004-122608_bem_798_elicit_10.wav	amalumo kuu beshile nabapangwilalye limo pakwisa beshile balecinda na malaila	7.58	F	0
3	03-200916-141341_bem_798_elicit_16.wav	tabatuka ngwena elyo taulayabuka umumana	4.4	F	0
3	03-200915-234914_bem_798_elicit_21.wav	ngaine nshikwete amapange yambi yambi mukulemba	5.58	F	0
3	03-201004-091537_bem_798_elicit_49.wav	pa kwipayo muntu kuti baposafye ukutalikutali no mwine pami tenekele na kwenekela nga nabacenjela	8.69	F	0
1	01-200918-112337_bem_d31_elicit_20.wav	ninshila nshi abramu alangilamo icitetekelo cakwe muli aya maveshi	4.86	M	1
1	01-201001-231632_bem_fb0_elicit_49.wav	apo nomba walyupwa ulingile ukusakamana umwina mobe pa ng'anda te kwende icende ende nga ba kashana abashaupwa iyo	10.28	M	1
3	03-201007-015856_bem_798_elicit_24.wav	ala nshilondolwele nandakai ifyo cali ku ling	4.33	F	0
3	03-200921-171929_bem_798_elicit_5.wav	umutitikisha wamu nganda tawabafye mukuuma kweka	4.58	F	0
3	03-200916-133712_bem_798_elicit_20.wav	icalo lifupa bakolokota kofye washa	4.79	F	0
3	03-200916-023738_bem_798_elicit_41.wav	aba bana besu baalenga nokuti imishi yesu ishibikwe nokulumbukwa ukutali	8.71	F	0
3	03-201007-015856_bem_798_elicit_4.wav	elyo ici kalelanda icilimi ico bashaishibe e pa kweba abantu abati na bete muhenda ese omfwe nalimo uiyu mwana kuti aletele amashiwi	12.16	F	0
3	03-200923-215451_bem_798_elicit_0.wav	fulwe aleendafye panono panono	3.24	F	0
1	01-201002-003945_bem_fb0_elicit_1.wav	janet  iyoo mu ndola neyaikilamo fye pa kunina ishitima lya kuntwala ku lusaka uko njikala	10.14	M	1
1	01-200930-081904_bem_fb0_elicit_44.wav	lelo pa kushininkisha alanda amanshoko ati bushe ubwinga bwenu bukabako lilali	5.79	M	1
3	03-200924-194133_bem_798_elicit_47.wav	tatulingile ukulaloleshafye pa mafya yantu tuli nayo lelo tuloleshe na ku fintu ifyo twafililwe mu nshiku sha kunuma	8.39	F	0
1	01-200929-215409_bem_fb0_elicit_18.wav	cikashana akonkanyapo ati bushe lilya isina balemulumba mu mpila ilya jonie e shina lyenu	8.53	M	1
1	01-180101-020958_bem_d31_elicit_16.wav	ngumfwile icani calila	2.25	M	1
1	01-201001-231632_bem_fb0_elicit_5.wav	nacine abalumando bayaiminina mupepi bali nga baletamba jaivi	5.51	M	1
3	03-200916-040939_bem_798_elicit_30.wav	eico abafyashi bonse balasambilisha abana ukutabepa bufi	7.28	F	0
3	03-200924-222234_bem_798_elicit_37.wav	ukuba ne cishinka kuli umo no munankwe	2.75	F	0
1	01-201001-204524_bem_fb0_elicit_46.wav	joni amwipusha ati nishani bushe bamayo bamutende ku lusaka	4.54	M	1
1	01-201001-172058_bem_fb0_elicit_3.wav	banalume nga mulefwaya ukucita ubwinga lilali	4.76	M	1
1	01-200918-112337_bem_d31_elicit_45.wav	ficitwa nshi ifyo mulingile ukuleka mukulangisha abana benu icilangililo cisuma	8.73	M	1
3	03-201006-013752_bem_798_elicit_32.wav	kutifye apo apita aumfwa abati ni ba mangala	4.06	F	0
1	01-180101-045438_bem_d31_elicit_34.wav	bushe muletipo shani palwa nkupo ipya	2.95	M	1
1	01-201004-205737_bem_fb0_elicit_2.wav	umuntu akutumana alatontonkanya ati awe mwandi nkesafwa ku nsala amainsa amale nga yapwa ukupela cilya cintu	11.05	M	1
3	03-200921-143443_bem_798_elicit_5.wav	lelo palingile paba icipoope caku cilye camilandu	5.17	F	0
3	03-201007-011712_bem_798_elicit_30.wav	ubushiku bwine bafungile sukulu ninshi kwashale milungu ibili ku nshikunkulu ya kabili	8.24	F	0
3	03-200916-133712_bem_798_elicit_11.wav	amashiwi yamukote yapusa kebo yapusa akabwe	5.29	F	0
3	03-200916-141341_bem_798_elicit_27.wav	ukupesha ilungu kwendamo	2.77	F	0
3	03-201003-235942_bem_798_elicit_39.wav	twaiposa na pa lubilo no kupunda tulepunda atuti mutulee mutulee	6.74	F	0
3	03-201006-011410_bem_798_elicit_45.wav	pantu ecilimi cakuno	2.7	F	0
3	03-201002-063230_bem_798_elicit_2.wav	bushe katenga malilo cinshi	2.65	F	0
3	03-200920-120041_bem_798_elicit_44.wav	takwaba umuti wa bulwele bwa kolonavailasi nineteen	5.33	F	0
1	01-201001-201528_bem_fb0_elicit_36.wav	janet asansamwike fye ubushiku bumo ilyo joni amusendele ku biaolo pa citukutuku	6.24	M	1
3	03-200916-023738_bem_798_elicit_49.wav	abanakashi pamulandu wafyakulandalanda caba kwati fyonse ifyo basosa fyabuwelewele	7.71	F	0
3	03-201006-005222_bem_798_elicit_2.wav	uwatangile kuntanshi umo umutali nganshi ali ashimpepofye shamitombo abwela amwentula nako	9.76	F	0
3	03-200921-143443_bem_798_elicit_17.wav	elyo nabalepekanya ubu bwinga kuti bakakwa mu cifungo	4.95	F	0
1	01-200922-102640_bem_d31_elicit_47.wav	pano batulangilila ubusuma bwaba mukupanga utubungwe twakubombelamo uto ifwebene twingabomfya pakufikilisha icimonwa lesa atupela	10.32	M	1
1	01-200922-012211_bem_d31_elicit_21.wav	kuntanshi tulefwaya ukulundako na fimbi ifilefwaikwa pakuti aba bana bakalekanshiwa mu milimo ya bumakanika bu kapenta mufya kubila elyo nobulimi	12.82	M	1
3	03-200925-053533_bem_798_elicit_30.wav	alingile ukwishiba ifyo twasuminamo no mulandu twasuminina muli ifyo fintu	5.49	F	0
3	03-200924-194133_bem_798_elicit_18.wav	ku fintu tulelanda nga cakuti twaishiba bwino ululimi lwa cibemba tulingile ukulanda no kulembela mu cibemba	8.12	F	0
3	03-200916-010158_bem_798_elicit_2.wav	eico ifishimi na mapinda tafibula ku mufyashi uli onse pakuti alepeela abana amano	8.37	F	0
3	03-201007-022920_bem_798_elicit_17.wav	nomba afwila ku caalo ca bamakusulu	3.56	F	0
1	01-200917-132419_bem_d31_elicit_48.wav	nga cakuti lesa asonta bantu kukumubombela alabapela ne fyanso fya bulwi bwa ku mupashi	8.05	M	1
1	01-200917-221220_bem_d31_elicit_10.wav	kabili ficitika ilyo umuntu atetekela muli kristu	3.27	M	1
3	03-201002-054811_bem_798_elicit_2.wav	mumapepo bonse twaikele kutaarev jim apelwa ukulanda atila mu south africa imilandu yali one million five hundred	11.16	F	0
3	03-200925-053533_bem_798_elicit_23.wav	tulingile ukupeela umulimo kuli umo uwa muli ifwe ukulabelenga icipingo nankwe no kumwita ku masambililo ye pusukilo	9.07	F	0
1	01-200914-194432_bem_d31_elicit_2.wav	ala kabili chintelelwe naima ubulendo bwaku kalale	5.45	M	1
1	01-201005-212422_bem_fb0_elicit_8.wav	lelo cimbwi wena tali ifyo iyo	3.58	M	1
3	03-200916-033028_bem_798_elicit_8.wav	ngacakuti twaipushisha ba katumbi naba katumba muli fyonse ifyo bacita kuti batweeba ifyo bamwali wabo baba ba mpandamano wabo	13.7	F	0
1	01-200922-091556_bem_d31_elicit_48.wav	umuntu atwalilile ukutila bushe tauleibukisha ifyo bawiso baitile badikone no kulanshanya nabo pali ubu bulendo	8.78	M	1
3	03-200924-214522_bem_798_elicit_7.wav	lesa atubumbile nge fibumbwa fya kusangalala ne nkabila ya kuikula mukati kukukwata isenge na bantu bambi	7.71	F	0
1	01-200930-150533_bem_fb0_elicit_4.wav	joni fyonse ifyo walanda mune fintu fyabola fyekafyeka	4.36	M	1
1	01-201012-190124_bem_fb0_elicit_30.wav	abengi balepaya utuni utwingi lelo bamo babwelamo fye na kesholo nakalya	8.28	M	1
1	01-201005-234215_bem_fb0_elicit_18.wav	eico kanshi twashuka apo waisa mwandi tata	3.81	M	1
3	03-201002-063230_bem_798_elicit_6.wav	ekutila utushe mucibote ca mfumu	3.63	F	0
3	03-201004-113233_bem_798_elicit_25.wav	balemufunda ukuti akabe uwashipa uwakutula na bantu bakwe nga cakakala	6.94	F	0
3	03-201006-005222_bem_798_elicit_26.wav	bwangu bwangu bakosha no mulilo	2.84	F	0
1	01-201001-195552_bem_fb0_elicit_49.wav	janet ati nshileumfwa bwino umubili uli fye mpepompepo	4.33	M	1
1	01-201002-005539_bem_fb0_elicit_11.wav	janet iye mayo ba daka wesu shimwingampelako lifiti namupapaata ni musha wenu	9.57	M	1
1	01-201012-190124_bem_fb0_elicit_14.wav	kanshi nga twamona icushi twasubila ukuti kuli utupaso nakaendi twasanga tunakapelele tuleima e pa kuwila pa maliba	12.66	M	1
1	01-201001-172058_bem_fb0_elicit_42.wav	janet cisuma kwena ukesambula nshita nshi	5.2	M	1
1	01-201001-201528_bem_fb0_elicit_44.wav	janet atala acebaceba pa kumona joni nga ali mupepil amona tali mupepi	8.55	M	1
1	01-201012-184652_bem_fb0_elicit_0.wav	balumendo e bene ba mulimo wa kuteya amaliba pantu e bapikintika ku kufwaya umunani	11.28	M	1
3	03-201006-021353_bem_798_elicit_2.wav	ne mfumu hugo imfumu nkalamba ya ba maindo ine nayo yalishile ku kulosha umwana waiko	8.21	F	0
3	03-201007-022920_bem_798_elicit_2.wav	mu caalo nga mwalime nkalamo abantu imitima isakamane icibi	5.58	F	0
3	03-201002-054811_bem_798_elicit_33.wav	kwali nobwalwa bwa cisungu	2.38	F	0
1	01-180101-060018_bem_d31_elicit_30.wav	fimbi ifilonganino filabika nefipampa notice board apo bonse bafwile ukumona programme ya church ifyo ubutantiko buli	10.57	M	1
3	03-200924-181036_bem_798_elicit_35.wav	bushe ulecitapo shani pa mintapendwa ya misepela iileendauka ukwabula icakucita nelyo abakubasambilisha pafya bwikashi ukwabula icakumwenako no buyo	11.93	F	0
3	03-200925-053533_bem_798_elicit_25.wav	ngacakutila uyu muntu aalipo membala wacilonganino cimbi alekabilwa ukumwafwilisha pafyakale	6.19	F	0
3	03-200921-105818_bem_798_elicit_33.wav	bushe fiilangililo nshi ne fishibilo ubulwele bwa kolonavailasi twenty nineteen bwakwata	6.19	F	0
1	01-201013-134137_bem_fb0_elicit_24.wav	kuti nga bapwa ukuteya bayaiminina ukutali atemwa balasokola nga twile ukutali	8.01	M	1
3	03-201001-105646_bem_798_elicit_44.wav	batila umushi ushili nooko nokupula milimo	4.33	F	0
3	03-200915-234914_bem_798_elicit_12.wav	leelo ngatatulemona ifisuma balecita inshi twalipofula nangu twalibipa umutima	7.74	F	0
17	17-200916-192637_bem_346_elicit_22.wav	eko uli pegistina	5.04	F	0
1	01-180101-031630_bem_d31_elicit_20.wav	nani engelela nelyo ukwelelwa	3.22	M	1
3	03-201002-054811_bem_798_elicit_49.wav	umwanakashi alikulile ali nikapenta ishina lyabuule	4.76	F	0
3	03-201001-105646_bem_798_elicit_16.wav	bashikulu batile abacula kwaleba ukubafwa pantu batila utulo balala notwamubiyo	7.21	F	0
3	03-201006-003654_bem_798_elicit_3.wav	ukukonka ku fibelelo fyabo wishi aali no kumushindika ukuyalala nao indo imo pa nshila	8.62	F	0
1	01-200914-214639_bem_d31_elicit_28.wav	abantu babutukila kuli ba kanabesa bushe cinshi calalesha ukuti twikaleko bwino naifwe	5.38	M	1
1	01-180101-120903_bem_d31_elicit_9.wav	iye iwe lolesha akalale mwati nalalondoka kuno	3.74	M	1
3	03-201004-122608_bem_798_elicit_7.wav	ingala nasho shonse bashiputaula ku minwe kwashalalye	6.33	F	0
3	03-200923-230549_bem_798_elicit_50.wav	dabidi amwene ili paka muli bu lesa ukuti mu pelishiti ushasembulwa	7.26	F	0
1	01-180101-062208_bem_d31_elicit_28.wav	lelo twakene ukusumina ukutila kwaliba ing'wena kabili ukuti shalikalipa	6.6	M	1
3	03-200920-120041_bem_798_elicit_14.wav	ubu bulwele bufuma ku nama elyo bwaya ku bantu no kutendeka ukusalangana	6.53	F	0
3	03-200918-110406_bem_798_elicit_25.wav	nseba ishikala pamo	2.11	F	0
3	03-201002-093346_bem_798_elicit_14.wav	bushe impakwilo ya maano cinshi ninsaka	3.79	F	0
1	01-201001-231632_bem_fb0_elicit_38.wav	iwe auba na mano ya kumutiina nga teti ulecita ifyo ashifwaya	6.53	M	1
