audio	sentence	speaker_gender
03-200924-214522_bem_798_elicit_2.wav	yesu alamona makamaka bamunyina abalongana capamo mwishina lyakwe no kubalaya ukuba nabo mateo eighteen verse twentynangu kuti baba babili batatu atemwa two thousand	Female
03-200924-200908_bem_798_elicit_17.wav	muli uyo kabili ilyo mwatetekele mwakakatikwe umupashi wa mushilo uwalailwe ico ecikatilo ca bupyani bwenu tusuke tubukwate kukutashiwa kwa bukata bwakwe	Female
05-200916-131248_bem_a40_elicit_30.wav	balefwaya ukuya ku maliketi	Male
13-201009-113828_bem_40e_elicit_24.wav	ifwe ne ntungulushi yesu mateo twati ukuba kwena bashifwe tubukile bwino lelo ico tumwene e citupeseshe amano	Male
01-180101-120903_bem_d31_elicit_20.wav	aba nomba ebapongoshi bobe ufwile ulebapela saana umucinshi waumfwa	Male
03-200921-143443_bem_798_elicit_4.wav	munshita shimo shimo umuntu uucilileko pa myaka sixteen kuti aupa nangu ukuupwa ku muntu uucilile pa myaka eighteen	Female
01-201002-011519_bem_fb0_elicit_26.wav	banalume abati we mwana wandi suulako icikulu mweo ukanonka fimbi batila sungo mukoshi ubulungu tabubula	Male
05-200916-120739_bem_a40_elicit_8.wav	nomba ubwafya bwa bamayo ba dora	Male
03-201004-113233_bem_798_elicit_23.wav	mukolo nga alifwa clyo bamupeela uwamukonkapo	Female
05-200916-202426_bem_a40_elicit_30.wav	nga ulepanga ukubomba umulimo umo bomba bwangu wikokola	Male
12-201008-123513_bem_526_elicit_10.wav	natontonkanya ukulaya abanandi lelo nati nga nabalaya ubulanda bulenjikata nakunkuluka fye nabika no twakufwala muli motoka nakoola no kukoola pa kuti umwenso upwe	Male
07-200916-164857_bem_c20_elicit_44.wav	imfumu nayo yabuula nakantu kamo ishina yaleti ubulanda yapeela na ululumendo aiti ukaya mukwangasha	Female
01-200929-223449_bem_fb0_elicit_22.wav	joni amulolesha e pa kumusopesha ati iwe wapusuka sana aukanaba mungoni nga nakulopesha waumfwa	Male
01-201002-013220_bem_fb0_elicit_8.wav	joni yaba eya mwandi natotela sana mune daka	Male
03-200921-105818_bem_798_elicit_9.wav	ababomfi ba mu fipatala bonse bafwile ukukonka inshila shasuminishiwa isha kuicingililamo ku malwele	Female
01-201011-221153_bem_fb0_elicit_20.wav	bonse bali no kufumbatisha sana pakuti abalesonta bacule nangu ukufilwa uukwete inanda	Male
12-201008-123513_bem_526_elicit_54.wav	twaya na mu muti umo ifi twalayanshika twakosha no mulilo uwingi nganshi	Male
02-200918-084055_bem_197_elicit_7.wav	umulandu taulabililwakofye panshita imo kuti wabukuluka nokuleta ubwafya	Male
03-201002-054811_bem_798_elicit_25.wav	kwali nakantu akalelila ngaa ngaa ngaa awe nakaposele mucimbusu paka kaleka	Female
03-200916-023738_bem_798_elicit_21.wav	leelo abatakwata mano batiila abati baleonaula ulupiya	Female
05-200916-131248_bem_a40_elicit_23.wav	mumayanda yakulilamo te nsambu ukubosha lelo ngolefwaya kuti wabosha	Male
12-201009-113239_bem_526_elicit_44.wav	aya menshi yali fye mu kamana akanono akaita mu ukalamba	Male
01-200929-223449_bem_fb0_elicit_13.wav	bushe uyu mukashana uletuka cinshi akucitile	Male
02-200917-173744_bem_197_elicit_2.wav	umuntu uwabufi	Male
05-200916-131248_bem_a40_elicit_17.wav	nga imwe shikulu finshi mulefwaya ukulya	Male
12-201008-130449_bem_526_elicit_48.wav	tushipwa fye ukulya twalakaka no tupe twabika na muli motoka twalalindila  abapatili balye awe basuka nabo bapwa no kulya twasamba ne fipe twabika na muli motoka	Male
02-200918-091456_bem_197_elicit_23.wav	umwana uushumfwa kubakalamba alasangwasangwa mumafya	Male
01-180101-042805_bem_d31_elicit_30.wav	ukutumbula ubunake bwesu cila muntu pakuti tufikilishe umulimo ukalamba	Male
04-201005-212105_bem_40e_elicit_7.wav	aya pa mulilo wakwe alaonta apona na mu tulo alala	Female
05-200917-113913_bem_a40_elicit_9.wav	nao ebeleiyo o cisuma kumupela	Male
13-201009-113828_bem_40e_elicit_9.wav	kuti cilya bapwa fye ukulanda twamona ne ciibi caisala iciine ceka twaluba na paya lilya limuntu	Male
05-200916-194744_bem_a40_elicit_21.wav	imiti ipalamine taibula ku shenkana	Male
03-201002-085315_bem_798_elicit_6.wav	christu eulonganya abantu	Female
04-201008-155438_bem_40e_elicit_21.wav	ne wabikako amano uleumfwa pakuti kawe abanakashi balekasosa ne miku umwanda	Female
03-201004-001734_bem_798_elicit_16.wav	ico ici cinkupiti wa bantu akulisha ne ng'wena shine umwenso waisa shasalangana	Female
03-200916-040939_bem_798_elicit_48.wav	ubulamu tabulisha kasuma	Female
01-200917-231428_bem_d31_elicit_26.wav	moneni ifyo petro na paulo balelumbula kristu mu kubila kwabo	Male
02-200916-223339_bem_197_elicit_0.wav	alikwata umo abombela umwine tekuti umukwanishe	Male
02-200918-111541_bem_197_elicit_13.wav	ngacakuti tausangilwe apo baleakanina ifisuma wiisailishanya ngabakutana	Male
01-201011-231356_bem_fb0_elicit_5.wav	cilya ae ku mushi baifumya na mu fipapa yalabeka ye	Male
01-200917-185936_bem_d31_elicit_39.wav	mu kusonta kwa babomfi lesa tabomba nga bantu abalolesha ku mimonekele cuma nelyo amasambililo ya muntu	Male
03-201004-103454_bem_798_elicit_0.wav	nga afwa umuntu wa musango uyu balamutanta elyo bamulya	Female
01-180102-181703_bem_d31_elicit_32.wav	kumfwaa imfumu ba mpezeni balilondolola efyo balebomba mukumona ukutila abantu balakonka inshila sha bumi	Male
01-201011-225826_bem_fb0_elicit_18.wav	bwamwikalaikala bwamubeye koshi	Male
05-200916-115646_bem_a40_elicit_36.wav	landeeni panoono panoono	Male
03-200921-160552_bem_798_elicit_17.wav	ukupatikisha umunobe ukupanga icupo elyo na	Female
02-200917-154721_bem_197_elicit_14.wav	umuntu uwaya umuyila walimo	Male
02-200915-152337_bem_197_elicit_32.wav	alibipisha kabili alanunka kwati fye mala ya mfuko	Male
03-200924-200908_bem_798_elicit_31.wav	bushe kuli umuntu uwasambilila uulemucinga mu mulimo lesa amupeela	Female
03-200924-214522_bem_798_elicit_7.wav	lesa atubumbile nge fibumbwa fya kusangalala ne nkabila ya kuikula mukati kukukwata isenge na bantu bambi	Female
01-180101-020958_bem_d31_elicit_25.wav	nga tutila tatwaba na bubifi ninshi tulaibepa ne cishinka tamwaba muli ifwe	Male
01-180101-062208_bem_d31_elicit_37.wav	tukolwe tulya imitima yaletunta bwangu bwangu ku nsansa	Male
01-201006-093742_bem_fb0_elicit_12.wav	cilemoneka ukuti nelyo ifwe tushipwile ku mulandu wa kutwipaya umwine	Male
03-201002-051828_bem_798_elicit_27.wav	bukapenta aba bakapenta kuti bayangala nomusungu nangu umutifi munabo	Female
01-201006-110929_bem_fb0_elicit_17.wav	balya bapumbu kabili bapuupu benebene efyo alemweba ifyo fine	Male
12-201010-081738_bem_526_elicit_7.wav	yangu e bushe nabuca	Male
01-200922-091556_bem_d31_elicit_48.wav	umuntu atwalilile ukutila bushe tauleibukisha ifyo bawiso baitile badikone no kulanshanya nabo pali ubu bulendo	Male
01-200922-104230_bem_d31_elicit_3.wav	ba levy chibu kasoma balolekeshe panshila yakubombelamo ubusambi elyo bamunyina ba stephen kaunda balolekeshe pamulandu wakusakamana umulimo twapelwa uwa kulenga abasambi	Male
17-200915-120130_bem_346_elicit_6.wav	bushe muletontokanya kuti mwabutuka nangu mwalamomba	Female
03-201006-025003_bem_798_elicit_29.wav	nao nokufungulula iyoo atemwe cibi apeela no mukashi ati asunge	Female
01-180101-141937_bem_d31_elicit_26.wav	awe lelo nshikwete katumbi	Male
01-200918-130145_bem_d31_elicit_35.wav	umwana wandi uwaupa kabili uwakwata bana mutanda abembuka	Male
11-201010-145657_bem_c4b_elicit_29.wav	no kushipikisha balashipikisha ukucitilapo na fimbi ifisuma ifyakusansamusha abafyashi babo	Female
01-201011-231356_bem_fb0_elicit_17.wav	uwasooka iyakumanina e wabalilapo ukuta	Male
01-201001-204524_bem_fb0_elicit_13.wav	amatiimu yonse yalemoneka kwati nayalingana amaka	Male
03-200925-050356_bem_798_elicit_19.wav	ifi efyo cali kabili efyo twaishile kwata ne ncende iyo twakuulilepo kacikulwa akanono	Female
02-200918-110410_bem_197_elicit_22.wav	nganaukwata imilimo iyakakata into ulebomba unasheko ifyakuibimbabimbamo	Male
03-200925-010537_bem_798_elicit_52.wav	ine nalemona ukutila fyonse ifyo nalecita mu bwikashi bwandi fisuma	Female
11-201011-181911_bem_c4b_elicit_11.wav	napo nga cakuti bacifwaya ukuya ku kutoola imfungo nelyo ku mansansa	Female
05-200916-194744_bem_a40_elicit_4.wav	ichisha washa	Male
01-180101-141937_bem_d31_elicit_5.wav	napapata sendako iyi	Male
03-201002-063230_bem_798_elicit_19.wav	ashitile pali shinga	Female
01-201001-195552_bem_fb0_elicit_47.wav	elyo ilyo bali babili mu nganda joni asuka aipusha janet ati	Male
02-200917-133828_bem_197_elicit_4.wav	wamfyengelesha fye	Male
01-200922-110537_bem_d31_elicit_8.wav	kwa ntanshi ukwabakelula mu mweshi wa march ku luanshya	Male
03-200921-114142_bem_798_elicit_1.wav	ukushitisha kwa bantu elyo no kusunga mu busha milandu iyakakata nganshi mu calo ca australia	Female
01-201005-230705_bem_fb0_elicit_6.wav	mukamona pa nshiku shinono likakula	Male
01-201013-132016_bem_fb0_elicit_16.wav	nomba bapilwapilwa ukuwamya filya fyakulya batwalilako na baume pa nsaka	Male
01-201002-002057_bem_fb0_elicit_14.wav	na ine nshishibe ifyoningacita na ulya mukashana nampula mu maapa	Male
01-201001-223110_bem_fb0_elicit_33.wav	janet kwena ukucilabulya bwine bushiku mwacitile nabo ifyongo ku biaolo naluba ne nshila yalungamako	Male
17-200915-120130_bem_346_elicit_34.wav	elo ba kafundisha nga baisulako tulalanda kuli bena	Female
03-200918-110406_bem_798_elicit_37.wav	naifwe katulumbanye impalume shesu pafyo shiletukitila na pafyo shilecitila icalo cesu	Female
01-201006-093742_bem_fb0_elicit_7.wav	alemba amacinga emo inama shiwila	Male
04-201008-151412_bem_40e_elicit_35.wav	umwine e watangilako ba nyina na nkashi yakwe e bamukonkapo elyo ni mfumu mwamba na bantu bonse panuma	Female
12-201010-073403_bem_526_elicit_18.wav	icabipileko fye ku mpungu shine ishi minshi pantu kuti pa kwingila ulekulika fye nga fundi alebendela inama	Male
03-200921-105818_bem_798_elicit_20.wav	mufwile ukuya ku cipatala icili mupepi mu kundapwa ilyoline fye	Female
01-201002-003945_bem_fb0_elicit_36.wav	mu nshila bakumana na banakashi batatu abalefuma ku shitesheni	Male
03-201007-004908_bem_798_elicit_21.wav	kabili nabaishibe ukuti ni mfumuku mwabo kuntu afuma niomba umucinshi bamupeelo ukalamba saana	Female
03-200921-105818_bem_798_elicit_22.wav	nga cakuti mwalitandalilepo icaaalo ca china mu nshiku ikumi limo na shine ishapita	Female
12-201009-113239_bem_526_elicit_10.wav	icishele kubatwala fye mu isamba lya muti twalayakana na bana bene	Male
03-201002-051828_bem_798_elicit_8.wav	abati nineni awe twanina kuti ukufika pakati awe nemfubu yaisa pandula kabwato bonse twawila namumenshi umukuku nao watusenda uku noku	Female
03-200921-114142_bem_798_elicit_10.wav	ukushitisha kwa bantu elyo no kusunga mu busha kuti mwasangwa ifintu ifi	Female
03-201006-025003_bem_798_elicit_33.wav	bushe ninshi kuti baima na bantu bakwe ukubwelelamo ku blueville no kuyasosa umulandu ku kamba atemwa kuti balunga ba mangala abene beka	Female
01-200922-010446_bem_d31_elicit_11.wav	nga kuti basumina shani imfumu iyo bashatala abomfwapo	Male
05-200916-202426_bem_a40_elicit_5.wav	ukubutuka inganda nangu abakashi pamulandu wa macushi yabwikalo	Male
01-201013-141625_bem_fb0_elicit_23.wav	ubushiku impuku nayo yebele kanje ndafwaya ifyakulya ku nse insala itwipaya na bana	Male
04-201009-110829_bem_40e_elicit_1.wav	mateo ati kanshi ifi fiwa mutushimikila mu nshimi ukuti	Female
01-201001-203149_bem_fb0_elicit_38.wav	ba chembe baikala elyo batampako ilyashi abati	Male
05-200918-100705_bem_a40_elicit_3.wav	icakutila umukashi wakwe na kasonde taishibe na fisashi iyoo	Male
03-201002-085315_bem_798_elicit_25.wav	pio ayafwilishe uyu namaayo uo ndume yakwe aleikala ku kitwe uyo kabili uushanyantile nolukasa ku ndola uko nkanshi yakwe  aali nomwana	Female
03-200921-105818_bem_798_elicit_12.wav	bushe kwaliba umuti wa kundapa ubulwele bwa kolonavailasi twenty nineteen	Female
03-201007-022920_bem_798_elicit_22.wav	nomba tali na kushifwala nshita nkalamba iyoo	Female
05-200917-093325_bem_a40_elicit_35.wav	efyo bawishi ba amba ukulaenda ukulaenda nga balolesha kunuma akamwana kafisama	Male
01-201011-231356_bem_fb0_elicit_33.wav	ilyo ninshi umubiye talasosa ninshi ashuka ali no kubwekeshapo ukuta	Male
02-200915-231504_bem_197_elicit_1.wav	ukuli amaliila abantu balasansamuka	Male
01-201012-183344_bem_fb0_elicit_25.wav	nelyo babe batatu te mulandu lelo caleshiwa fye ukuposela umufwi pa cibolya	Male
01-200914-200932_bem_d31_elicit_9.wav	awe teti wingile icakubalilapo kulipila indalama elo waingila mu basi	Male
01-201001-231632_bem_fb0_elicit_28.wav	kabili lino line akuya na ku nganda	Male
17-200916-152419_bem_346_elicit_32.wav	nakulile muno mumushi	Female
01-180101-023953_bem_d31_elicit_31.wav	kabili icifulo ici ca mapaalo sana pantu ni lesa uwamupeele impanga ukuba iya kutushamo ku balwani bakwe	Male
03-201003-235942_bem_798_elicit_7.wav	kuti cilyo musungu ati alasemofye mfuti ala mukwai apalakashamofye yati no kuti wapaapa kalama	Female
01-200918-072441_bem_d31_elicit_24.wav	intuntuko ya ici cilonganino ni lesa mukulu	Male
01-200917-132419_bem_d31_elicit_23.wav	balingile ukwibukisho kutila bena pamonge misambo balingile ukuba muli yesu	Male
03-200916-141341_bem_798_elicit_6.wav	mukolwe pakukula aifuna ipindo	Female
15-201009-114723_bem_40e_elicit_44.wav	bufi uyu te kaino	Male
01-201001-225221_bem_fb0_elicit_45.wav	kuti bati bapose amenso pa balecinda bamona janet kuti kacilumendo ka kantu kuti nga kamuselebula na malaya ni cikanga yawe na ku menso	Male
01-200917-221220_bem_d31_elicit_48.wav	pamo ngefyo ku yerusalemu abena kristu baleakana ifyakulya pamo ne fikwatwa	Male
01-200918-110012_bem_d31_elicit_6.wav	kuti cawama ukuteyanya mepusho nelyo kubomfye citabo icalembwamo amepusho	Male
01-200918-132008_bem_d31_elicit_10.wav	dabidi ali mwaice umusuma alibikile amano ku masambililo kabili alefwaisha ukubomba mu cipatala panuma ya masambililo yakwe	Male
01-201012-193916_bem_fb0_elicit_22.wav	ku banakashi nako kwaba banakabumba wa malongo abasona amabwe ne milimo imbi iyashala iyacanakashi	Male
12-201008-123513_bem_526_elicit_29.wav	ine pa kumfwa ifyo umutima walalangaluka fye uko mfumine natontonkanya nefyo ningafyuka	Male
01-200914-194432_bem_d31_elicit_33.wav	lelo kanshi mpelako fye ubushiku bumo	Male
03-200925-061220_bem_798_elicit_17.wav	oohoo walishiba palwa mimana	Female
11-201011-185414_bem_c4b_elicit_35.wav	baumfwana ukuya ku kusendama pantu nomba ifimbwi fyatendeka ukwenda	Female
03-200916-120506_bem_798_elicit_23.wav	ngatwafika mulusuba ninshi twafika namukusondwelela umwaka wa cibemba kabili twabwelela naku mibundo	Female
01-180101-020958_bem_d31_elicit_7.wav	mona umulando uyo uleelela pa menshi	Male
01-201006-105203_bem_fb0_elicit_31.wav	abantu abati kuli ci we mwaume na lelo	Male
05-200916-195842_bem_a40_elicit_2.wav	munda nimu chabu	Male
06-200916-150125_bem_c20_elicit_17.wav	mumbi atotela ati  santi we mfumu yandi	Female
11-201011-185414_bem_c4b_elicit_13.wav	elyo kalya akacincila kasosa akati bane	Female
01-200922-100107_bem_d31_elicit_5.wav	ubu bushiku kwali ukwabuta ico umweshi walibalike	Male
04-201009-122744_bem_40e_elicit_0.wav	abantu balya inama shakwa mulenga	Female
06-200916-094743_bem_c20_elicit_2.wav	ala epo caipila ukwikala weka ciine	Female
01-200929-223449_bem_fb0_elicit_10.wav	kwena joni abula kwendesha ikofi lyasukwise ulya cilumendo nga lyashonawile janet umutwe	Male
01-180101-120903_bem_d31_elicit_22.wav	mayo senge wandi muli kwisaa	Male
05-200916-113409_bem_a40_elicit_26.wav	finshi tulingile ukucita ku menshi yalamba ilyo tatulanwa	Male
03-200924-200908_bem_798_elicit_4.wav	pali ubupusano pali dabidi nabena	Female
01-201004-205737_bem_fb0_elicit_15.wav	umuntunse abuula ne nsupa iya mutima wa nsefu ateka ma mu lwalala akansapo na menshi umwine akwensapo no musa apeela bamfubu	Male
05-200917-095849_bem_a40_elicit_60.wav	efyo baimine umwana na banyina basenda no mwakusendela	Male
02-200917-231728_bem_197_elicit_4.wav	umuntu onse pacalo alikwatapo abo acilako nangu abaice pali ena	Male
07-200916-162122_bem_c20_elicit_38.wav	elyo umulumendo umo aisamukobekela	Female
12-201009-105041_bem_526_elicit_39.wav	ndeti nga naibukisha uko abapatili bali no kutusha awe mukwai na maka yapwa	Male
01-180101-045438_bem_d31_elicit_10.wav	musumba nshi ukwafumine abakalamba balile pamo na paulo	Male
17-200915-120130_bem_346_elicit_17.wav	mufwile kupwilikisha ku ng'anda	Female
03-200921-214144_bem_798_elicit_10.wav	bakatangata nangu ababomfi babumi bambi pakuti mukwateko ubwafwilisho nabumbi panshita ilyo muli pa bukulu elyo nalintu mwakwata umwana	Female
01-201002-005539_bem_fb0_elicit_20.wav	janet tafwaile kufikilila kumwabo alomba daka ukuti amutwale kwa clara nkosi ati	Male
01-200914-214639_bem_d31_elicit_35.wav	endesha kabiye umwitee	Male
05-200916-155836_bem_a40_elicit_18.wav	tabapangene na bakafundisha	Male
01-180101-221817_bem_d31_elicit_35.wav	elyo pali nomba ndebomba na ba kasama christian community care apo ndeyafwilisha nangula ukundapa abana baba membala wa mu filonganino	Male
12-201009-111159_bem_526_elicit_21.wav	ico ine nshaishibe lulimi lwa kulya kuntu naeba umunandi uwaishibe ululimi ukulafunda utwaice tulya tuletampa isukulu	Male
05-200916-201336_bem_a40_elicit_48.wav	walanga kolwe umungu elyo umupele ntanga	Male
01-200922-090011_bem_d31_elicit_49.wav	kwali ukusopolola uyu mulandu mufiputulwa ifingi ukulingana nefyo cila kafundisha apelwe ulubali lwakulandapo pamo ngefi	Male
01-200922-010446_bem_d31_elicit_45.wav	mu myaka iyapita ba samwata pamo nabena kristu bambi abamulukuta lwa bethel chapel ku chingola bali abalangulukila abana abalekeleshiwa mu copperbelt abashakwata umwakwikala	Male
01-200930-150533_bem_fb0_elicit_40.wav	abalumendo abalepita mupepi ne tebulo lyabo te pa kushuluka joni pa kumona alesekaseka na janet uwawama nga pali kapashi	Male
03-200916-142856_bem_798_elicit_18.wav	umupini ukulangile umwanakashi kabwelelo	Female
01-200922-090011_bem_d31_elicit_4.wav	abashisusha abanabo lelo abapepa no kubomba	Male
04-200916-232620_bem_346_elicit_19.wav	amapeya	Female
01-200922-004748_bem_d31_elicit_47.wav	nga cakuti shalyamba ukutontonkanya ukuti yesu ecibusa icacilapo shikalatila ron ecibusafye cacilapo	Male
01-201005-230705_bem_fb0_elicit_40.wav	umulumendo aiposa na mu nshila alabwelela na ku buko na malibu nasenda	Male
01-200914-194432_bem_d31_elicit_45.wav	lelo kanshi letako fye akali konse akanono teti injefye minwe minwe	Male
04-200916-223805_bem_346_elicit_17.wav	iwe toloka e	Female
01-201002-002057_bem_fb0_elicit_7.wav	mu cine naliumfwa mailo kuli odali umo ku cipatala	Male
01-201002-000224_bem_fb0_elicit_24.wav	ine cinecine natwishika uyu mukashana teti abe uwaupwa bushe uwaupwa kuti akaana shani ukukwata abana	Male
02-200918-091456_bem_197_elicit_19.wav	insala ngayasuma kuti wacite cili conse pakuti fye ukwate ifyakulya	Male
01-180101-060018_bem_d31_elicit_8.wav	mu mapepo toteleni lesa pamulandu wa bwafya ubo ulukuta lwasangwamo ukwabula ukulaba 	Male
03-201007-022920_bem_798_elicit_45.wav	mu nshita ya kutusha mweka emo kali nokuyatandala kwa shamitombo	Female
03-200921-154823_bem_798_elicit_44.wav	nangu tandaleni pe buula lyapa intaneti ilyaba my blue sky pa wwwmyblueskyorgau	Female
04-200916-223805_bem_346_elicit_22.wav	eya abalumendo na bakashana basuma ikaleni nomba	Female
01-200918-130145_bem_d31_elicit_20.wav	efyo wishi atwalilile ukulondolola na ine wine nshacisumina ilyo bakiambi bacinjeba e calenga nacituma umuntu ukuyaita paulo	Male
05-200916-124150_bem_a40_elicit_39.wav	ulukasa lwandi lulekalipa	Male
17-200915-120130_bem_346_elicit_0.wav	icingomfwisha bwino umutima wandi	Female
03-201006-002050_bem_798_elicit_12.wav	ubushiku bushilile kantu asukile alonganya abantu bakwe bonse alabeba ati	Female
01-200918-120021_bem_d31_elicit_4.wav	ne filonganino ukulenga icimonwa camapange yakwa lesa ukumoneka bwino bwino muli bena mu myaka ileisa	Male
05-200916-152753_bem_a40_elicit_25.wav	ciisuma natotela	Male
01-180101-062208_bem_d31_elicit_36.wav	na mukulekelesha akasuba kaliwile	Male
12-201010-073403_bem_526_elicit_5.wav	kwena amayanda batala baimika ifilu bamasa bakubatila  na mu kati no mutenge bafimba kabili baleshingula bwinobwino mukati na kunse	Male
01-201013-134137_bem_fb0_elicit_33.wav	limolimo ababamfi batuni tabatwala ku mushi balila fye ku mansansa	Male
02-200916-221043_bem_197_elicit_22.wav	ngawafisa umulandu kuli ndubulwila obe ninani akakwafwako ukulubulula	Male
04-200917-202808_bem_346_elicit_11.wav	taulefwaya ukuya ku ng'anda	Female
01-200918-113920_bem_d31_elicit_7.wav	finshi ifipeshamano ifipela ukushininkisha ukuti abantu nabatetekela muli yesu	Male
01-200922-004748_bem_d31_elicit_21.wav	pamulandu wakuti tabakwete amapepala ya palwa masambililo abasambi nabakoseleshiwa ukushita ifitabo fimo ifyo  fyonse  fikwete umutwe unono	Male
01-201012-182347_bem_fb0_elicit_6.wav	bacita uku batatu noku nako batatu	Male
03-200916-040939_bem_798_elicit_37.wav	ngatacali ifi ifintu ifingi balecita ngatatufimona	Female
01-201004-201313_bem_fb0_elicit_5.wav	yalolesha yamona ali fye pa kantongolilo awe yasunguka nganshi	Male
12-201009-111159_bem_526_elicit_30.wav	imfumu yatila ileisa mumona akasuba nga kabalika	Male
03-201006-015824_bem_798_elicit_6.wav	basangafye ni lingi eka uwali kuli anastasia	Female
01-180101-020249_bem_d31_elicit_2.wav	ukulungika ifyaonaika	Male
01-201005-212422_bem_fb0_elicit_16.wav	baishiba no kwishiba ukuti ni mfumu ya bene yaikata te kwakwesha kupalama	Male
07-200916-164857_bem_c20_elicit_29.wav	cilya caba icungulo asokela na ibange afumina na palukungu apeepa apeepa akoola na ukukoola ailumba na ukuilumba ati	Female
03-200921-114142_bem_798_elicit_23.wav	ukushitisha kwa bantu elyo no kusunga mu busha milandu imo iingafya ukwishibikwa	Female
11-201010-161959_bem_c4b_elicit_10.wav	imfuko yaba na kamucila akepi	Female
05-200916-161926_bem_a40_elicit_38.wav	lyonse ndabuuka pa seven koloko	Male
01-201001-234513_bem_fb0_elicit_32.wav	uyu mulumendo umutundu wakwe mungoni kabili alishibe icindebele ne cibemba sana	Male
01-200918-110012_bem_d31_elicit_49.wav	abantu batatu abakacita bwino pali uku kucimfyanya bakapokelelela ifitabo ifisuma nge filambu	Male
