audio	sentence	speaker_gender
04-200914-220511_bem_346_elicit_2.wav	steward yali shani ama holide wemutemwikwa	Female
03-200925-062606_bem_798_elicit_33.wav	abantu abakalashitisha babwananyina aba mu nkuta shesu abakaipeela kukuitemenwa	Female
01-200922-091556_bem_d31_elicit_29.wav	yohane alipapile kabili aipwishe ukuti ciwa alondolole ukucilapo	Male
01-200918-120021_bem_d31_elicit_22.wav	na cimbi pali ico magazini wa bena kristu muli cila calo ulekabilwa ifya bupe na fimbipo ukufuma ku bena kristu ba muli ico calo abaipeleshe ukutungilila umulimo wakwa lesa mu kupela	Male
03-200918-110406_bem_798_elicit_24.wav	nseba ishiliila pamo	Female
03-201002-063230_bem_798_elicit_18.wav	lumbula umutundu wancinga pio ashitile	Female
03-200924-194133_bem_798_elicit_13.wav	lelo ilyo wafika ku ncende ya bulwi ukuli abantu abengi ukufuma mu fyalo ifya lekanalekana ne mfumu ilekutamba  walacita shani	Female
01-201002-002057_bem_fb0_elicit_14.wav	na ine nshishibe ifyoningacita na ulya mukashana nampula mu maapa	Male
01-200918-113920_bem_d31_elicit_39.wav	ba editors balafwaya bakalemba makamaka pakati ka filonganino bapyungila	Male
05-200917-111722_bem_a40_elicit_29.wav	iwe we mulwani we uleteta no kuteta ubufi waile bepa ku mushi ukutila cimbwi eumpapa bushe cine cine nine nkupapa	Male
01-200918-110012_bem_d31_elicit_7.wav	pakuti misepela ikwate akakonkelelo cikankala ku ntungulushi ukubasambilisho musango wakukonka pakutungulula mu mabumba ayanono	Male
01-180101-042805_bem_d31_elicit_24.wav	ifyabupe fya mupashi	Male
01-200929-223449_bem_fb0_elicit_27.wav	cilya evans ashingilila janet alomba joni ukuti amushindike pantu ifibantu nafikolwa ubwalwa epali mu nshila fyalamusokosha	Male
03-200916-023738_bem_798_elicit_6.wav	naifwe katuipele pa mpanga shesu  katuleke ukukumbwa ifyabene no kusuula ifyesu	Female
11-201007-190410_bem_c4b_elicit_0.wav	mwe balebelenga	Female
05-200916-113409_bem_a40_elicit_38.wav	bushe kuti bacingilila shani abanankwe	Male
01-200918-075458_bem_d31_elicit_11.wav	buntu bupya	Male
05-200916-193628_bem_a40_elicit_16.wav	akana kansha takaluba umo nyina apitile	Male
01-201011-231356_bem_fb0_elicit_32.wav	limbi kuti atunsula icisaye bwangu bwangu asosa ati tunsu wandi	Male
04-201005-204642_bem_40e_elicit_20.wav	umuntu asendwa na mulenga	Female
12-201008-130449_bem_526_elicit_4.wav	kuti ati esheko ukunaya bwamwansha nomba ukuti atile nshaishiba nakalya	Male
05-200916-145336_bem_a40_elicit_36.wav	finshi mwatemwa ukucita mu nshita yenu	Male
09-200916-054405_bem_a40_elicit_36.wav	ala kabili ndeshimikila fye bonse abekala mushi pakuti tulesunga ifishima bwino	Female
12-201009-113239_bem_526_elicit_44.wav	aya menshi yali fye mu kamana akanono akaita mu ukalamba	Male
01-200922-104230_bem_d31_elicit_7.wav	lekeni mushimikileko ulwimbo lwaishileba pamulu	Male
01-201012-192322_bem_fb0_elicit_41.wav	mu baleshi bene mwaba bamo imbulwa maka bamantembentembe abatomponteka ababula ubufyompo mu mafupa	Male
01-201011-231356_bem_fb0_elicit_42.wav	pakutampa balapingula ififunshi fibili atemwa fisano ifyo fine efyo bali no kutuuta uushitapile	Male
03-200921-143443_bem_798_elicit_37.wav	ufwaye ifilembo ifyakutila icuupo cakupatikishiwa	Female
01-201001-204524_bem_fb0_elicit_32.wav	janet ico aishiba ilembo apoka fye lubilolubilo asula atampa no kubelenga	Male
01-200914-194432_bem_d31_elicit_18.wav	batile balimifwaileko umuti uwa baume	Male
01-200921-192247_bem_d31_elicit_46.wav	lelo nangu cali ifyo ululumbi lwakwa shikulu yesu kristu lwaile lulekulilako	Male
05-200918-093426_bem_a40_elicit_43.wav	amupa notu menshi twaku samba naka bwali acayako	Male
01-200918-112337_bem_d31_elicit_45.wav	ficitwa nshi ifyo mulingile ukuleka mukulangisha abana benu icilangililo cisuma	Male
01-200914-194432_bem_d31_elicit_24.wav	nala bwela icungulo insage impiya shandi	Male
06-200918-153816_bem_c20_elicit_44.wav	nakapumyako na ukupumya kasuka kafuma na ilinga	Female
05-200917-101616_bem_a40_elicit_107.wav	nebo pantu pano nine naleleta ifya kulya imwe mwalelya ubowa	Male
05-200918-100705_bem_a40_elicit_4.wav	abantu mu mushi ba mutemenwe nganshi	Male
04-201009-110017_bem_40e_elicit_1.wav	musonda we tandwe e cishiba icabela mu calo mwa mukupa kaoma mu bulungu	Female
04-201005-212105_bem_40e_elicit_7.wav	aya pa mulilo wakwe alaonta apona na mu tulo alala	Female
01-201002-002057_bem_fb0_elicit_12.wav	ine nati aleseka fye kanshi cinecine	Male
03-201001-105646_bem_798_elicit_10.wav	ilyo twikele shikulu alanda pali cimwangalala uo baleyangala bonse kubwaice	Female
01-201004-201313_bem_fb0_elicit_43.wav	ba mfubu mukulu basamba no kusamba batendeka no kulya ubwali	Male
05-200917-085055_bem_a40_elicit_59.wav	imfumu tepa bukali iyoo yebele kekateni ulya muntu pa ku mbepa	Male
03-200918-110406_bem_798_elicit_23.wav	nseba ishilolesha capamo uko shileya	Female
01-180101-031848_bem_d31_elicit_21.wav	amashina yaba kashimikila nefyo balesambilisha	Male
01-180101-020249_bem_d31_elicit_37.wav	mulebelenga nokumona nga cakutila tukolwe tulya tubili nga twalipusuka kubuwelewele bwakukanaishiba nangu iyo	Male
01-200914-214639_bem_d31_elicit_12.wav	kuti wasanga bakupoka umwanakashi wakupa	Male
15-201009-114723_bem_40e_elicit_11.wav	ilampi limo enda nalyo pe lyena lisuma na ku bantu bomi	Male
04-200914-215055_bem_346_elicit_20.wav	cinshi wacelelwa	Female
03-200921-165915_bem_798_elicit_18.wav	ilyashi nalimbi pa mutitikisha wamu ndupwa ne fitupa kuti lyasangwa pe buula lya pa intaneti ilya ciputulwa cibombela ku fya mukati ka calo pa wwwhomeaffairsgovau	Female
01-200918-112337_bem_d31_elicit_2.wav	natukutike ishiwi lya kacema wesu cila bushiku	Male
03-200921-112400_bem_798_elicit_8.wav	ukupatikisha nobunkalwe mukupanga icupo kupekanishiwa ukucitikila ku muntu umbi ukwabula ukuti asumine	Female
04-201005-212105_bem_40e_elicit_6.wav	kabili na kuli mayo nindaya nati nshabwele akasuba nako nakawa	Female
01-200930-081904_bem_fb0_elicit_15.wav	janet oh nalimo ulefwaya ukushita humber bati	Male
05-200916-172331_bem_a40_elicit_24.wav	ndekenifye	Male
03-201007-004908_bem_798_elicit_46.wav	icipotugishi ne ci maindo nomba ali kwat e mwine	Female
01-201005-222019_bem_fb0_elicit_4.wav	kuti yati iloleshe ku kabanga yamona intumba ya mulilo ukalamba nganshi	Male
06-200917-130741_bem_c20_elicit_14.wav	umwaice atulukusha ati imfuulile umunandi ikoosa afilwa	Female
03-201006-015824_bem_798_elicit_16.wav	kalelote fintu ifingi saana ifyabula no bulole	Female
12-201010-100842_bem_526_elicit_21.wav	ala kuti fye lilya ulya cilolo apwa fye ukubelenganya aingila  namu lupungu mwatalala na tondolo	Male
03-201007-013831_bem_798_elicit_29.wav	uyu muntu mwishileko ciwa	Female
01-180101-020958_bem_d31_elicit_46.wav	nefyo ifyalo fyali ni angola congo dr kenya malawi madagascar mozambique nigeria south africa elyo na zambia	Male
03-200925-010537_bem_798_elicit_46.wav	lelo baishile leka ukupepa	Female
01-201002-005539_bem_fb0_elicit_7.wav	na ifwe bene no munandi uyu eko tuleya	Male
03-200925-062606_bem_798_elicit_15.wav	shilingile shibalilapo kwipusha bakalemba ba natuleya	Female
01-201004-201313_bem_fb0_elicit_23.wav	awe umuntu aika na ku muti abuula ne sembe lyakwe ilikalamba apela ne mfubu	Male
03-201002-085315_bem_798_elicit_29.wav	bushe pabcibelushi cimo finshi fyali ku famu kwa macdowell	Female
03-201004-091537_bem_798_elicit_19.wav	e pakulaye cilayo bebele nga twalwishe nkondo na imwe ninshi ubweni bwenu bwapwa mwaba muli bakaya bape	Female
05-200916-143600_bem_a40_elicit_27.wav	natotela sana kuti naisa fikako	Male
04-201008-151412_bem_40e_elicit_30.wav	kuno mwaisa ni kuli lesa mukulu kabili mukali sana nga mwapusa mu fintu ndemweba	Female
03-200925-070127_bem_798_elicit_16.wav	muli natuleya number one twaliesha ukulondolola ifyo ulupapulo lupilibula mukati na calo no tubungwe twa bekala calo pamo pene na mu cilonganino cakwa lesa	Female
01-201006-090721_bem_fb0_elicit_25.wav	basuuka balala no kulala	Male
03-200924-204525_bem_798_elicit_5.wav	pakuti cingaba icakutwafwa ukumfwikisha imibele ya cilonganino tulekabila ukwasuka amepusho yakonkapo	Female
01-200922-104230_bem_d31_elicit_1.wav	ba francis chola balolenkene no mulandu wabukabilo bwa musambi umucece	Male
04-200917-143010_bem_346_elicit_30.wav	tamulanda ici soli	Female
05-200917-121403_bem_a40_elicit_47.wav	shilya mbalala ulo shapwile	Male
05-200916-172331_bem_a40_elicit_8.wav	nshilefwaya ukumoneka uwasansamuka	Male
01-180101-141937_bem_d31_elicit_44.wav	umuntu nga aleluka inshiku shitatu ukwabula ukuleka mufwile ukwishiba icilelenga	Male
03-201007-013831_bem_798_elicit_15.wav	maria kuti nacimupesha na maano ali kwali alelotafye	Female
01-200914-213535_bem_d31_elicit_19.wav	nalilwala bp ine ulefika bwino	Male
05-200917-111722_bem_a40_elicit_50.wav	cilya nici boyi wandi eci mpapa	Male
03-200916-120506_bem_798_elicit_14.wav	uyu mweshi baulumbanya abati ni shinde bulale namucipe	Female
01-180102-143243_bem_d31_elicit_22.wav	batampile ukulaya ku kasama	Male
03-201007-022920_bem_798_elicit_40.wav	abantu bakwa shamitombo bonse abo bam upeele na bantu bakwa patili ferdinand bonse bakuki na bakufunda katikishimu	Female
05-200918-103449_bem_a40_elicit_56.wav	ico twakwipaila nico wafulishe akameko na ubutani ilyo waleipaya inama na ukusheta weka na kakashi kobe ka nakasonde	Male
01-201001-172058_bem_fb0_elicit_10.wav	janet ati ateshe umusowa wa citukutuku washimina mupepi aisafumina panse amona ni joni uyu aleisa	Male
05-200917-095849_bem_a40_elicit_60.wav	efyo baimine umwana na banyina basenda no mwakusendela	Male
03-201004-122608_bem_798_elicit_23.wav	ulya mukolwe basendae wakubabusha umoumo	Female
01-201005-212422_bem_fb0_elicit_47.wav	uko cimbwi aile aishiba ukuti abancita fino bantu te fintu fimbi iyo kanshi balya bantu bakali nakulabatiina	Male
01-201012-182347_bem_fb0_elicit_30.wav	nelyo ukunwinta atemwa fye ukucensa ameno pamo no kuseka	Male
01-180101-141937_bem_d31_elicit_3.wav	eyo nsangilekofye	Male
03-201007-004908_bem_798_elicit_42.wav	kale na kale aletontonkanya ifyakucita cilumendo ulya uwamukumpilefye ku mutima linu acilifye umweni mu mpapa shakwe	Female
03-201006-013752_bem_798_elicit_36.wav	ubushiku bwine bwa lubatisho shamitombo acelele kwa anatole ali uleke nje nkungule anatole ayenjimininako ku lubatisho	Female
17-200916-192637_bem_346_elicit_13.wav	iseni tweshe	Female
03-200921-105818_bem_798_elicit_13.wav	takwaba umuti wa bulwele bwa kolonavailasi twenty nineteen	Female
01-200918-112337_bem_d31_elicit_29.wav	finshi abantu batontonkenye pali loti mulupwa lwakwe na mubekalamushi	Male
01-200918-081050_bem_d31_elicit_0.wav	mukuya kwa nshita bamo mukati ka filonganino fimo balifwaya ukupanga ulupapulo ulwapalanako nefilonganino fimbi	Male
04-201012-174116_bmy_47d_elicit_19.wav	e kutila nine mfumu ya kufishisha kano lucelenanga akesenjita ishina lyandi	Female
03-201004-103454_bem_798_elicit_48.wav	abeni bena kumonafye icimulongo cakulisha pe shilya kabili neci kasuba bebele natucimbefye	Female
03-201004-091537_bem_798_elicit_26.wav	kwaba no kuya ku mpili shamipashi	Female
03-200924-214522_bem_798_elicit_22.wav	inkuni shitwalilila ukwaka bwino ilyo shonse shili pamo	Female
03-201002-051828_bem_798_elicit_43.wav	necibemba citila ifibalala fitulikila kumo nokutiilaicaalo nimatako mangala wila	Female
01-200930-133148_bem_fb0_elicit_8.wav	janet mfwaisha ababemba na bangoni atemwa abasezuru ba ku southern rhodesia	Male
03-201006-021353_bem_798_elicit_26.wav	kwa wongo afikile icungulo bushiku	Female
12-201010-075548_bem_526_elicit_35.wav	kabili abantu kuti bakusuula abati balya nabo uko bafuma tabangala	Male
04-201008-153522_bem_40e_elicit_7.wav	lelo e mu cipande ca filya ifimoneka limolimo kabili ukumonekela umoumo	Female
01-180101-020137_bem_d31_elicit_23.wav	eco alefwaya ifishima fya menshi umwakunwisha imikuni yakwe	Male
01-200922-000917_bem_d31_elicit_16.wav	amashiwi yonse namashina yatantikwa ukulingana na icilembo icantanshi kuli ilyo ishiwi	Male
03-201002-085315_bem_798_elicit_5.wav	naani wa bomfeshe aya mashiwi pio congregavit nos in unu christ arnor	Female
11-201007-191752_bem_c4b_elicit_11.wav	pantu pali ii nshita yonse elyo imiti iingi ibalula yakwata ubuluba na imbi yakwata amabuula ayapya	Female
02-200917-190114_bem_197_elicit_15.wav	umuti tekuti ubombe bwino ukwabula amaka yakwa lesa	Male
03-200924-194133_bem_798_elicit_51.wav	dabidi takokwele	Female
06-200917-130741_bem_c20_elicit_25.wav	kafula ati kanshi ilipatile tulecita shaani tuputule umwana ukuboko mwa	Female
01-180101-221817_bem_d31_elicit_29.wav	elyo naitile yesu ukwisa mu mweo wandi nga kalubula wandi	Male
01-180102-143243_bem_d31_elicit_52.wav	ku mulabasa wa znbc twamiletelako ilyashi lya pano isonde	Male
03-200916-133712_bem_798_elicit_25.wav	ifyakulya ubushiku bafimwena kumalushi	Female
12-201008-130449_bem_526_elicit_6.wav	ico ine nalinakishe ne nsala nayo yakalipisha amaka ya kuseka yabula kuti nacensa fye ameno nomba ico imilomo ilepawike naumfwa kwakalipa awe naleka	Male
01-201013-134137_bem_fb0_elicit_19.wav	kwaliba ne fifulo na fimbi umo twikala utwingi	Male
04-201005-211232_bem_40e_elicit_21.wav	apamfiwa sana ukuti amone mukati	Female
04-201008-153522_bem_40e_elicit_30.wav	kanshi tutile nomba umuntu aba cimbicimbi fye te muntu	Female
05-200916-120739_bem_a40_elicit_13.wav	elyo mulamona bonse kabili mwebekala ku lubemba	Male
04-201005-212105_bem_40e_elicit_24.wav	nomba abantu bena tabafisha ili shina bapelela pakutila chisha	Female
01-200917-185936_bem_d31_elicit_37.wav	pamo nge nshita lesa alesonta shauli ukuba imfumu pa mutundu wakwa israele asokolwelele kasesema	Male
04-200917-201407_bem_346_elicit_21.wav	konkoko pa 'cibi'	Female
02-200918-104642_bem_197_elicit_18.wav	umuntu nga alufya icishimukwatile ncito sana tasakamana	Male
17-200916-192637_bem_346_elicit_46.wav	nafuma mu citungu  ca kukabanga	Female
01-180101-120903_bem_d31_elicit_35.wav	apapene apa wambe isukulu	Male
03-200925-010537_bem_798_elicit_6.wav	kuti twatemwa ukupeela akasebo pali aya mano ya mikanshishe	Female
03-200916-033028_bem_798_elicit_8.wav	ngacakuti twaipushisha ba katumbi naba katumba muli fyonse ifyo bacita kuti batweeba ifyo bamwali wabo baba ba mpandamano wabo	Female
03-201006-025003_bem_798_elicit_5.wav	epa kwisafulumuka na malaya twaibile twashamo mwine	Female
01-201006-112930_bem_fb0_elicit_49.wav	apo pene ne shina lyakwe lyacinja balamwita nduba	Male
05-200918-095453_bem_a40_elicit_22.wav	pindulukaee bwina nama	Male
04-201009-110017_bem_40e_elicit_6.wav	lishiwi ilyatula ku kwandalala	Female
05-200917-113913_bem_a40_elicit_2.wav	umulumendoumo abulileindalama no kumupela  ten paunshi	Male
03-201004-001734_bem_798_elicit_15.wav	elyo abantu kabatalame ku kupya ku fyenge	Female
03-200916-033028_bem_798_elicit_46.wav	muli fyonse talaba ukulengula	Female
05-200916-124150_bem_a40_elicit_24.wav	nashi uwabula umwana	Male
03-201002-051828_bem_798_elicit_22.wav	john alaala namuka mwine awe umulume aisa muma icabipisha amukonka na kucipatala kwine nako ayatinta kukuulu bamukakilile mucipatala	Female
03-200925-061220_bem_798_elicit_24.wav	ubupumbu pa mukote boohoo	Female
05-200918-093426_bem_a40_elicit_60.wav	no mulumendo ulya alibwekelemo naku mwabo	Male
01-200922-010446_bem_d31_elicit_23.wav	tulepepa ukuti tukabe abakupwisha ukulemba iyi baibo muli uyu mwaka uleisa	Male
13-201009-113828_bem_40e_elicit_2.wav	amwisusha ati tata finshi waisafwaya muno	Male
01-200917-234543_bem_d31_elicit_20.wav	elyo ishiwi lyafumine kumulu aliti  niwe mwana wandi uwatemwikwa muli iwe emo mbekelwa	Male
04-200916-223805_bem_346_elicit_17.wav	iwe toloka e	Female
01-200917-221220_bem_d31_elicit_0.wav	nga cakuti umuntu asumina muli krisitu alengila mu cilonganino cakwa kristu ku maka ya mupanshi wa mushilo uwikala mu bantu abasunina bonse	Male
04-200914-220511_bem_346_elicit_46.wav	ishina lyandi ni musonda'	Female
17-200916-152419_bem_346_elicit_49.wav	ukuboko kobe ngakatakufikile pakutwi kobe ifiso	Female
03-201006-013752_bem_798_elicit_27.wav	bantu ababi nganshi ifwe pa lupwa lwesu e batupwile na ka viloto aka wamona kaba muno nsunga kana ka mukalamba wandi	Female
01-201002-013220_bem_fb0_elicit_3.wav	joni ati cawama sana pa kwishiba intunga alolako mune kwena iwe tawabifishe kabili wawemye nganshi	Male
15-201009-114723_bem_40e_elicit_5.wav	na menso yene aya kale teyo amwenako pa nshita ino	Male
01-201004-205737_bem_fb0_elicit_17.wav	kuti balenukapo fye balakunta fye umutwe abati yaba yaba ubu bwalwa ubukali ee mwandi bamayo baishiba ukusashika umusheto	Male
11-201010-145657_bem_c4b_elicit_18.wav	conse nga balefwaya kuti balyako nefyo bepike pa kwishiba uwipike ifyatalalila atemwa ifyanunkila	Female
01-180101-044203_bem_d31_elicit_54.wav	basha abang'anda yabo balecula pa pamulandu wa balupwa	Male
01-200922-102640_bem_d31_elicit_26.wav	ukusala abakuba intungulushi kuntanshi	Male
01-201001-174927_bem_fb0_elicit_14.wav	abeba ati nga nafuma ku kusamba nombaline nalaya ku kubuula janet	Male
12-201009-105041_bem_526_elicit_11.wav	nao ati e pa musumba pa shacilaba	Male
03-201002-051828_bem_798_elicit_46.wav	icampuswishe cipepala uyu ndona ampele	Female
03-201006-013752_bem_798_elicit_5.wav	alalanguluka nokuti cabipa saana pakuti afume ku munankwe uwashukilafye	Female
02-200916-210458_bem_197_elicit_7.wav	umuntu uwatemwa ukubeleleka no kulansha bamuka bene	Male
01-180101-223427_bem_d31_elicit_8.wav	fyonse ifyo cakwata mu kwafwilisha abantu mu mikalile yabo ku mubili elyo na ku mupashi	Male
06-200918-153816_bem_c20_elicit_7.wav	elyo ico abantu umwenso wabekata baleka ukulaya mumilimo epakwinika nomba ii nkalamo abati ni sunkutuwamilimo	Female
13-201009-113828_bem_40e_elicit_23.wav	abanensu umushaingile ulya muntu bayasuka abati tubukile bwino	Male
03-201006-005222_bem_798_elicit_16.wav	alelefye cilo cimo aumfwa inshindo shamubusha	Female
01-201001-225221_bem_fb0_elicit_30.wav	atampa no kushintilisha umutwe pa cifuba cakwa cilumendo	Male
02-200916-103234_bem_197_elicit_19.wav	ngacakuti taulama akanwa no lulimi kuti wasokolola nefyankama	Male
03-201002-051828_bem_798_elicit_29.wav	abasungu tabasakamana	Female
02-200918-094454_bem_197_elicit_6.wav	icintu ico ushingafumyapo ku maka yobe kanshi kusuminafye ati kacibe ifyo fine	Male
04-200916-223805_bem_346_elicit_30.wav	pa mwenu pa ng'anda	Female
03-200925-053533_bem_798_elicit_8.wav	natotela saana kabili lesa amupale	Female
04-200917-143010_bem_346_elicit_12.wav	naiwewine	Female
11-201011-164709_bem_c4b_elicit_33.wav	nga cakuti iliba talyateyelwe bwino kuti shasendamo fye ubulyo shaya no kuya	Female
11-201011-164709_bem_c4b_elicit_22.wav	kuti bateya fye ayengi mpaka banaka kano fye ninshi ubukungilo nga bwapwa elyo balabwelela ku mushi	Female
01-200918-090125_bem_d31_elicit_23.wav	alipata umusango onse uwakushintilila pali bambi elyo alikwata amatontonkanyo ayengi ifyo ukubombela capamo ukwa cine cine kwingatwala imisepela pantanshi	Male
01-180101-042805_bem_d31_elicit_50.wav	umuntu onse uuleshitisha ulupapulo akulabulamo two hundred kwacha mu lupapulo lumo elyo no kutuma two thousand eight hundred kwacha ulwa lupapulo lumo ku mukalamba aleimininako icitungu	Male
04-201009-110829_bem_40e_elicit_24.wav	bakafundisha ba matiyashi bayankula bebele iyoo teifyo mateo	Female
03-200925-003120_bem_798_elicit_7.wav	mu nambala one na two ya iyi magazine twalilembele pa kabungwe kamo aka misepela akalebomba mufitungu ifingi ifya muno zambia	Female
01-200922-004748_bem_d31_elicit_10.wav	imisepela yalayamba ukusambilila palwa kuteka inkoko	Male
03-200921-105818_bem_798_elicit_12.wav	bushe kwaliba umuti wa kundapa ubulwele bwa kolonavailasi twenty nineteen	Female
01-201004-205737_bem_fb0_elicit_48.wav	awe mwena baumfwa no butanshi bwa mulilo bwatalalako ku menshi yatalala	Male
01-200918-120021_bem_d31_elicit_47.wav	aletontonkanya ukuti nalimo balemwitila umulandu wa kuilishinya kwa bana ba 'sunday school' ico ni nomba line asontelwe ukuba kangalila wa bakafundisha ba bana ba 'sunday school'	Male
05-200916-173030_bem_a40_elicit_10.wav	ndefwaya cimo	Male
04-201009-110829_bem_40e_elicit_21.wav	mulungu amulapishe ukwendauka mpanga yonse	Female
06-200916-152623_bem_c20_elicit_36.wav	mukwai kaluka ifirnembya ifingi nganshi	Female
03-201006-013752_bem_798_elicit_43.wav	ukulolekesha amona no munwe ulya bafwalako lingi nabauputula	Female
03-201004-103454_bem_798_elicit_10.wav	nga pamoncka cimo icili nge mfwa pakati apa ninshi bashimapepo baishiba ukuti nakabili imipashi yesu ilewaya ukulya ngangu umwaka taulati upwe ukufika pa nshikunkulu	Female
11-201010-161959_bem_c4b_elicit_8.wav	mu mushi imfuko isendama pa tufyani utwanaka kabili yabusaka sana pantu ifilyo na mafi tafiba apo ilala	Female
01-201006-090721_bem_fb0_elicit_55.wav	pali kashimi kapela	Male
01-201001-172058_bem_fb0_elicit_36.wav	janet nakopelwe ku royal art studio ku harare	Male
02-200918-113007_bem_197_elicit_7.wav	uushili mufyashi obe tekuti asakamane pa mutende no bumi bobe	Male
01-201002-003945_bem_fb0_elicit_37.wav	kuti bati bakutike baumfwa balelanda abati abanakashi ba muno nshiku nabafya sana tabalefwaya kwikala na baume iyoo	Male
06-200916-152623_bem_c20_elicit_14.wav	ako kameme kena pameenso pali apakalabana saana	Female
01-200922-110537_bem_d31_elicit_52.wav	uwangwe cebo ca kwa lesa akasango busuma no utetekela yehoba alipaalwa	Male
01-201012-183344_bem_fb0_elicit_11.wav	mpaka balaseko nelyo imiku ine atemwa isano e pa kushula kapala onse ashala pambilibili	Male
01-201012-182347_bem_fb0_elicit_0.wav	abalumendo nga banaka ukuta mu ibeta kuti balata mulambilwa	Male
01-200930-150533_bem_fb0_elicit_18.wav	bwangubwangu joni amukwempa amolu pali cikaoboi peter ayapona na mu mufolo mu mbali ya musebo	Male
03-201007-015856_bem_798_elicit_49.wav	ala mu mutwe mwali kwati umuntu anwine ubwalwa asuka alabako alampa no kutontonkanya pe tebulo	Female
03-201006-025003_bem_798_elicit_20.wav	ahbudula umukalamba wabo elyo na konto umwaice wakwa koyikoyi bamupikile munshila ninshi afuma ku blueville ku mwaice wakwe	Female
04-200916-232620_bem_346_elicit_4.wav	zenaida isa kuno kuntanshi	Female
